date,sampler_perf/mean_processing_ms,time_since_restore,timesteps_total,info/grad_time_ms,episode_reward_mean,experiment_id,training_iteration,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/opt_peak_throughput,info/update_time_ms,hostname,info/sample_peak_throughput,sampler_perf/mean_inference_ms,timestamp,pid,info/sample_time_ms,episodes_total,time_total_s,episode_reward_min,episode_len_mean,episode_reward_max,info/opt_samples,time_this_iter_s,sampler_perf/mean_env_wait_ms,timesteps_this_iter,info/num_steps_sampled,node_ip,episodes_this_iter,done
2019-12-18_10-46-48,0.15956691518081387,347.57923221588135,564027,2.21,197.83799999999295,39256a2dc336482785ed601076b83d42,1570,564027,1570,564027,90493.948,0.002,zack-XPS-15-9560,1047.904,0.5295263845748132,1576694808,8675,190.857,643,347.57923221588135,-1031.9000000000776,884.99,584.0999999999999,200.0,0.32195472717285156,0.4122547392655034,200,564027,10.142.78.137,0,False
2019-12-18_10-46-48,0.15956691518081387,347.8507549762726,564227,2.29,197.83799999999295,39256a2dc336482785ed601076b83d42,1571,564227,1571,564227,87332.209,0.002,zack-XPS-15-9560,997.332,0.5295263845748132,1576694808,8675,200.535,643,347.8507549762726,-1031.9000000000776,884.99,584.0999999999999,200.0,0.27152276039123535,0.4122547392655034,200,564227,10.142.78.137,0,False
2019-12-18_10-46-48,0.15956691518081387,348.1059694290161,564427,2.355,197.83799999999295,39256a2dc336482785ed601076b83d42,1572,564427,1572,564427,84939.328,0.002,zack-XPS-15-9560,956.356,0.5295263845748132,1576694808,8675,209.127,643,348.1059694290161,-1031.9000000000776,884.99,584.0999999999999,200.0,0.2552144527435303,0.4122547392655034,200,564427,10.142.78.137,0,False
2019-12-18_10-46-48,0.15956691518081387,348.28157591819763,564627,2.385,197.83799999999295,39256a2dc336482785ed601076b83d42,1573,564627,1573,564627,83850.863,0.002,zack-XPS-15-9560,950.298,0.5295263845748132,1576694808,8675,210.46,643,348.28157591819763,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17560648918151855,0.4122547392655034,200,564627,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,348.44762539863586,564827,2.379,197.83799999999295,39256a2dc336482785ed601076b83d42,1574,564827,1574,564827,84071.879,0.002,zack-XPS-15-9560,949.267,0.5295263845748132,1576694809,8675,210.689,643,348.44762539863586,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16604948043823242,0.4122547392655034,200,564827,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,348.61108231544495,565027,2.32,197.83799999999295,39256a2dc336482785ed601076b83d42,1575,565027,1575,565027,86208.538,0.002,zack-XPS-15-9560,957.499,0.5295263845748132,1576694809,8675,208.878,643,348.61108231544495,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16345691680908203,0.4122547392655034,200,565027,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,348.77962827682495,565227,2.308,197.83799999999295,39256a2dc336482785ed601076b83d42,1576,565227,1576,565227,86662.755,0.002,zack-XPS-15-9560,981.562,0.5295263845748132,1576694809,8675,203.757,643,348.77962827682495,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16854596138000488,0.4122547392655034,200,565227,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,348.9476578235626,565427,2.288,197.83799999999295,39256a2dc336482785ed601076b83d42,1577,565427,1577,565427,87401.363,0.002,zack-XPS-15-9560,986.806,0.5295263845748132,1576694809,8675,202.674,643,348.9476578235626,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1680295467376709,0.4122547392655034,200,565427,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,349.1132278442383,565627,2.301,197.83799999999295,39256a2dc336482785ed601076b83d42,1578,565627,1578,565627,86933.085,0.002,zack-XPS-15-9560,993.302,0.5295263845748132,1576694809,8675,201.349,643,349.1132278442383,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16557002067565918,0.4122547392655034,200,565627,10.142.78.137,0,False
2019-12-18_10-46-49,0.15956691518081387,349.29379296302795,565827,2.335,197.83799999999295,39256a2dc336482785ed601076b83d42,1579,565827,1579,565827,85667.099,0.002,zack-XPS-15-9560,996.678,0.5295263845748132,1576694809,8675,200.667,643,349.29379296302795,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18056511878967285,0.4122547392655034,200,565827,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,349.4743254184723,566027,2.255,197.83799999999295,39256a2dc336482785ed601076b83d42,1580,566027,1580,566027,88708.261,0.002,zack-XPS-15-9560,1071.647,0.5295263845748132,1576694810,8675,186.629,643,349.4743254184723,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18053245544433594,0.4122547392655034,200,566027,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,349.6604309082031,566227,2.178,197.83799999999295,39256a2dc336482785ed601076b83d42,1581,566227,1581,566227,91839.369,0.002,zack-XPS-15-9560,1122.427,0.5295263845748132,1576694810,8675,178.185,643,349.6604309082031,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18610548973083496,0.4122547392655034,200,566227,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,349.84184408187866,566427,2.105,197.83799999999295,39256a2dc336482785ed601076b83d42,1582,566427,1582,566427,94997.996,0.002,zack-XPS-15-9560,1170.396,0.5295263845748132,1576694810,8675,170.882,643,349.84184408187866,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1814131736755371,0.4122547392655034,200,566427,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,350.01669049263,566627,2.085,197.83799999999295,39256a2dc336482785ed601076b83d42,1583,566627,1583,566627,95945.466,0.002,zack-XPS-15-9560,1170.792,0.5295263845748132,1576694810,8675,170.825,643,350.01669049263,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17484641075134277,0.4122547392655034,200,566627,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,350.1918828487396,566827,2.087,197.83799999999295,39256a2dc336482785ed601076b83d42,1584,566827,1584,566827,95834.758,0.002,zack-XPS-15-9560,1164.589,0.5295263845748132,1576694810,8675,171.734,643,350.1918828487396,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17519235610961914,0.4122547392655034,200,566827,10.142.78.137,0,False
2019-12-18_10-46-50,0.15956691518081387,350.367244720459,567027,2.106,197.83799999999295,39256a2dc336482785ed601076b83d42,1585,567027,1585,567027,94967.882,0.002,zack-XPS-15-9560,1156.73,0.5295263845748132,1576694810,8675,172.901,643,350.367244720459,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17536187171936035,0.4122547392655034,200,567027,10.142.78.137,0,False
2019-12-18_10-46-51,0.15956691518081387,350.541955947876,567227,2.096,197.83799999999295,39256a2dc336482785ed601076b83d42,1586,567227,1586,567227,95418.341,0.002,zack-XPS-15-9560,1152.558,0.5295263845748132,1576694811,8675,173.527,643,350.541955947876,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1747112274169922,0.4122547392655034,200,567227,10.142.78.137,0,False
2019-12-18_10-46-51,0.15956691518081387,350.72194647789,567427,2.111,197.83799999999295,39256a2dc336482785ed601076b83d42,1587,567427,1587,567427,94746.919,0.002,zack-XPS-15-9560,1144.809,0.5295263845748132,1576694811,8675,174.702,643,350.72194647789,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17999053001403809,0.4122547392655034,200,567427,10.142.78.137,0,False
2019-12-18_10-46-51,0.15956691518081387,350.8952581882477,567627,2.093,197.83799999999295,39256a2dc336482785ed601076b83d42,1588,567627,1588,567627,95536.792,0.002,zack-XPS-15-9560,1139.621,0.5295263845748132,1576694811,8675,175.497,643,350.8952581882477,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17331171035766602,0.4122547392655034,200,567627,10.142.78.137,0,False
2019-12-18_10-46-51,0.15956691518081387,351.0690474510193,567827,2.08,197.83799999999295,39256a2dc336482785ed601076b83d42,1589,567827,1589,567827,96143.402,0.002,zack-XPS-15-9560,1143.944,0.5295263845748132,1576694811,8675,174.834,643,351.0690474510193,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17378926277160645,0.4122547392655034,200,567827,10.142.78.137,0,False
2019-12-18_10-46-51,0.15956691518081387,351.24449706077576,568027,2.059,197.83799999999295,39256a2dc336482785ed601076b83d42,1590,568027,1590,568027,97128.592,0.002,zack-XPS-15-9560,1147.128,0.5295263845748132,1576694811,8675,174.348,643,351.24449706077576,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17544960975646973,0.4122547392655034,200,568027,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,351.41973876953125,568227,2.069,197.83799999999295,39256a2dc336482785ed601076b83d42,1591,568227,1591,568227,96654.085,0.002,zack-XPS-15-9560,1154.398,0.5295263845748132,1576694812,8675,173.25,643,351.41973876953125,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17524170875549316,0.4122547392655034,200,568227,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,351.5825660228729,568427,2.082,197.83799999999295,39256a2dc336482785ed601076b83d42,1592,568427,1592,568427,96063.03,0.002,zack-XPS-15-9560,1166.988,0.5295263845748132,1576694812,8675,171.381,643,351.5825660228729,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1628272533416748,0.4122547392655034,200,568427,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,351.7522428035736,568627,2.061,197.83799999999295,39256a2dc336482785ed601076b83d42,1593,568627,1593,568627,97053.301,0.002,zack-XPS-15-9560,1170.355,0.5295263845748132,1576694812,8675,170.888,643,351.7522428035736,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1696767807006836,0.4122547392655034,200,568627,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,351.9275076389313,568827,2.046,197.83799999999295,39256a2dc336482785ed601076b83d42,1594,568827,1594,568827,97748.817,0.002,zack-XPS-15-9560,1170.199,0.5295263845748132,1576694812,8675,170.911,643,351.9275076389313,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17526483535766602,0.4122547392655034,200,568827,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,352.1018054485321,569027,2.03,197.83799999999295,39256a2dc336482785ed601076b83d42,1595,569027,1595,569027,98545.745,0.002,zack-XPS-15-9560,1170.802,0.5295263845748132,1576694812,8675,170.823,643,352.1018054485321,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17429780960083008,0.4122547392655034,200,569027,10.142.78.137,0,False
2019-12-18_10-46-52,0.15956691518081387,352.2769184112549,569227,2.031,197.83799999999295,39256a2dc336482785ed601076b83d42,1596,569227,1596,569227,98449.752,0.002,zack-XPS-15-9560,1170.549,0.5295263845748132,1576694812,8675,170.86,643,352.2769184112549,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17511296272277832,0.4122547392655034,200,569227,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,352.44140338897705,569427,2.015,197.83799999999295,39256a2dc336482785ed601076b83d42,1597,569427,1597,569427,99241.757,0.002,zack-XPS-15-9560,1181.106,0.5295263845748132,1576694813,8675,169.333,643,352.44140338897705,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16448497772216797,0.4122547392655034,200,569427,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,352.6083688735962,569627,1.997,197.83799999999295,39256a2dc336482785ed601076b83d42,1598,569627,1598,569627,100161.288,0.002,zack-XPS-15-9560,1185.45,0.5295263845748132,1576694813,8675,168.712,643,352.6083688735962,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16696548461914062,0.4122547392655034,200,569627,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,352.7821538448334,569827,2.016,197.83799999999295,39256a2dc336482785ed601076b83d42,1599,569827,1599,569827,99221.802,0.002,zack-XPS-15-9560,1185.608,0.5295263845748132,1576694813,8675,168.69,643,352.7821538448334,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17378497123718262,0.4122547392655034,200,569827,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,352.94644021987915,570027,2.012,197.83799999999295,39256a2dc336482785ed601076b83d42,1600,570027,1600,570027,99402.868,0.002,zack-XPS-15-9560,1193.478,0.5295263845748132,1576694813,8675,167.577,643,352.94644021987915,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16428637504577637,0.4122547392655034,200,570027,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,353.11976742744446,570227,1.991,197.83799999999295,39256a2dc336482785ed601076b83d42,1601,570227,1601,570227,100471.997,0.002,zack-XPS-15-9560,1194.691,0.5295263845748132,1576694813,8675,167.407,643,353.11976742744446,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17332720756530762,0.4122547392655034,200,570227,10.142.78.137,0,False
2019-12-18_10-46-53,0.15956691518081387,353.2962794303894,570427,1.969,197.83799999999295,39256a2dc336482785ed601076b83d42,1602,570427,1602,570427,101592.666,0.002,zack-XPS-15-9560,1184.91,0.5295263845748132,1576694813,8675,168.789,643,353.2962794303894,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1765120029449463,0.4122547392655034,200,570427,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,353.47046637535095,570627,1.986,197.83799999999295,39256a2dc336482785ed601076b83d42,1603,570627,1603,570627,100720.505,0.002,zack-XPS-15-9560,1181.838,0.5295263845748132,1576694814,8675,169.228,643,353.47046637535095,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17418694496154785,0.4122547392655034,200,570627,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,353.6329553127289,570827,1.991,197.83799999999295,39256a2dc336482785ed601076b83d42,1604,570827,1604,570827,100427.492,0.002,zack-XPS-15-9560,1190.863,0.5295263845748132,1576694814,8675,167.945,643,353.6329553127289,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1624889373779297,0.4122547392655034,200,570827,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,353.8065719604492,571027,1.998,197.83799999999295,39256a2dc336482785ed601076b83d42,1605,571027,1605,571027,100093.165,0.002,zack-XPS-15-9560,1191.387,0.5295263845748132,1576694814,8675,167.871,643,353.8065719604492,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17361664772033691,0.4122547392655034,200,571027,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,353.97525453567505,571227,2.0,197.83799999999295,39256a2dc336482785ed601076b83d42,1606,571227,1606,571227,99977.451,0.002,zack-XPS-15-9560,1195.975,0.5295263845748132,1576694814,8675,167.228,643,353.97525453567505,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16868257522583008,0.4122547392655034,200,571227,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,354.1444833278656,571427,2.012,197.83799999999295,39256a2dc336482785ed601076b83d42,1607,571427,1607,571427,99381.67,0.002,zack-XPS-15-9560,1192.7,0.5295263845748132,1576694814,8675,167.687,643,354.1444833278656,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16922879219055176,0.4122547392655034,200,571427,10.142.78.137,0,False
2019-12-18_10-46-54,0.15956691518081387,354.31399607658386,571627,2.017,197.83799999999295,39256a2dc336482785ed601076b83d42,1608,571627,1608,571627,99152.607,0.002,zack-XPS-15-9560,1190.883,0.5295263845748132,1576694814,8675,167.943,643,354.31399607658386,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16951274871826172,0.4122547392655034,200,571627,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,354.48397397994995,571827,1.977,197.83799999999295,39256a2dc336482785ed601076b83d42,1609,571827,1609,571827,101144.338,0.002,zack-XPS-15-9560,1193.274,0.5295263845748132,1576694815,8675,167.606,643,354.48397397994995,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16997790336608887,0.4122547392655034,200,571827,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,354.65398240089417,572027,1.974,197.83799999999295,39256a2dc336482785ed601076b83d42,1610,572027,1610,572027,101341.065,0.002,zack-XPS-15-9560,1189.178,0.5295263845748132,1576694815,8675,168.183,643,354.65398240089417,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17000842094421387,0.4122547392655034,200,572027,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,354.8288903236389,572227,1.969,197.83799999999295,39256a2dc336482785ed601076b83d42,1611,572227,1611,572227,101597.587,0.002,zack-XPS-15-9560,1188.003,0.5295263845748132,1576694815,8675,168.35,643,354.8288903236389,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17490792274475098,0.4122547392655034,200,572227,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,354.99812412261963,572427,1.983,197.83799999999295,39256a2dc336482785ed601076b83d42,1612,572427,1612,572427,100865.835,0.002,zack-XPS-15-9560,1193.213,0.5295263845748132,1576694815,8675,167.615,643,354.99812412261963,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1692337989807129,0.4122547392655034,200,572427,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,355.166463136673,572627,1.97,197.83799999999295,39256a2dc336482785ed601076b83d42,1613,572627,1613,572627,101515.212,0.002,zack-XPS-15-9560,1197.329,0.5295263845748132,1576694815,8675,167.038,643,355.166463136673,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16833901405334473,0.4122547392655034,200,572627,10.142.78.137,0,False
2019-12-18_10-46-55,0.15956691518081387,355.3351287841797,572827,1.987,197.83799999999295,39256a2dc336482785ed601076b83d42,1614,572827,1614,572827,100673.363,0.002,zack-XPS-15-9560,1193.073,0.5295263845748132,1576694815,8675,167.634,643,355.3351287841797,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16866564750671387,0.4122547392655034,200,572827,10.142.78.137,0,False
2019-12-18_10-46-56,0.15956691518081387,355.5181186199188,573027,2.0,197.83799999999295,39256a2dc336482785ed601076b83d42,1615,573027,1615,573027,100012.018,0.002,zack-XPS-15-9560,1186.56,0.5295263845748132,1576694816,8675,168.554,643,355.5181186199188,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18298983573913574,0.4122547392655034,200,573027,10.142.78.137,0,False
2019-12-18_10-46-56,0.15956691518081387,355.7037847042084,573227,2.009,197.83799999999295,39256a2dc336482785ed601076b83d42,1616,573227,1616,573227,99553.868,0.002,zack-XPS-15-9560,1174.806,0.5295263845748132,1576694816,8675,170.241,643,355.7037847042084,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18566608428955078,0.4122547392655034,200,573227,10.142.78.137,0,False
2019-12-18_10-46-56,0.15956691518081387,355.8824875354767,573427,2.009,197.83799999999295,39256a2dc336482785ed601076b83d42,1617,573427,1617,573427,99539.692,0.002,zack-XPS-15-9560,1168.316,0.5295263845748132,1576694816,8675,171.186,643,355.8824875354767,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17870283126831055,0.4122547392655034,200,573427,10.142.78.137,0,False
2019-12-18_10-46-56,0.15956691518081387,356.0637152194977,573627,2.027,197.83799999999295,39256a2dc336482785ed601076b83d42,1618,573627,1618,573627,98688.345,0.002,zack-XPS-15-9560,1160.513,0.5295263845748132,1576694816,8675,172.338,643,356.0637152194977,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1812276840209961,0.4122547392655034,200,573627,10.142.78.137,0,False
2019-12-18_10-46-56,0.15956691518081387,356.243812084198,573827,2.056,197.83799999999295,39256a2dc336482785ed601076b83d42,1619,573827,1619,573827,97298.707,0.002,zack-XPS-15-9560,1153.973,0.5295263845748132,1576694816,8675,173.314,643,356.243812084198,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18009686470031738,0.4122547392655034,200,573827,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,356.4233808517456,574027,2.062,197.83799999999295,39256a2dc336482785ed601076b83d42,1620,574027,1620,574027,96975.885,0.002,zack-XPS-15-9560,1147.719,0.5295263845748132,1576694817,8675,174.259,643,356.4233808517456,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17956876754760742,0.4122547392655034,200,574027,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,356.6027066707611,574227,2.07,197.83799999999295,39256a2dc336482785ed601076b83d42,1621,574227,1621,574227,96631.817,0.002,zack-XPS-15-9560,1144.904,0.5295263845748132,1576694817,8675,174.687,643,356.6027066707611,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17932581901550293,0.4122547392655034,200,574227,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,356.7908709049225,574427,2.067,197.83799999999295,39256a2dc336482785ed601076b83d42,1622,574427,1622,574427,96745.491,0.002,zack-XPS-15-9560,1132.642,0.5295263845748132,1576694817,8675,176.578,643,356.7908709049225,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18816423416137695,0.4122547392655034,200,574427,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,356.9706509113312,574627,2.086,197.83799999999295,39256a2dc336482785ed601076b83d42,1623,574627,1623,574627,95870.901,0.002,zack-XPS-15-9560,1125.475,0.5295263845748132,1576694817,8675,177.703,643,356.9706509113312,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1797800064086914,0.4122547392655034,200,574627,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,357.1515169143677,574827,2.079,197.83799999999295,39256a2dc336482785ed601076b83d42,1624,574827,1624,574827,96191.911,0.002,zack-XPS-15-9560,1117.733,0.5295263845748132,1576694817,8675,178.934,643,357.1515169143677,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18086600303649902,0.4122547392655034,200,574827,10.142.78.137,0,False
2019-12-18_10-46-57,0.15956691518081387,357.31431221961975,575027,2.072,197.83799999999295,39256a2dc336482785ed601076b83d42,1625,575027,1625,575027,96521.741,0.002,zack-XPS-15-9560,1130.408,0.5295263845748132,1576694817,8675,176.927,643,357.31431221961975,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1627953052520752,0.4122547392655034,200,575027,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,357.47869396209717,575227,2.06,197.83799999999295,39256a2dc336482785ed601076b83d42,1626,575227,1626,575227,97093.742,0.002,zack-XPS-15-9560,1144.072,0.5295263845748132,1576694818,8675,174.814,643,357.47869396209717,-1031.9000000000776,884.99,584.0999999999999,200.0,0.164381742477417,0.4122547392655034,200,575227,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,357.64761209487915,575427,2.053,197.83799999999295,39256a2dc336482785ed601076b83d42,1627,575427,1627,575427,97428.664,0.002,zack-XPS-15-9560,1150.437,0.5295263845748132,1576694818,8675,173.847,643,357.64761209487915,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16891813278198242,0.4122547392655034,200,575427,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,357.8213081359863,575627,2.051,197.83799999999295,39256a2dc336482785ed601076b83d42,1628,575627,1628,575627,97501.139,0.002,zack-XPS-15-9560,1155.413,0.5295263845748132,1576694818,8675,173.098,643,357.8213081359863,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17369604110717773,0.4122547392655034,200,575627,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,357.99172019958496,575827,2.058,197.83799999999295,39256a2dc336482785ed601076b83d42,1629,575827,1629,575827,97160.092,0.002,zack-XPS-15-9560,1161.915,0.5295263845748132,1576694818,8675,172.13,643,357.99172019958496,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1704120635986328,0.4122547392655034,200,575827,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,358.16041588783264,576027,2.032,197.83799999999295,39256a2dc336482785ed601076b83d42,1630,576027,1630,576027,98420.875,0.002,zack-XPS-15-9560,1169.209,0.5295263845748132,1576694818,8675,171.056,643,358.16041588783264,-1031.9000000000776,884.99,584.0999999999999,200.0,0.16869568824768066,0.4122547392655034,200,576027,10.142.78.137,0,False
2019-12-18_10-46-58,0.15956691518081387,358.3438355922699,576227,2.042,197.83799999999295,39256a2dc336482785ed601076b83d42,1631,576227,1631,576227,97919.97,0.002,zack-XPS-15-9560,1166.483,0.5295263845748132,1576694818,8675,171.456,643,358.3438355922699,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18341970443725586,0.4122547392655034,200,576227,10.142.78.137,0,False
2019-12-18_10-46-59,0.15956691518081387,358.52409172058105,576427,2.058,197.83799999999295,39256a2dc336482785ed601076b83d42,1632,576427,1632,576427,97193.864,0.002,zack-XPS-15-9560,1171.995,0.5295263845748132,1576694819,8675,170.649,643,358.52409172058105,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18025612831115723,0.4122547392655034,200,576427,10.142.78.137,0,False
2019-12-18_10-46-59,0.15956691518081387,358.70996356010437,576627,2.072,197.83799999999295,39256a2dc336482785ed601076b83d42,1633,576627,1633,576627,96509.526,0.002,zack-XPS-15-9560,1167.935,0.5295263845748132,1576694819,8675,171.242,643,358.70996356010437,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18587183952331543,0.4122547392655034,200,576627,10.142.78.137,0,False
2019-12-18_10-46-59,0.15956691518081387,358.8910119533539,576827,2.072,197.83799999999295,39256a2dc336482785ed601076b83d42,1634,576827,1634,576827,96529.516,0.002,zack-XPS-15-9560,1167.818,0.5295263845748132,1576694819,8675,171.259,643,358.8910119533539,-1031.9000000000776,884.99,584.0999999999999,200.0,0.18104839324951172,0.4122547392655034,200,576827,10.142.78.137,0,False
2019-12-18_10-46-59,0.15956691518081387,359.0692365169525,577027,2.138,197.83799999999295,39256a2dc336482785ed601076b83d42,1635,577027,1635,577027,93527.868,0.002,zack-XPS-15-9560,1158.0,0.5295263845748132,1576694819,8675,172.712,643,359.0692365169525,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1782245635986328,0.4122547392655034,200,577027,10.142.78.137,0,False
2019-12-18_10-46-59,0.15956691518081387,359.24327754974365,577227,2.152,197.83799999999295,39256a2dc336482785ed601076b83d42,1636,577227,1636,577227,92927.972,0.002,zack-XPS-15-9560,1151.683,0.5295263845748132,1576694819,8675,173.659,643,359.24327754974365,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1740410327911377,0.4122547392655034,200,577227,10.142.78.137,0,False
2019-12-18_10-47-00,0.15956691518081387,359.41926884651184,577427,2.17,197.83799999999295,39256a2dc336482785ed601076b83d42,1637,577427,1637,577427,92184.532,0.002,zack-XPS-15-9560,1147.141,0.5295263845748132,1576694820,8675,174.346,643,359.41926884651184,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17599129676818848,0.4122547392655034,200,577427,10.142.78.137,0,False
2019-12-18_10-47-00,0.15956691518081387,359.5928568840027,577627,2.15,197.83799999999295,39256a2dc336482785ed601076b83d42,1638,577627,1638,577627,93035.157,0.002,zack-XPS-15-9560,1147.09,0.5295263845748132,1576694820,8675,174.354,643,359.5928568840027,-1031.9000000000776,884.99,584.0999999999999,200.0,0.17358803749084473,0.4122547392655034,200,577627,10.142.78.137,0,False
2019-12-18_10-47-00,0.15956691518081387,359.7737023830414,577827,2.138,197.83799999999295,39256a2dc336482785ed601076b83d42,1639,577827,1639,577827,93562.292,0.002,zack-XPS-15-9560,1140.209,0.5295263845748132,1576694820,8675,175.406,643,359.7737023830414,-1031.9000000000776,884.99,584.0999999999999,200.0,0.1808454990386963,0.4122547392655034,200,577827,10.142.78.137,0,False
2019-12-18_10-47-00,0.15956691518081387,359.9482934474945,578027,2.153,197.83799999999295,39256a2dc336482785ed601076b83d42,1640,578027,1640,578027,92914.591,0.002,zack-XPS-15-9560,1136.377,0.5295263845748132,1576694820,8675,175.998,643,359.9482934474945,-1031.9000000000776,884.99,584.0999999999999,200.0,0.174591064453125,0.4122547392655034,200,578027,10.142.78.137,0,False
