info/grad_time_ms,timesteps_since_restore,timesteps_total,info/num_steps_sampled,time_this_iter_s,pid,info/opt_samples,info/opt_peak_throughput,info/num_steps_trained,info/sample_time_ms,timestamp,episode_reward_mean,sampler_perf/mean_env_wait_ms,episode_reward_min,timesteps_this_iter,sampler_perf/mean_processing_ms,iterations_since_restore,date,episode_reward_max,sampler_perf/mean_inference_ms,done,time_since_restore,episodes_this_iter,time_total_s,info/update_time_ms,info/sample_peak_throughput,node_ip,hostname,training_iteration,experiment_id,episode_len_mean,episodes_total
4.799,40343,40343,40343,0.2815103530883789,13603,843.9,175841.84,40343,270.622,1576698000,-278.1789999999999,0.46794701317059895,-640.0000000000005,907,0.30044530805410213,50,2019-12-18_11-40-00,181.9999999999991,0.5676283357504224,False,13.68974757194519,3,13.68974757194519,0.001,3118.377,10.142.78.137,zack-XPS-15-9560,50,375b82b8bdcf423982d6b786b701c924,70.86,141
4.835,41234,41234,41234,0.27696704864501953,13603,852.5,176335.552,41234,271.481,1576698001,-280.0999999999999,0.46795094842632096,-640.0000000000005,891,0.30037068187559085,51,2019-12-18_11-40-01,181.9999999999991,0.5672647287253342,False,13.96671462059021,2,13.96671462059021,0.001,3140.186,10.142.78.137,zack-XPS-15-9560,51,375b82b8bdcf423982d6b786b701c924,70.89,143
4.885,42055,42055,42055,0.2674117088317871,13603,854.1,174849.672,42055,271.209,1576698001,-288.2719999999999,0.46794684023949457,-640.0000000000005,821,0.30026568150751615,52,2019-12-18_11-40-01,181.9999999999991,0.5667298757064411,False,14.234126329421997,3,14.234126329421997,0.001,3149.228,10.142.78.137,zack-XPS-15-9560,52,375b82b8bdcf423982d6b786b701c924,70.96,146
4.872,42880,42880,42880,0.27399158477783203,13603,846.9,173841.526,42880,268.83,1576698001,-288.2819999999999,0.4679752073253728,-640.0000000000005,825,0.30019277535022215,53,2019-12-18_11-40-01,181.9999999999991,0.5662607770049227,False,14.508117914199829,3,14.508117914199829,0.001,3150.318,10.142.78.137,zack-XPS-15-9560,53,375b82b8bdcf423982d6b786b701c924,70.99,149
4.97,43865,43865,43865,0.3050525188446045,13603,866.2,174289.819,43865,272.543,1576698002,-302.6489999999999,0.4681292420156092,-640.0000000000005,985,0.3002147078679759,54,2019-12-18_11-40-02,178.89999999999816,0.5659081687801453,False,14.813170433044434,3,14.813170433044434,0.001,3178.215,10.142.78.137,zack-XPS-15-9560,54,375b82b8bdcf423982d6b786b701c924,71.04,152
5.008,44774,44774,44774,0.28229761123657227,13603,873.8,174465.668,44774,273.471,1576698002,-306.7199999999998,0.4682263547146478,-640.0000000000005,909,0.3002239295320447,55,2019-12-18_11-40-02,178.89999999999816,0.5656852665418994,False,15.095468044281006,2,15.095468044281006,0.001,3195.223,10.142.78.137,zack-XPS-15-9560,55,375b82b8bdcf423982d6b786b701c924,71.12,154
5.01,45623,45623,45623,0.2788548469543457,13603,879.0,175462.988,45623,274.732,1576698002,-314.8449999999998,0.46835588098159725,-640.0000000000005,849,0.30022317058514125,56,2019-12-18_11-40-02,178.89999999999816,0.5653466023836526,False,15.374322891235352,3,15.374322891235352,0.001,3199.482,10.142.78.137,zack-XPS-15-9560,56,375b82b8bdcf423982d6b786b701c924,71.21,157
4.946,46352,46352,46352,0.25000619888305664,13603,864.2,174737.392,46352,271.487,1576698002,-310.6859999999998,0.4684763574098894,-640.0000000000005,729,0.30021619898219365,57,2019-12-18_11-40-02,178.89999999999816,0.5650035332964686,False,15.624329090118408,3,15.624329090118408,0.001,3183.211,10.142.78.137,zack-XPS-15-9560,57,375b82b8bdcf423982d6b786b701c924,71.21,160
4.92,47075,47075,47075,0.25323963165283203,13603,852.0,173165.493,47075,269.7,1576698003,-310.7209999999997,0.468614801543699,-640.0000000000005,723,0.3002289791155486,58,2019-12-18_11-40-03,178.89999999999816,0.5646797451979693,False,15.87756872177124,3,15.87756872177124,0.001,3159.062,10.142.78.137,zack-XPS-15-9560,58,375b82b8bdcf423982d6b786b701c924,71.25,163
4.896,47914,47914,47914,0.27294063568115234,13603,847.8,173155.123,47914,268.749,1576698003,-312.6959999999998,0.46870268883220395,-640.0000000000005,839,0.3002388338476774,59,2019-12-18_11-40-03,178.89999999999816,0.5643766207994445,False,16.150509357452393,3,16.150509357452393,0.001,3154.621,10.142.78.137,zack-XPS-15-9560,59,375b82b8bdcf423982d6b786b701c924,71.2,166
4.9,48812,48812,48812,0.2831573486328125,13603,846.9,172850.945,48812,268.91,1576698003,-314.74699999999973,0.4687923014070584,-640.0000000000005,898,0.300258328032981,60,2019-12-18_11-40-03,178.89999999999816,0.5641984212090037,False,16.433666706085205,2,16.433666706085205,0.001,3149.384,10.142.78.137,zack-XPS-15-9560,60,375b82b8bdcf423982d6b786b701c924,71.32,168
4.88,49602,49602,49602,0.27445340156555176,13603,836.8,171485.493,49602,268.676,1576698003,-314.79299999999984,0.4690211252323401,-638.6000000000004,790,0.30033906378822467,61,2019-12-18_11-40-03,178.6999999999981,0.5639029497554617,False,16.708120107650757,4,16.708120107650757,0.001,3114.532,10.142.78.137,zack-XPS-15-9560,61,375b82b8bdcf423982d6b786b701c924,71.0,172
4.882,50521,50521,50521,0.28982019424438477,13603,846.6,173411.622,50521,270.914,1576698004,-322.95699999999977,0.4691507696301845,-638.9000000000007,919,0.30038756419314444,62,2019-12-18_11-40-04,178.6999999999981,0.5637613208881408,False,16.99794030189514,2,16.99794030189514,0.001,3124.975,10.142.78.137,zack-XPS-15-9560,62,375b82b8bdcf423982d6b786b701c924,71.17,174
4.817,51259,51259,51259,0.2596607208251953,13603,837.9,173944.394,51259,269.547,1576698004,-324.8709999999998,0.4692888994975922,-638.9000000000007,738,0.30043580799291014,63,2019-12-18_11-40-04,177.59999999999798,0.5635311199854797,False,17.257601022720337,3,17.257601022720337,0.001,3108.547,10.142.78.137,zack-XPS-15-9560,63,375b82b8bdcf423982d6b786b701c924,71.17,177
4.713,52040,52040,52040,0.2690615653991699,13603,817.5,173472.674,52040,266.041,1576698004,-318.8929999999998,0.46941884414475,-638.9000000000007,781,0.300478983197553,64,2019-12-18_11-40-04,177.59999999999798,0.563308213922803,False,17.526662588119507,3,17.526662588119507,0.001,3072.838,10.142.78.137,zack-XPS-15-9560,64,375b82b8bdcf423982d6b786b701c924,71.29,180
4.721,52948,52948,52948,0.2839522361755371,13603,817.4,173156.23,52948,266.2,1576698005,-320.8699999999997,0.4695782574500022,-638.9000000000007,908,0.300538086961357,65,2019-12-18_11-40-05,177.59999999999798,0.5631110911427739,False,17.810614824295044,3,17.810614824295044,0.001,3070.629,10.142.78.137,zack-XPS-15-9560,65,375b82b8bdcf423982d6b786b701c924,71.18,183
4.743,53795,53795,53795,0.27150416374206543,13603,817.2,172308.868,53795,265.443,1576698005,-318.8709999999998,0.469674008462934,-638.9000000000007,847,0.3005639633549574,66,2019-12-18_11-40-05,177.59999999999798,0.5630022351940694,False,18.08211898803711,2,18.08211898803711,0.001,3078.63,10.142.78.137,zack-XPS-15-9560,66,375b82b8bdcf423982d6b786b701c924,71.24,185
