iterations_since_restore,node_ip,timestamp,date,episode_reward_min,episode_reward_max,hostname,sampler_perf/mean_processing_ms,info/grad_time_ms,info/sample_time_ms,episodes_this_iter,info/num_steps_sampled,info/update_time_ms,pid,sampler_perf/mean_inference_ms,info/opt_peak_throughput,info/sample_peak_throughput,episode_reward_mean,training_iteration,info/opt_samples,episodes_total,experiment_id,done,time_this_iter_s,timesteps_since_restore,info/num_steps_trained,sampler_perf/mean_env_wait_ms,time_since_restore,timesteps_total,timesteps_this_iter,time_total_s,episode_len_mean
1720,10.142.78.137,1576702351,2019-12-18_12-52-31,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.059,165.809,0,994345,0.001,17248,0.5682641428917893,99338.14,1233.348,328.89899999998585,1720,204.5,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16455745697021484,994345,994345,0.4700238734995152,441.0867795944214,994345,200,441.0867795944214,688.48
1721,10.142.78.137,1576702351,2019-12-18_12-52-31,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.003,165.296,0,994545,0.001,17248,0.5682641428917893,99864.381,1209.949,328.89899999998585,1721,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17519378662109375,994545,994545,0.4700238734995152,441.2619733810425,994545,200,441.2619733810425,688.48
1722,10.142.78.137,1576702351,2019-12-18_12-52-31,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,1.971,166.206,0,994745,0.001,17248,0.5682641428917893,101463.641,1203.329,328.89899999998585,1722,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17251014709472656,994745,994745,0.4700238734995152,441.4344835281372,994745,200,441.4344835281372,688.48
1723,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,1.963,166.396,0,994945,0.001,17248,0.5682641428917893,101895.003,1201.953,328.89899999998585,1723,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17342042922973633,994945,994945,0.4700238734995152,441.60790395736694,994945,200,441.60790395736694,688.48
1724,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,1.964,166.879,0,995145,0.001,17248,0.5682641428917893,101830.683,1198.472,328.89899999998585,1724,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17105364799499512,995145,995145,0.4700238734995152,441.77895760536194,995145,200,441.77895760536194,688.48
1725,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,1.953,165.825,0,995345,0.001,17248,0.5682641428917893,102382.503,1206.094,328.89899999998585,1725,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.15947961807250977,995345,995345,0.4700238734995152,441.93843722343445,995345,200,441.93843722343445,688.48
1726,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,1.987,165.128,0,995545,0.001,17248,0.5682641428917893,100657.659,1211.183,328.89899999998585,1726,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16257643699645996,995545,995545,0.4700238734995152,442.1010136604309,995545,200,442.1010136604309,688.48
1727,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.004,165.965,0,995745,0.001,17248,0.5682641428917893,99799.036,1205.075,328.89899999998585,1727,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17622804641723633,995745,995745,0.4700238734995152,442.27724170684814,995745,200,442.27724170684814,688.48
1728,10.142.78.137,1576702352,2019-12-18_12-52-32,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.01,166.627,0,995945,0.001,17248,0.5682641428917893,99507.811,1200.282,328.89899999998585,1728,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17268133163452148,995945,995945,0.4700238734995152,442.44992303848267,995945,200,442.44992303848267,688.48
1729,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.039,167.14,0,996145,0.001,17248,0.5682641428917893,98082.548,1196.605,328.89899999998585,1729,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17044591903686523,996145,996145,0.4700238734995152,442.62036895751953,996145,200,442.62036895751953,688.48
1730,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.055,167.927,0,996345,0.001,17248,0.5682641428917893,97328.058,1190.993,328.89899999998585,1730,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17262864112854004,996345,996345,0.4700238734995152,442.79299759864807,996345,200,442.79299759864807,688.48
1731,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.067,167.435,0,996545,0.001,17248,0.5682641428917893,96759.998,1194.495,328.89899999998585,1731,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17041969299316406,996545,996545,0.4700238734995152,442.96341729164124,996545,200,442.96341729164124,688.48
1732,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.045,167.234,0,996745,0.001,17248,0.5682641428917893,97776.162,1195.926,328.89899999998585,1732,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1702709197998047,996745,996745,0.4700238734995152,443.13368821144104,996745,200,443.13368821144104,688.48
1733,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.054,167.548,0,996945,0.001,17248,0.5682641428917893,97369.858,1193.689,328.89899999998585,1733,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17662692070007324,996945,996945,0.4700238734995152,443.3103151321411,996945,200,443.3103151321411,688.48
1734,10.142.78.137,1576702353,2019-12-18_12-52-33,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.056,167.982,0,997145,0.001,17248,0.5682641428917893,97299.835,1190.602,328.89899999998585,1734,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17545104026794434,997145,997145,0.4700238734995152,443.48576617240906,997145,200,443.48576617240906,688.48
1735,10.142.78.137,1576702354,2019-12-18_12-52-34,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.073,169.804,0,997345,0.001,17248,0.5682641428917893,96501.754,1177.831,328.89899999998585,1735,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17789626121520996,997345,997345,0.4700238734995152,443.66366243362427,997345,200,443.66366243362427,688.48
1736,10.142.78.137,1576702354,2019-12-18_12-52-34,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.056,171.262,0,997545,0.001,17248,0.5682641428917893,97298.707,1167.804,328.89899999998585,1736,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17702817916870117,997545,997545,0.4700238734995152,443.84069061279297,997545,200,443.84069061279297,688.48
1737,10.142.78.137,1576702354,2019-12-18_12-52-34,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23830515100800023,2.047,171.24,0,997745,0.001,17248,0.5682641428917893,97694.175,1167.949,328.89899999998585,1737,200.0,1035,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17592859268188477,997745,997745,0.4700238734995152,444.01661920547485,997745,200,444.01661920547485,688.48
1738,10.142.78.137,1576702354,2019-12-18_12-52-34,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2381383119567888,2.179,177.136,1,998203,0.001,17248,0.5682214247831814,103638.993,1274.728,328.22599999998573,1738,225.8,1036,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2329564094543457,998203,998203,0.4696925007330548,444.2495756149292,998203,458,444.2495756149292,734.98
1739,10.142.78.137,1576702354,2019-12-18_12-52-34,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23813831195678883,2.247,181.339,0,998591,0.001,17248,0.5682214247831814,108842.407,1348.853,328.2259999999857,1739,244.6,1036,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2131640911102295,998591,998591,0.4696925007330548,444.46273970603943,998591,388,444.46273970603943,734.98
1740,10.142.78.137,1576702355,2019-12-18_12-52-35,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23813831195678883,2.252,180.802,0,998791,0.001,17248,0.5682214247831814,108593.556,1352.859,328.2259999999857,1740,244.6,1036,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16728425025939941,998791,998791,0.4696925007330548,444.6300239562988,998791,200,444.6300239562988,734.98
1741,10.142.78.137,1576702355,2019-12-18_12-52-35,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23797911501191624,2.553,192.03,1,999530,0.001,17248,0.5681817257609442,116902.253,1554.444,330.0869999999861,1741,298.5,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2857692241668701,999530,999530,0.46937607852236385,444.9157931804657,999530,739,444.9157931804657,720.46
1742,10.142.78.137,1576702355,2019-12-18_12-52-35,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,2.937,209.614,0,1000524,0.001,17248,0.5681817257609443,128670.494,1802.84,330.08699999998606,1742,377.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3499715328216553,1000524,1000524,0.46937607852236374,445.26576471328735,1000524,994,445.26576471328735,720.46
1743,10.142.78.137,1576702356,2019-12-18_12-52-36,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,3.233,223.114,0,1001324,0.001,17248,0.5681817257609443,135467.781,1962.673,330.08699999998606,1743,437.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3145718574523926,1001324,1001324,0.46937607852236374,445.58033657073975,1001324,800,445.58033657073975,720.46
1744,10.142.78.137,1576702356,2019-12-18_12-52-36,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,3.551,235.661,0,1002124,0.001,17248,0.5681817257609443,140210.951,2112.783,330.08699999998606,1744,497.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3041341304779053,1002124,1002124,0.46937607852236374,445.88447070121765,1002124,800,445.88447070121765,720.46
1745,10.142.78.137,1576702356,2019-12-18_12-52-36,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,3.873,248.243,0,1002924,0.001,17248,0.5681817257609443,144046.23,2247.396,330.08699999998606,1745,557.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.30699634552001953,1002924,1002924,0.46937607852236374,446.19146704673767,1002924,800,446.19146704673767,720.46
1746,10.142.78.137,1576702357,2019-12-18_12-52-37,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,4.204,260.84,0,1003724,0.001,17248,0.5681817257609443,146971.183,2368.888,330.08699999998606,1746,617.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3062777519226074,1003724,1003724,0.46937607852236374,446.4977447986603,1003724,800,446.4977447986603,720.46
1747,10.142.78.137,1576702357,2019-12-18_12-52-37,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,4.619,271.924,0,1004524,0.001,17248,0.5681817257609443,146763.294,2492.978,330.08699999998606,1747,677.9,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.29120540618896484,1004524,1004524,0.46937607852236374,446.78895020484924,1004524,800,446.78895020484924,720.46
1748,10.142.78.137,1576702357,2019-12-18_12-52-37,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2379791150119162,4.655,274.294,0,1004971,0.002,17248,0.5681817257609443,145394.919,2467.429,330.08699999998606,1748,676.8,1037,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.25699687004089355,1004971,1004971,0.46937607852236374,447.04594707489014,1004971,447,447.04594707489014,720.46
1749,10.142.78.137,1576702357,2019-12-18_12-52-37,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,4.938,286.943,2,1005869,0.002,17248,0.5681126330236463,147376.742,2536.394,325.16899999998583,1749,727.8,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.3424861431121826,1005869,1005869,0.4687979064070886,447.3884332180023,1005869,898,447.3884332180023,710.94
1750,10.142.78.137,1576702358,2019-12-18_12-52-38,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,5.139,296.998,0,1006430,0.002,17248,0.5681126330236463,148642.275,2572.074,325.1689999999859,1750,763.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2698829174041748,1006430,1006430,0.4687979064070886,447.6583161354065,1006430,561,447.6583161354065,710.94
1751,10.142.78.137,1576702358,2019-12-18_12-52-38,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,4.921,290.581,0,1006830,0.002,17248,0.5681126330236463,148332.118,2512.21,325.1689999999859,1751,730.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2193593978881836,1006830,1006830,0.4687979064070886,447.8776755332947,1006830,400,447.8776755332947,710.94
1752,10.142.78.137,1576702358,2019-12-18_12-52-38,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,4.646,278.888,0,1007230,0.002,17248,0.5681126330236463,144334.301,2404.549,325.1689999999859,1752,670.6,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2302999496459961,1007230,1007230,0.4687979064070886,448.1079754829407,1007230,400,448.1079754829407,710.94
1753,10.142.78.137,1576702358,2019-12-18_12-52-38,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,4.455,269.435,0,1007593,0.002,17248,0.5681126330236463,140710.947,2326.722,325.1689999999859,1753,626.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2181706428527832,1007593,1007593,0.4687979064070886,448.32614612579346,1007593,363,448.32614612579346,710.94
1754,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,4.135,255.87,0,1007793,0.002,17248,0.5681126330236463,137101.478,2215.575,325.1689999999859,1754,566.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1652531623840332,1007793,1007793,0.4687979064070886,448.4913992881775,1007793,200,448.4913992881775,710.94
1755,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,3.811,243.198,0,1007993,0.002,17248,0.5681126330236463,132998.83,2084.309,325.1689999999859,1755,506.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1770033836364746,1007993,1007993,0.4687979064070886,448.66840267181396,1007993,200,448.66840267181396,710.94
1756,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,3.484,230.465,0,1008193,0.002,17248,0.5681126330236463,128273.463,1939.12,325.1689999999859,1756,446.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17568612098693848,1008193,1008193,0.4687979064070886,448.8440887928009,1008193,200,448.8440887928009,710.94
1757,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,3.096,219.17,0,1008393,0.002,17248,0.5681126330236463,124951.969,1765.299,325.1689999999859,1757,386.9,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1741170883178711,1008393,1008393,0.4687979064070886,449.0182058811188,1008393,200,449.0182058811188,710.94
1758,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.951,211.351,0,1008593,0.001,17248,0.5681126330236463,122743.917,1713.74,325.1689999999859,1758,362.2,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17735552787780762,1008593,1008593,0.4687979064070886,449.1955614089966,1008593,200,449.1955614089966,710.94
1759,10.142.78.137,1576702359,2019-12-18_12-52-39,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.589,195.554,0,1008793,0.001,17248,0.5681126330236463,112928.471,1495.238,325.1689999999859,1759,292.4,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18091607093811035,1008793,1008793,0.4687979064070886,449.3764774799347,1008793,200,449.3764774799347,710.94
1760,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.371,186.648,0,1008993,0.001,17248,0.5681126330236463,108094.531,1373.17,325.1689999999859,1760,256.3,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17861604690551758,1008993,1008993,0.4687979064070886,449.5550935268402,1008993,200,449.5550935268402,710.94
1761,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.282,182.566,0,1009193,0.001,17248,0.5681126330236463,103569.014,1294.327,325.1689999999859,1761,236.3,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17768311500549316,1009193,1009193,0.4687979064070886,449.7327766418457,1009193,200,449.7327766418457,710.94
1762,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.186,177.526,0,1009393,0.001,17248,0.5681126330236463,98955.929,1218.413,325.1689999999859,1762,216.3,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17893362045288086,1009393,1009393,0.4687979064070886,449.9117102622986,1009393,200,449.9117102622986,710.94
1763,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.099,173.48,0,1009593,0.001,17248,0.5681126330236463,95289.357,1152.871,325.1689999999859,1763,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17681646347045898,1009593,1009593,0.4687979064070886,450.08852672576904,1009593,200,450.08852672576904,710.94
1764,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.114,174.862,0,1009793,0.001,17248,0.5681126330236463,94588.803,1143.756,325.1689999999859,1764,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1791832447052002,1009793,1009793,0.4687979064070886,450.26770997047424,1009793,200,450.26770997047424,710.94
1765,10.142.78.137,1576702360,2019-12-18_12-52-40,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.137,172.822,0,1009993,0.001,17248,0.5681126330236463,93607.186,1157.261,325.1689999999859,1765,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.15678715705871582,1009993,1009993,0.4687979064070886,450.42449712753296,1009993,200,450.42449712753296,710.94
1766,10.142.78.137,1576702361,2019-12-18_12-52-41,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.113,171.167,0,1010193,0.001,17248,0.5681126330236463,94656.045,1168.453,325.1689999999859,1766,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.15885686874389648,1010193,1010193,0.4687979064070886,450.58335399627686,1010193,200,450.58335399627686,710.94
1767,10.142.78.137,1576702361,2019-12-18_12-52-41,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.091,170.222,0,1010393,0.001,17248,0.5681126330236463,95646.812,1174.938,325.1689999999859,1767,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16440510749816895,1010393,1010393,0.4687979064070886,450.747759103775,1010393,200,450.747759103775,710.94
1768,10.142.78.137,1576702361,2019-12-18_12-52-41,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.075,169.107,0,1010593,0.001,17248,0.5681126330236463,96367.613,1182.682,325.1689999999859,1768,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16601347923278809,1010593,1010593,0.4687979064070886,450.9137725830078,1010593,200,450.9137725830078,710.94
1769,10.142.78.137,1576702361,2019-12-18_12-52-41,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23768645805502994,2.067,167.423,0,1010793,0.001,17248,0.5681126330236463,96762.23,1194.583,325.1689999999859,1769,200.0,1039,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16395998001098633,1010793,1010793,0.4687979064070886,451.0777325630188,1010793,200,451.0777325630188,710.94
1770,10.142.78.137,1576702361,2019-12-18_12-52-41,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.207,173.204,1,1011295,0.001,17248,0.5680765092010632,104302.558,1329.072,318.8669999999852,1770,230.2,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.23784923553466797,1011295,1011295,0.46849335179708845,451.31558179855347,1011295,502,451.31558179855347,743.97
1771,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.491,183.183,0,1012029,0.001,17248,0.5680765092010632,113854.341,1548.183,318.8669999999852,1771,283.6,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.2801980972290039,1012029,1012029,0.4684933517970885,451.59577989578247,1012029,734,451.59577989578247,743.97
1772,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.521,184.035,0,1012336,0.001,17248,0.5680765092010632,116755.294,1599.148,318.8669999999852,1772,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18773627281188965,1012336,1012336,0.4684933517970885,451.78351616859436,1012336,307,451.78351616859436,743.97
1773,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.491,182.538,0,1012536,0.001,17248,0.5680765092010632,118162.415,1612.267,318.8669999999852,1773,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16150975227355957,1012536,1012536,0.4684933517970885,451.9450259208679,1012536,200,451.9450259208679,743.97
1774,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.471,181.49,0,1012736,0.001,17248,0.5680765092010632,119115.659,1621.579,318.8669999999852,1774,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16853117942810059,1012736,1012736,0.4684933517970885,452.113557100296,1012736,200,452.113557100296,743.97
1775,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.454,183.533,0,1012936,0.001,17248,0.5680765092010632,119908.267,1603.529,318.8669999999852,1775,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17711377143859863,1012936,1012936,0.4684933517970885,452.2906708717346,1012936,200,452.2906708717346,743.97
1776,10.142.78.137,1576702362,2019-12-18_12-52-42,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.467,184.984,0,1013136,0.001,17248,0.5680765092010632,119309.079,1590.948,318.8669999999852,1776,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1735222339630127,1013136,1013136,0.4684933517970885,452.46419310569763,1013136,200,452.46419310569763,743.97
1777,10.142.78.137,1576702363,2019-12-18_12-52-43,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.472,184.737,0,1013336,0.001,17248,0.5680765092010632,119046.733,1593.079,318.8669999999852,1777,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.16200828552246094,1013336,1013336,0.4684933517970885,452.6262013912201,1013336,200,452.6262013912201,743.97
1778,10.142.78.137,1576702363,2019-12-18_12-52-43,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.473,183.819,0,1013536,0.001,17248,0.5680765092010632,119000.826,1601.033,318.8669999999852,1778,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1568450927734375,1013536,1013536,0.4684933517970885,452.78304648399353,1013536,200,452.78304648399353,743.97
1779,10.142.78.137,1576702363,2019-12-18_12-52-43,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.498,183.625,0,1013736,0.001,17248,0.5680765092010632,117813.93,1602.726,318.8669999999852,1779,294.3,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1623682975769043,1013736,1013736,0.4684933517970885,452.94541478157043,1013736,200,452.94541478157043,743.97
1780,10.142.78.137,1576702363,2019-12-18_12-52-43,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.366,177.627,0,1013936,0.001,17248,0.5680765092010632,111645.755,1486.821,318.8669999999852,1780,264.1,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17655014991760254,1013936,1013936,0.4684933517970885,453.12196493148804,1013936,200,453.12196493148804,743.97
1781,10.142.78.137,1576702363,2019-12-18_12-52-43,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.097,168.02,0,1014136,0.001,17248,0.5680765092010632,100500.359,1254.016,318.8669999999852,1781,210.7,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.18150091171264648,1014136,1014136,0.4684933517970885,453.3034658432007,1014136,200,453.3034658432007,743.97
1782,10.142.78.137,1576702364,2019-12-18_12-52-44,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.078,167.034,0,1014336,0.001,17248,0.5680765092010632,96223.91,1197.358,318.8669999999852,1782,200.0,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.17771458625793457,1014336,1014336,0.4684933517970885,453.4811804294586,1014336,200,453.4811804294586,743.97
1783,10.142.78.137,1576702364,2019-12-18_12-52-44,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23753204762566704,2.109,168.38,0,1014536,0.001,17248,0.5680765092010632,94827.248,1187.789,318.8669999999852,1783,200.0,1040,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.1753096580505371,1014536,1014536,0.4684933517970885,453.65649008750916,1014536,200,453.65649008750916,743.97
1784,10.142.78.137,1576702364,2019-12-18_12-52-44,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.23737229374254323,2.654,192.565,1,1015781,0.001,17248,0.5680386249983777,114739.517,1581.288,312.56199999998466,1784,304.5,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.41591858863830566,1015781,1015781,0.4681787381567781,454.07240867614746,1015781,1245,454.07240867614746,765.28
1785,10.142.78.137,1576702364,2019-12-18_12-52-44,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.106,208.045,0,1016781,0.001,17248,0.5680386249983777,123788.937,1848.16,312.5619999999847,1785,384.5,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.33646607398986816,1016781,1016781,0.4681787381567781,454.40887475013733,1016781,1000,454.40887475013733,765.28
1786,10.142.78.137,1576702365,2019-12-18_12-52-45,-860.8000000000004,953.9999999999943,zack-XPS-15-9560,0.2373722937425432,3.471,221.994,0,1017689,0.001,17248,0.5680386249983777,131179.143,2050.954,312.5619999999847,1786,455.3,1041,183bfaa3e6f54d55a3ff3de61c36e8c3,False,0.316608190536499,1017689,1017689,0.4681787381567781,454.7254829406738,1017689,908,454.7254829406738,765.28
