episodes_this_iter,info/num_steps_sampled,timesteps_this_iter,sampler_perf/mean_processing_ms,episodes_total,iterations_since_restore,episode_reward_mean,timestamp,sampler_perf/mean_env_wait_ms,training_iteration,time_total_s,episode_reward_min,info/opt_samples,info/sample_time_ms,time_this_iter_s,timesteps_since_restore,sampler_perf/mean_inference_ms,pid,time_since_restore,info/num_steps_trained,episode_reward_max,timesteps_total,done,info/grad_time_ms,info/opt_peak_throughput,hostname,info/update_time_ms,date,info/sample_peak_throughput,node_ip,episode_len_mean,experiment_id
0,742264,800,0.4895021858173806,1075,1081,204.358999999981,1576703183,0.9368944277226146,1081,447.4397256374359,-1631.599999999802,734.6,269.387,0.28536248207092285,742264,0.8563534682626477,17939,447.4397256374359,742264,894.9999999999807,742264,False,5.236,140300.338,zack-XPS-15-9560,0.003,2019-12-18_13-06-23,2726.935,10.142.78.137,1041.99,597e19b796dc436bb6e93311fa9df381
0,742778,514,0.4895021858173806,1075,1082,204.358999999981,1576703184,0.9368944277226146,1082,447.6696639060974,-1631.599999999802,746.0,271.818,0.22993826866149902,742778,0.8563534682626477,17939,447.6696639060974,742778,894.9999999999807,742778,False,5.298,140817.501,zack-XPS-15-9560,0.003,2019-12-18_13-06-24,2744.48,10.142.78.137,1041.99,597e19b796dc436bb6e93311fa9df381
0,742982,204,0.4895021858173806,1075,1083,204.358999999981,1576703184,0.9368944277226146,1083,447.83846950531006,-1631.599999999802,726.4,268.797,0.16880559921264648,742982,0.8563534682626477,17939,447.83846950531006,742982,894.9999999999807,742982,False,5.205,139559.091,zack-XPS-15-9560,0.003,2019-12-18_13-06-24,2702.412,10.142.78.137,1041.99,597e19b796dc436bb6e93311fa9df381
0,743182,200,0.4895021858173806,1075,1084,204.358999999981,1576703184,0.9368944277226146,1084,448.0038731098175,-1631.599999999802,706.4,264.427,0.1654036045074463,743182,0.8563534682626477,17939,448.0038731098175,743182,894.9999999999807,743182,False,5.056,139721.126,zack-XPS-15-9560,0.003,2019-12-18_13-06-24,2671.437,10.142.78.137,1041.99,597e19b796dc436bb6e93311fa9df381
1,743752,570,0.4871050823459298,1076,1085,198.77299999998115,1576703184,0.9324218354098823,1085,448.2500731945038,-1631.599999999802,733.3,270.151,0.2462000846862793,743752,0.8539573202902391,17939,448.2500731945038,743752,894.9999999999807,743752,False,5.186,141395.766,zack-XPS-15-9560,0.003,2019-12-18_13-06-24,2714.412,10.142.78.137,1051.13,597e19b796dc436bb6e93311fa9df381
1,744470,718,0.48490924447479195,1077,1086,204.58499999997912,1576703185,0.9283163691890702,1086,448.5380268096924,-1123.2000000000276,769.8,279.053,0.28795361518859863,744470,0.8517612630766781,17939,448.5380268096924,744470,894.9999999999807,744470,False,5.321,144664.869,zack-XPS-15-9560,0.001,2019-12-18_13-06-25,2758.617,10.142.78.137,1002.67,597e19b796dc436bb6e93311fa9df381
0,745025,555,0.484909244474792,1077,1087,204.58499999997915,1576703185,0.9283163691890702,1087,448.78660917282104,-1123.2000000000276,694.7,264.572,0.2485823631286621,745025,0.8517612630766781,17939,448.78660917282104,745025,894.9999999999807,745025,False,4.932,140857.729,zack-XPS-15-9560,0.001,2019-12-18_13-06-25,2625.754,10.142.78.137,1002.67,597e19b796dc436bb6e93311fa9df381
0,745385,360,0.484909244474792,1077,1088,204.58499999997915,1576703185,0.9283163691890702,1088,448.9841043949127,-1123.2000000000276,610.7,247.195,0.1974952220916748,745385,0.8517612630766781,17939,448.9841043949127,745385,894.9999999999807,745385,False,4.517,135201.576,zack-XPS-15-9560,0.001,2019-12-18_13-06-25,2470.521,10.142.78.137,1002.67,597e19b796dc436bb6e93311fa9df381
1,745920,535,0.48272893852260634,1078,1089,212.9069999999788,1576703185,0.9242372442918285,1089,449.2584195137024,-1123.2000000000276,544.2,238.215,0.27431511878967285,745920,0.8495813216595549,17939,449.2584195137024,745920,894.9999999999807,745920,False,4.156,130940.416,zack-XPS-15-9560,0.001,2019-12-18_13-06-25,2284.493,10.142.78.137,1002.72,597e19b796dc436bb6e93311fa9df381
0,746320,400,0.48272893852260645,1078,1090,212.9069999999788,1576703186,0.9242372442918289,1090,449.46336817741394,-1123.2000000000276,485.6,226.762,0.20494866371154785,746320,0.8495813216595549,17939,449.46336817741394,746320,894.9999999999807,746320,False,3.487,139268.089,zack-XPS-15-9560,0.001,2019-12-18_13-06-26,2141.452,10.142.78.137,1002.72,597e19b796dc436bb6e93311fa9df381
1,747013,693,0.4806642197463686,1079,1091,211.79499999997992,1576703186,0.9203735866123854,1091,449.74423599243164,-1123.2000000000276,474.9,226.361,0.2808678150177002,747013,0.8475191120464018,17939,449.74423599243164,747013,894.9999999999807,747013,False,3.437,138191.258,zack-XPS-15-9560,0.001,2019-12-18_13-06-26,2097.978,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,747637,624,0.4806642197463687,1079,1092,211.79499999997992,1576703186,0.9203735866123851,1092,449.990873336792,-1123.2000000000276,485.9,227.995,0.24663734436035156,747637,0.8475191120464018,17939,449.990873336792,747637,894.9999999999807,747637,False,3.475,139811.092,zack-XPS-15-9560,0.001,2019-12-18_13-06-26,2131.185,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,748237,600,0.4806642197463687,1079,1093,211.79499999997992,1576703186,0.9203735866123851,1093,450.23867201805115,-1123.2000000000276,525.5,235.703,0.24779868125915527,748237,0.8475191120464018,17939,450.23867201805115,748237,894.9999999999807,748237,False,3.666,143354.672,zack-XPS-15-9560,0.001,2019-12-18_13-06-26,2229.505,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,748837,600,0.4806642197463687,1079,1094,211.79499999997992,1576703187,0.9203735866123851,1094,450.49791717529297,-1123.2000000000276,565.5,244.862,0.2592451572418213,748837,0.8475191120464018,17939,450.49791717529297,748837,894.9999999999807,748837,False,3.89,145374.021,zack-XPS-15-9560,0.001,2019-12-18_13-06-27,2309.469,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,749437,600,0.4806642197463687,1079,1095,211.79499999997992,1576703187,0.9203735866123851,1095,450.754017829895,-1123.2000000000276,568.5,245.852,0.2561006546020508,749437,0.8475191120464018,17939,450.754017829895,749437,894.9999999999807,749437,False,3.889,146181.074,zack-XPS-15-9560,0.001,2019-12-18_13-06-27,2312.369,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,750037,600,0.4806642197463687,1079,1096,211.79499999997992,1576703187,0.9203735866123851,1096,451.0028591156006,-1123.2000000000276,556.7,242.005,0.2488412857055664,750037,0.8475191120464018,17939,451.0028591156006,750037,894.9999999999807,750037,False,3.828,145432.006,zack-XPS-15-9560,0.001,2019-12-18_13-06-27,2300.366,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
0,750376,339,0.4806642197463687,1079,1097,211.79499999997992,1576703187,0.9203735866123851,1097,451.19870805740356,-1123.2000000000276,535.1,236.807,0.19584894180297852,750376,0.8475191120464018,17939,451.19870805740356,750376,894.9999999999807,750376,False,3.757,142418.432,zack-XPS-15-9560,0.001,2019-12-18_13-06-27,2259.645,10.142.78.137,977.86,597e19b796dc436bb6e93311fa9df381
1,750866,490,0.47860786543361156,1080,1098,207.4409999999799,1576703187,0.9165264439749821,1098,451.433851480484,-1123.2000000000276,548.1,240.498,0.23514342308044434,750866,0.84546520605826,17939,451.433851480484,750866,894.9999999999807,750866,False,3.824,143317.458,zack-XPS-15-9560,0.001,2019-12-18_13-06-27,2279.022,10.142.78.137,985.71,597e19b796dc436bb6e93311fa9df381
1,751373,507,0.4765574020249859,1081,1099,203.49099999998,1576703188,0.9126907233189346,1099,451.67066764831543,-1123.2000000000276,545.3,236.804,0.2368161678314209,751373,0.8434172730033727,17939,451.67066764831543,751373,894.9999999999807,751373,False,3.771,144585.457,zack-XPS-15-9560,0.001,2019-12-18_13-06-28,2302.746,10.142.78.137,984.32,597e19b796dc436bb6e93311fa9df381
0,751573,200,0.47655740202498587,1081,1100,203.49099999998,1576703188,0.9126907233189345,1100,451.9048044681549,-1123.2000000000276,525.3,239.807,0.23413681983947754,751573,0.8434172730033727,17939,451.9048044681549,751573,894.9999999999807,751573,False,3.684,142603.567,zack-XPS-15-9560,0.002,2019-12-18_13-06-28,2190.508,10.142.78.137,984.32,597e19b796dc436bb6e93311fa9df381
0,751773,200,0.47655740202498587,1081,1101,203.49099999998,1576703188,0.9126907233189345,1101,452.0968792438507,-1123.2000000000276,476.0,231.171,0.19207477569580078,751773,0.8434172730033727,17939,452.0968792438507,751773,894.9999999999807,751773,False,3.439,138414.358,zack-XPS-15-9560,0.002,2019-12-18_13-06-28,2059.083,10.142.78.137,984.32,597e19b796dc436bb6e93311fa9df381
1,752347,574,0.47455905551869615,1082,1102,205.95799999998056,1576703188,0.9089521904737302,1102,452.39130306243896,-1123.2000000000276,471.0,235.943,0.29442381858825684,752347,0.8414246902893555,17939,452.39130306243896,752347,894.9999999999807,752347,False,3.446,136697.91,zack-XPS-15-9560,0.002,2019-12-18_13-06-28,1996.247,10.142.78.137,974.82,597e19b796dc436bb6e93311fa9df381
0,752747,400,0.4745590555186962,1082,1103,205.95799999998053,1576703189,0.9089521904737302,1103,452.59499192237854,-1123.2000000000276,451.0,231.594,0.2036888599395752,752747,0.8414246902893554,17939,452.59499192237854,752747,894.9999999999807,752747,False,3.38,133438.047,zack-XPS-15-9560,0.002,2019-12-18_13-06-29,1947.375,10.142.78.137,974.82,597e19b796dc436bb6e93311fa9df381
0,753059,312,0.4745590555186962,1082,1104,205.95799999998053,1576703189,0.9089521904737302,1104,452.78946447372437,-1123.2000000000276,422.2,225.282,0.1944725513458252,753059,0.8414246902893554,17939,452.78946447372437,753059,894.9999999999807,753059,False,3.212,131451.456,zack-XPS-15-9560,0.002,2019-12-18_13-06-29,1874.094,10.142.78.137,974.82,597e19b796dc436bb6e93311fa9df381
0,753259,200,0.4745590555186962,1082,1105,205.95799999998053,1576703189,0.9089521904737302,1105,452.9539613723755,-1123.2000000000276,382.2,216.317,0.16449689865112305,753259,0.8414246902893554,17939,452.9539613723755,753259,894.9999999999807,753259,False,3.018,126628.25,zack-XPS-15-9560,0.002,2019-12-18_13-06-29,1766.851,10.142.78.137,974.82,597e19b796dc436bb6e93311fa9df381
1,753743,484,0.4726794558415493,1083,1106,216.68399999998147,1576703189,0.9054321419491632,1106,453.189475774765,-1123.2000000000276,370.6,215.017,0.23551440238952637,753743,0.8395554519518811,17939,453.189475774765,753743,894.9999999999807,753743,False,2.986,124116.407,zack-XPS-15-9560,0.002,2019-12-18_13-06-29,1723.581,10.142.78.137,945.17,597e19b796dc436bb6e93311fa9df381
0,754115,372,0.47267945584154936,1083,1107,216.68399999998147,1576703189,0.9054321419491632,1107,453.3993046283722,-1123.2000000000276,373.9,216.447,0.20982885360717773,754115,0.839555451951881,17939,453.3993046283722,754115,894.9999999999807,754115,False,2.951,126693.509,zack-XPS-15-9560,0.002,2019-12-18_13-06-29,1727.441,10.142.78.137,945.17,597e19b796dc436bb6e93311fa9df381
2,754692,577,0.46900770814037657,1085,1108,238.41899999998154,1576703190,0.898555618141199,1108,453.6573705673218,-1050.4000000000021,382.6,218.68,0.25806593894958496,754692,0.8359035825094988,17939,453.6573705673218,754692,894.9999999999807,754692,False,3.004,127368.461,zack-XPS-15-9560,0.002,2019-12-18_13-06-30,1749.592,10.142.78.137,933.42,597e19b796dc436bb6e93311fa9df381
0,755093,401,0.46900770814037657,1085,1109,238.41899999998154,1576703190,0.898555618141199,1109,453.8664059638977,-1050.4000000000021,372.0,215.99,0.20903539657592773,755093,0.8359035825094988,17939,453.8664059638977,755093,894.9999999999807,755093,False,2.919,127440.627,zack-XPS-15-9560,0.002,2019-12-18_13-06-30,1722.306,10.142.78.137,933.42,597e19b796dc436bb6e93311fa9df381
0,755493,400,0.46900770814037657,1085,1110,238.41899999998154,1576703190,0.898555618141199,1110,454.084627866745,-1050.4000000000021,392.0,214.302,0.21822190284729004,755493,0.8359035825094988,17939,454.084627866745,755493,894.9999999999807,755493,False,3.023,129693.797,zack-XPS-15-9560,0.002,2019-12-18_13-06-30,1829.195,10.142.78.137,933.42,597e19b796dc436bb6e93311fa9df381
1,756085,592,0.4671797854238682,1086,1111,229.4299999999816,1576703190,0.8951326495212242,1111,454.3359286785126,-1050.4000000000021,431.2,220.041,0.2513008117675781,756085,0.8340853454726175,17939,454.3359286785126,756085,894.9999999999807,756085,False,3.207,134462.205,zack-XPS-15-9560,0.001,2019-12-18_13-06-30,1959.639,10.142.78.137,938.53,597e19b796dc436bb6e93311fa9df381
1,756757,672,0.46544844023182547,1087,1112,231.96099999998142,1576703191,0.8918922163932743,1112,454.62099266052246,-1050.4000000000021,441.0,219.043,0.2850639820098877,756757,0.8323584851612328,17939,454.62099266052246,756757,894.9999999999807,756757,False,3.263,135147.889,zack-XPS-15-9560,0.001,2019-12-18_13-06-31,2013.304,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,757230,473,0.4654484402318256,1087,1113,231.96099999998142,1576703191,0.8918922163932744,1113,454.8575246334076,-1050.4000000000021,448.3,222.315,0.23653197288513184,757230,0.832358485161233,17939,454.8575246334076,757230,894.9999999999807,757230,False,3.279,136702.835,zack-XPS-15-9560,0.001,2019-12-18_13-06-31,2016.505,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,757630,400,0.4654484402318256,1087,1114,231.96099999998142,1576703191,0.8918922163932744,1114,455.06272172927856,-1050.4000000000021,457.1,223.313,0.20519709587097168,757630,0.832358485161233,17939,455.06272172927856,757630,894.9999999999807,757630,False,3.351,136390.669,zack-XPS-15-9560,0.001,2019-12-18_13-06-31,2046.901,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,758030,400,0.4654484402318256,1087,1115,231.96099999998142,1576703191,0.8918922163932744,1115,455.2897300720215,-1050.4000000000021,477.1,229.387,0.22700834274291992,758030,0.832358485161233,17939,455.2897300720215,758030,894.9999999999807,758030,False,3.528,135220.588,zack-XPS-15-9560,0.001,2019-12-18_13-06-31,2079.889,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,758430,400,0.4654484402318256,1087,1116,231.96099999998142,1576703192,0.8918922163932744,1116,455.5018994808197,-1050.4000000000021,468.7,227.066,0.21216940879821777,758430,0.832358485161233,17939,455.5018994808197,758430,894.9999999999807,758430,False,3.515,133334.483,zack-XPS-15-9560,0.001,2019-12-18_13-06-32,2064.16,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,758830,400,0.4654484402318256,1087,1117,231.96099999998142,1576703192,0.8918922163932744,1117,455.70985102653503,-1050.4000000000021,471.5,226.837,0.20795154571533203,758830,0.832358485161233,17939,455.70985102653503,758830,894.9999999999807,758830,False,3.555,132634.997,zack-XPS-15-9560,0.001,2019-12-18_13-06-32,2078.585,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,759230,400,0.4654484402318256,1087,1118,231.96099999998142,1576703192,0.8918922163932744,1118,455.91705441474915,-1050.4000000000021,453.8,221.879,0.20720338821411133,759230,0.832358485161233,17939,455.91705441474915,759230,894.9999999999807,759230,False,3.44,131908.601,zack-XPS-15-9560,0.001,2019-12-18_13-06-32,2045.258,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,759630,400,0.4654484402318256,1087,1119,231.96099999998142,1576703192,0.8918922163932744,1119,456.1283481121063,-1050.4000000000021,453.7,222.057,0.21129369735717773,759630,0.832358485161233,17939,456.1283481121063,759630,894.9999999999807,759630,False,3.486,130147.777,zack-XPS-15-9560,0.001,2019-12-18_13-06-32,2043.173,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
0,760030,400,0.4654484402318256,1087,1120,231.96099999998142,1576703192,0.8918922163932744,1120,456.3447244167328,-1050.4000000000021,453.7,221.902,0.21637630462646484,760030,0.832358485161233,17939,456.3447244167328,760030,894.9999999999807,760030,False,3.451,131485.882,zack-XPS-15-9560,0.001,2019-12-18_13-06-32,2044.593,10.142.78.137,913.98,597e19b796dc436bb6e93311fa9df381
1,760692,662,0.46380408431545844,1088,1121,231.73499999998066,1576703193,0.8888172929378924,1121,456.62535858154297,-1050.4000000000021,460.7,224.783,0.28063416481018066,760692,0.8307146384421442,17939,456.62535858154297,760692,894.9999999999807,760692,False,3.502,131537.75,zack-XPS-15-9560,0.002,2019-12-18_13-06-33,2049.536,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,761391,699,0.4638040843154584,1088,1122,231.7349999999806,1576703193,0.8888172929378924,1122,456.899938583374,-1050.4000000000021,463.4,223.753,0.2745800018310547,761391,0.8307146384421443,17939,456.899938583374,761391,894.9999999999807,761391,False,3.484,133026.745,zack-XPS-15-9560,0.002,2019-12-18_13-06-33,2071.03,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,761991,600,0.4638040843154584,1088,1123,231.7349999999806,1576703193,0.8888172929378924,1123,457.14704155921936,-1050.4000000000021,476.1,224.745,0.24710297584533691,761991,0.8307146384421443,17939,457.14704155921936,761991,894.9999999999807,761991,False,3.543,134386.862,zack-XPS-15-9560,0.002,2019-12-18_13-06-33,2118.4,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,762591,600,0.4638040843154584,1088,1124,231.7349999999806,1576703193,0.8888172929378924,1124,457.3969223499298,-1050.4000000000021,496.1,229.149,0.24988079071044922,762591,0.8307146384421443,17939,457.3969223499298,762591,894.9999999999807,762591,False,3.604,137664.189,zack-XPS-15-9560,0.002,2019-12-18_13-06-33,2164.964,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,763191,600,0.4638040843154584,1088,1125,231.7349999999806,1576703194,0.8888172929378924,1125,457.6727840900421,-1050.4000000000021,516.1,233.994,0.2758617401123047,763191,0.8307146384421443,17939,457.6727840900421,763191,894.9999999999807,763191,False,3.648,141471.276,zack-XPS-15-9560,0.002,2019-12-18_13-06-34,2205.616,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,763791,600,0.4638040843154584,1088,1126,231.7349999999806,1576703194,0.8888172929378924,1126,457.92133355140686,-1050.4000000000021,536.1,237.563,0.2485494613647461,763791,0.8307146384421443,17939,457.92133355140686,763791,894.9999999999807,763791,False,3.715,144319.269,zack-XPS-15-9560,0.002,2019-12-18_13-06-34,2256.661,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,764391,600,0.4638040843154584,1088,1127,231.7349999999806,1576703194,0.8888172929378924,1127,458.18330454826355,-1050.4000000000021,556.1,242.898,0.26197099685668945,764391,0.8307146384421443,17939,458.18330454826355,764391,894.9999999999807,764391,False,3.78,147121.683,zack-XPS-15-9560,0.002,2019-12-18_13-06-34,2289.436,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,764991,600,0.4638040843154584,1088,1128,231.7349999999806,1576703195,0.8888172929378924,1128,458.4444262981415,-1050.4000000000021,576.1,248.18,0.2611217498779297,764991,0.8307146384421443,17939,458.4444262981415,764991,894.9999999999807,764991,False,3.885,148290.755,zack-XPS-15-9560,0.002,2019-12-18_13-06-35,2321.299,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,765591,600,0.4638040843154584,1088,1129,231.7349999999806,1576703195,0.8888172929378924,1129,458.6932349205017,-1050.4000000000021,596.1,251.846,0.2488086223602295,765591,0.8307146384421443,17939,458.6932349205017,765591,894.9999999999807,765591,False,3.969,150181.68,zack-XPS-15-9560,0.002,2019-12-18_13-06-35,2366.92,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,766191,600,0.4638040843154584,1088,1130,231.7349999999806,1576703195,0.8888172929378924,1130,458.9438648223877,-1050.4000000000021,616.1,255.13,0.25062990188598633,766191,0.8307146384421443,17939,458.9438648223877,766191,894.9999999999807,766191,False,4.114,149773.13,zack-XPS-15-9560,0.002,2019-12-18_13-06-35,2414.852,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,766791,600,0.4638040843154584,1088,1131,231.7349999999806,1576703195,0.8888172929378924,1131,459.198118686676,-1050.4000000000021,609.9,252.574,0.2542538642883301,766791,0.8307146384421443,17939,459.198118686676,766791,894.9999999999807,766791,False,4.039,150995.538,zack-XPS-15-9560,0.002,2019-12-18_13-06-35,2414.734,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,767391,600,0.4638040843154584,1088,1132,231.7349999999806,1576703196,0.8888172929378924,1132,459.4534590244293,-1050.4000000000021,600.0,250.694,0.2553403377532959,767391,0.8307146384421443,17939,459.4534590244293,767391,894.9999999999807,767391,False,3.998,150069.018,zack-XPS-15-9560,0.002,2019-12-18_13-06-36,2393.36,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,767991,600,0.4638040843154584,1088,1133,231.7349999999806,1576703196,0.8888172929378924,1133,459.7100520133972,-1050.4000000000021,600.0,251.662,0.2565929889678955,767991,0.8307146384421443,17939,459.7100520133972,767991,894.9999999999807,767991,False,3.982,150683.632,zack-XPS-15-9560,0.002,2019-12-18_13-06-36,2384.152,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,768591,600,0.4638040843154584,1088,1134,231.7349999999806,1576703196,0.8888172929378924,1134,459.96103167533875,-1050.4000000000021,600.0,251.765,0.2509796619415283,768591,0.8307146384421443,17939,459.96103167533875,768591,894.9999999999807,768591,False,3.992,150293.075,zack-XPS-15-9560,0.002,2019-12-18_13-06-36,2383.173,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,769191,600,0.4638040843154584,1088,1135,231.7349999999806,1576703196,0.8888172929378924,1135,460.22924280166626,-1050.4000000000021,600.0,251.026,0.26821112632751465,769191,0.8307146384421443,17939,460.22924280166626,769191,894.9999999999807,769191,False,3.965,151308.758,zack-XPS-15-9560,0.002,2019-12-18_13-06-36,2390.19,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,769636,445,0.4638040843154584,1088,1136,231.7349999999806,1576703197,0.8888172929378924,1136,460.4464485645294,-1050.4000000000021,584.5,247.987,0.21720576286315918,769636,0.8307146384421443,17939,460.4464485645294,769636,894.9999999999807,769636,False,3.875,150831.545,zack-XPS-15-9560,0.002,2019-12-18_13-06-37,2356.978,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,770036,400,0.4638040843154584,1088,1137,231.7349999999806,1576703197,0.8888172929378924,1137,460.6569867134094,-1050.4000000000021,564.5,242.928,0.21053814888000488,770036,0.8307146384421443,17939,460.6569867134094,770036,894.9999999999807,770036,False,3.796,148708.962,zack-XPS-15-9560,0.002,2019-12-18_13-06-37,2323.737,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,770335,299,0.4638040843154584,1088,1138,231.7349999999806,1576703197,0.8888172929378924,1138,460.84117889404297,-1050.4000000000021,534.4,235.404,0.18419218063354492,770335,0.8307146384421443,17939,460.84117889404297,770335,894.9999999999807,770335,False,3.631,147174.359,zack-XPS-15-9560,0.002,2019-12-18_13-06-37,2270.143,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,770535,200,0.4638040843154584,1088,1139,231.7349999999806,1576703197,0.8888172929378924,1139,461.0026319026947,-1050.4000000000021,494.4,226.891,0.1614530086517334,770535,0.8307146384421443,17939,461.0026319026947,770535,894.9999999999807,770535,False,3.411,144963.816,zack-XPS-15-9560,0.002,2019-12-18_13-06-37,2179.015,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,770735,200,0.4638040843154584,1088,1140,231.7349999999806,1576703197,0.8888172929378924,1140,461.1677453517914,-1050.4000000000021,454.4,218.588,0.1651134490966797,770735,0.8307146384421443,17939,461.1677453517914,770735,894.9999999999807,770735,False,3.168,143427.382,zack-XPS-15-9560,0.001,2019-12-18_13-06-37,2078.8,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,770935,200,0.4638040843154584,1088,1141,231.7349999999806,1576703197,0.8888172929378924,1141,461.335147857666,-1050.4000000000021,414.4,210.069,0.1674025058746338,770935,0.8307146384421443,17939,461.335147857666,770935,894.9999999999807,770935,False,3.0,138133.465,zack-XPS-15-9560,0.001,2019-12-18_13-06-37,1972.689,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,771135,200,0.4638040843154584,1088,1142,231.7349999999806,1576703198,0.8888172929378924,1142,461.50304889678955,-1050.4000000000021,374.4,201.522,0.16790103912353516,771135,0.8307146384421443,17939,461.50304889678955,771135,894.9999999999807,771135,False,2.806,133430.828,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1857.862,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,771335,200,0.4638040843154584,1088,1143,231.7349999999806,1576703198,0.8888172929378924,1143,461.670716047287,-1050.4000000000021,334.4,192.83,0.16766715049743652,771335,0.8307146384421443,17939,461.670716047287,771335,894.9999999999807,771335,False,2.608,128216.696,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1734.173,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,771535,200,0.4638040843154584,1088,1144,231.7349999999806,1576703198,0.8888172929378924,1144,461.8364067077637,-1050.4000000000021,294.4,184.5,0.16569066047668457,771535,0.8307146384421443,17939,461.8364067077637,771535,894.9999999999807,771535,False,2.41,122145.262,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1595.664,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,771735,200,0.4638040843154584,1088,1145,231.7349999999806,1576703198,0.8888172929378924,1145,462.0008511543274,-1050.4000000000021,254.4,174.326,0.1644444465637207,771735,0.8307146384421443,17939,462.0008511543274,771735,894.9999999999807,771735,False,2.205,115379.643,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1459.337,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,771935,200,0.4638040843154584,1088,1146,231.7349999999806,1576703198,0.8888172929378924,1146,462.16775488853455,-1050.4000000000021,229.9,169.387,0.16690373420715332,771935,0.8307146384421443,17939,462.16775488853455,771935,894.9999999999807,771935,False,2.112,108846.426,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1357.25,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,772135,200,0.4638040843154584,1088,1147,231.7349999999806,1576703198,0.8888172929378924,1147,462.3389492034912,-1050.4000000000021,209.9,165.54,0.17119431495666504,772135,0.8307146384421443,17939,462.3389492034912,772135,894.9999999999807,772135,False,2.025,103679.536,zack-XPS-15-9560,0.001,2019-12-18_13-06-38,1267.969,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,772335,200,0.4638040843154584,1088,1148,231.7349999999806,1576703199,0.8888172929378924,1148,462.5059826374054,-1050.4000000000021,200.0,163.862,0.16703343391418457,772335,0.8307146384421443,17939,462.5059826374054,772335,894.9999999999807,772335,False,1.986,100708.413,zack-XPS-15-9560,0.001,2019-12-18_13-06-39,1220.536,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,772535,200,0.4638040843154584,1088,1149,231.7349999999806,1576703199,0.8888172929378924,1149,462.67590856552124,-1050.4000000000021,200.0,164.687,0.16992592811584473,772535,0.8307146384421443,17939,462.67590856552124,772535,894.9999999999807,772535,False,1.999,100039.45,zack-XPS-15-9560,0.001,2019-12-18_13-06-39,1214.421,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
0,772735,200,0.4638040843154584,1088,1150,231.7349999999806,1576703199,0.8888172929378924,1150,462.8420341014862,-1050.4000000000021,200.0,164.779,0.16612553596496582,772735,0.8307146384421443,17939,462.8420341014862,772735,894.9999999999807,772735,False,2.006,99717.179,zack-XPS-15-9560,0.001,2019-12-18_13-06-39,1213.746,10.142.78.137,902.17,597e19b796dc436bb6e93311fa9df381
