episode_reward_min,episodes_this_iter,pid,time_since_restore,episode_reward_mean,info/opt_samples,iterations_since_restore,sampler_perf/mean_inference_ms,hostname,timesteps_since_restore,date,episode_reward_max,info/grad_time_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_env_wait_ms,info/sample_time_ms,done,experiment_id,training_iteration,timesteps_this_iter,info/update_time_ms,node_ip,timesteps_total,info/opt_peak_throughput,time_this_iter_s,info/sample_peak_throughput,info/num_steps_trained,episodes_total,timestamp,info/num_steps_sampled,time_total_s,episode_len_mean
-855.5000000000002,3,14922,501.15590596199036,-209.23800000000176,1127.3,1235,0.6658765302326287,zack-XPS-15-9560,1531587,2019-12-18_12-10-42,576.7999999999994,6.997,0.49149976653710636,0.8250427539609987,380.805,False,e67fcb214a7042fc9e167725570fecfb,1235,1021,0.001,10.142.78.137,1531587,161122.035,0.36542725563049316,2960.307,1531587,3380,1576699842,1531587,501.15590596199036,72.76
-855.5000000000002,3,14922,501.57139348983765,-215.27900000000176,1152.2,1236,0.6658750879895518,zack-XPS-15-9560,1532828,2019-12-18_12-10-43,576.7999999999994,7.094,0.4914860309781388,0.8250081209021496,385.741,False,e67fcb214a7042fc9e167725570fecfb,1236,1241,0.001,10.142.78.137,1532828,162414.538,0.41548752784729004,2986.976,1532828,3383,1576699843,1532828,501.57139348983765,72.65
-855.5000000000002,2,14922,501.96485328674316,-215.24000000000174,1152.7,1237,0.6658741960106976,zack-XPS-15-9560,1533985,2019-12-18_12-10-43,576.7999999999994,7.123,0.4914771682237691,0.8249854103036577,386.218,False,e67fcb214a7042fc9e167725570fecfb,1237,1157,0.001,10.142.78.137,1533985,161826.405,0.3934597969055176,2984.583,1533985,3385,1576699843,1533985,501.96485328674316,72.72
-855.5000000000002,3,14922,502.32557129859924,-212.97500000000167,1136.7,1238,0.6658731257918178,zack-XPS-15-9560,1534996,2019-12-18_12-10-44,576.7999999999994,7.108,0.4914627245516746,0.8249490269441173,382.659,False,e67fcb214a7042fc9e167725570fecfb,1238,1011,0.001,10.142.78.137,1534996,159920.08,0.3607180118560791,2970.532,1534996,3388,1576699844,1534996,502.32557129859924,72.66
-855.5000000000002,3,14922,502.74607276916504,-215.2330000000017,1155.5,1239,0.6658731988465075,zack-XPS-15-9560,1536247,2019-12-18_12-10-44,576.7999999999994,7.204,0.49144883865022104,0.8249136966538831,386.917,False,e67fcb214a7042fc9e167725570fecfb,1239,1251,0.001,10.142.78.137,1536247,160394.698,0.4205014705657959,2986.426,1536247,3391,1576699844,1536247,502.74607276916504,72.78
-855.5000000000002,2,14922,503.11596632003784,-204.93500000000168,1146.3,1240,0.6658731006280013,zack-XPS-15-9560,1537312,2019-12-18_12-10-44,576.7999999999994,7.192,0.49143881003384676,0.8248890588813897,384.663,False,e67fcb214a7042fc9e167725570fecfb,1240,1065,0.001,10.142.78.137,1537312,159380.326,0.36989355087280273,2980.015,1537312,3393,1576699844,1537312,503.11596632003784,72.8
-855.5000000000002,3,14922,503.56075286865234,-213.28300000000175,1155.4,1241,0.6658732254982155,zack-XPS-15-9560,1538711,2019-12-18_12-10-45,576.7999999999994,7.249,0.4914258704386781,0.8248556970358214,386.537,False,e67fcb214a7042fc9e167725570fecfb,1241,1399,0.001,10.142.78.137,1538711,159382.31,0.44478654861450195,2989.103,1538711,3396,1576699845,1538711,503.56075286865234,72.88
-855.5000000000002,3,14922,503.9664537906647,-209.33600000000177,1171.9,1242,0.6658742195715471,zack-XPS-15-9560,1539898,2019-12-18_12-10-45,576.7999999999994,7.442,0.4914144224305669,0.8248235741009147,390.764,False,e67fcb214a7042fc9e167725570fecfb,1242,1187,0.001,10.142.78.137,1539898,157472.676,0.4057009220123291,2998.996,1539898,3399,1576699845,1539898,503.9664537906647,72.76
-866.5999999999998,3,14922,504.4362208843231,-217.57800000000177,1219.4,1243,0.6658766967743527,zack-XPS-15-9560,1541383,2019-12-18_12-10-46,576.7999999999994,7.697,0.4914065283489482,0.8247973569805994,400.352,False,e67fcb214a7042fc9e167725570fecfb,1243,1485,0.001,10.142.78.137,1541383,158421.228,0.46976709365844727,3045.823,1541383,3402,1576699846,1541383,504.4362208843231,72.74
-866.5999999999998,2,14922,504.85583782196045,-223.78600000000176,1211.7,1244,0.6658789685973387,zack-XPS-15-9560,1542683,2019-12-18_12-10-46,576.7999999999994,7.72,0.4914020349735369,0.8247811766879869,398.084,False,e67fcb214a7042fc9e167725570fecfb,1244,1300,0.001,10.142.78.137,1542683,156952.211,0.4196169376373291,3043.827,1542683,3404,1576699846,1542683,504.85583782196045,72.86
-866.5999999999998,3,14922,505.23457431793213,-227.75400000000172,1218.1,1245,0.6658836007368809,zack-XPS-15-9560,1543768,2019-12-18_12-10-47,576.7999999999994,7.79,0.491396451006522,0.8247574043185477,399.344,False,e67fcb214a7042fc9e167725570fecfb,1245,1085,0.002,10.142.78.137,1543768,156362.008,0.3787364959716797,3050.252,1543768,3407,1576699847,1543768,505.23457431793213,72.97
-866.5999999999998,3,14922,505.65344882011414,-223.94000000000182,1222.5,1246,0.6658890444685689,zack-XPS-15-9560,1545053,2019-12-18_12-10-47,576.7999999999994,7.775,0.491392476449459,0.824737227514088,399.705,False,e67fcb214a7042fc9e167725570fecfb,1246,1285,0.002,10.142.78.137,1545053,157225.632,0.41887450218200684,3058.504,1545053,3410,1576699847,1545053,505.65344882011414,72.91
-866.5999999999998,2,14922,506.1087338924408,-228.08000000000186,1251.8,1247,0.6658934485762739,zack-XPS-15-9560,1546503,2019-12-18_12-10-47,576.7999999999994,7.918,0.49139110601381597,0.8247268664896038,405.743,False,e67fcb214a7042fc9e167725570fecfb,1247,1450,0.002,10.142.78.137,1546503,158099.283,0.45528507232666016,3085.202,1546503,3412,1576699847,1546503,506.1087338924408,72.9
-866.5999999999998,3,14922,506.5200390815735,-232.36300000000196,1274.2,1248,0.6659011389415338,zack-XPS-15-9560,1547738,2019-12-18_12-10-48,576.7999999999994,8.093,0.4913908299511809,0.824713808586458,410.624,False,e67fcb214a7042fc9e167725570fecfb,1248,1235,0.002,10.142.78.137,1547738,157436.831,0.41130518913269043,3103.082,1547738,3415,1576699848,1547738,506.5200390815735,72.93
-866.5999999999998,3,14922,506.8826789855957,-218.2360000000021,1245.7,1249,0.6659089075668505,zack-XPS-15-9560,1548704,2019-12-18_12-10-48,576.7999999999994,7.8,0.49138827478125274,0.8246969571385457,405.145,False,e67fcb214a7042fc9e167725570fecfb,1249,966,0.002,10.142.78.137,1548704,159701.082,0.3626399040222168,3074.702,1548704,3418,1576699848,1548704,506.8826789855957,72.94
-866.5999999999998,2,14922,507.25392603874207,-205.97500000000204,1234.2,1250,0.6659147566279089,zack-XPS-15-9560,1549654,2019-12-18_12-10-49,576.7999999999994,7.725,0.4913854699736916,0.8246845246622098,405.357,False,e67fcb214a7042fc9e167725570fecfb,1250,950,0.002,10.142.78.137,1549654,159762.545,0.3712470531463623,3044.727,1549654,3420,1576699849,1549654,507.25392603874207,73.02
-866.5999999999998,3,14922,507.65961813926697,-202.0380000000021,1206.1,1251,0.6659248286203006,zack-XPS-15-9560,1550772,2019-12-18_12-10-49,576.7999999999994,7.526,0.4913826408990559,0.82466854651821,401.651,False,e67fcb214a7042fc9e167725570fecfb,1251,1118,0.002,10.142.78.137,1550772,160253.874,0.40569210052490234,3002.858,1550772,3423,1576699849,1550772,507.65961813926697,73.08
-866.5999999999998,3,14922,508.0504894256592,-198.01600000000212,1202.1,1252,0.6659351479534229,zack-XPS-15-9560,1551919,2019-12-18_12-10-49,576.7999999999994,7.34,0.49137953343445745,0.8246524238289049,400.344,False,e67fcb214a7042fc9e167725570fecfb,1252,1147,0.002,10.142.78.137,1551919,163770.604,0.3908712863922119,3002.667,1551919,3426,1576699849,1551919,508.0504894256592,73.03
-866.5999999999998,3,14922,508.4950592517853,-199.84400000000213,1192.3,1253,0.665945057699516,zack-XPS-15-9560,1553306,2019-12-18_12-10-50,576.7999999999994,7.293,0.49137710050257044,0.8246379033643104,397.866,False,e67fcb214a7042fc9e167725570fecfb,1253,1387,0.002,10.142.78.137,1553306,163496.005,0.44456982612609863,2996.74,1553306,3429,1576699850,1553306,508.4950592517853,72.63
-866.5999999999998,3,14922,508.87554383277893,-191.79400000000223,1167.5,1254,0.6659550615251721,zack-XPS-15-9560,1554358,2019-12-18_12-10-50,576.7999999999994,7.055,0.49137456352690934,0.8246222059396835,394.19,False,e67fcb214a7042fc9e167725570fecfb,1254,1052,0.002,10.142.78.137,1554358,165481.08,0.38048458099365234,2961.768,1554358,3432,1576699850,1554358,508.87554383277893,72.54
-866.5999999999998,2,14922,509.2852647304535,-189.88700000000227,1179.1,1255,0.6659589937396716,zack-XPS-15-9560,1555559,2019-12-18_12-10-51,576.7999999999994,7.043,0.4913715890132817,0.8246103513887293,397.291,False,e67fcb214a7042fc9e167725570fecfb,1255,1201,0.002,10.142.78.137,1555559,167421.159,0.40972089767456055,2967.848,1555559,3434,1576699851,1555559,509.2852647304535,72.68
-866.5999999999998,3,14922,509.70512437820435,-185.92200000000227,1175.2,1256,0.6659653261203679,zack-XPS-15-9560,1556805,2019-12-18_12-10-51,576.7999999999994,7.116,0.4913672964442094,0.8245932798944489,397.306,False,e67fcb214a7042fc9e167725570fecfb,1256,1246,0.002,10.142.78.137,1556805,165147.672,0.4198596477508545,2957.921,1556805,3437,1576699851,1556805,509.70512437820435,72.7
-866.5999999999998,3,14922,510.1494252681732,-204.49600000000228,1171.4,1257,0.6659720130331779,zack-XPS-15-9560,1558217,2019-12-18_12-10-51,570.0999999999977,7.095,0.49136423547611274,0.824577877237975,396.228,False,e67fcb214a7042fc9e167725570fecfb,1257,1412,0.001,10.142.78.137,1558217,165105.441,0.44430088996887207,2956.379,1558217,3440,1576699851,1558217,510.1494252681732,73.28
-866.5999999999998,2,14922,510.51304721832275,-196.50400000000235,1146.5,1258,0.665976217021623,zack-XPS-15-9560,1559203,2019-12-18_12-10-52,575.1999999999997,6.891,0.49136046693414187,0.824564938424105,391.67,False,e67fcb214a7042fc9e167725570fecfb,1258,986,0.001,10.142.78.137,1559203,166388.228,0.36362195014953613,2927.213,1559203,3442,1576699852,1559203,510.51304721832275,73.67
-866.5999999999998,3,14922,510.9074568748474,-198.50800000000237,1168.6,1259,0.6659817661601117,zack-XPS-15-9560,1560390,2019-12-18_12-10-52,575.1999999999997,7.076,0.491355941159329,0.8245480070845775,394.661,False,e67fcb214a7042fc9e167725570fecfb,1259,1187,0.001,10.142.78.137,1560390,165146.436,0.3944096565246582,2961.019,1560390,3445,1576699852,1560390,510.9074568748474,73.62
-866.5999999999998,3,14922,511.3421878814697,-204.76700000000233,1199.7,1260,0.6659884000436007,zack-XPS-15-9560,1561651,2019-12-18_12-10-53,575.1999999999997,7.262,0.49135274609465607,0.8245335604752628,400.819,False,e67fcb214a7042fc9e167725570fecfb,1260,1261,0.001,10.142.78.137,1561651,165212.923,0.43473100662231445,2993.12,1561651,3448,1576699853,1561651,511.3421878814697,73.75
-866.5999999999998,2,14922,511.7481060028076,-192.47200000000245,1196.8,1261,0.66599318886749,zack-XPS-15-9560,1562740,2019-12-18_12-10-53,575.1999999999997,7.367,0.49134974396298275,0.8245225700665073,400.731,False,e67fcb214a7042fc9e167725570fecfb,1261,1089,0.001,10.142.78.137,1562740,162460.694,0.4059181213378906,2986.543,1562740,3450,1576699853,1562740,511.7481060028076,73.7
-866.5999999999998,3,14922,512.1689593791962,-196.5240000000024,1210.1,1262,0.6659996827013592,zack-XPS-15-9560,1564020,2019-12-18_12-10-53,575.1999999999997,7.549,0.49134533881583164,0.8245071622896682,403.555,False,e67fcb214a7042fc9e167725570fecfb,1262,1280,0.001,10.142.78.137,1564020,160295.838,0.4208533763885498,2998.597,1564020,3453,1576699853,1564020,512.1689593791962,73.67
-866.5999999999998,3,14922,512.5464661121368,-196.61100000000243,1175.4,1263,0.6660061229536117,zack-XPS-15-9560,1565060,2019-12-18_12-10-54,575.1999999999997,7.327,0.49134182501314927,0.8244932076957759,397.072,False,e67fcb214a7042fc9e167725570fecfb,1263,1040,0.001,10.142.78.137,1565060,160425.403,0.37750673294067383,2960.169,1565060,3456,1576699854,1565060,512.5464661121368,73.72
-866.5999999999998,2,14922,512.9258325099945,-204.50700000000234,1176.1,1264,0.6660105060497272,zack-XPS-15-9560,1566119,2019-12-18_12-10-54,575.1999999999997,7.327,0.4913390209333913,0.8244832351626014,396.969,False,e67fcb214a7042fc9e167725570fecfb,1264,1059,0.001,10.142.78.137,1566119,160516.764,0.379366397857666,2962.703,1566119,3458,1576699854,1566119,512.9258325099945,73.72
-866.5999999999998,2,14922,513.257729768753,-200.57300000000237,1140.1,1265,0.6660144811317308,zack-XPS-15-9560,1566960,2019-12-18_12-10-55,575.1999999999997,7.164,0.49133465063045206,0.8244702029472036,389.356,False,e67fcb214a7042fc9e167725570fecfb,1265,841,0.001,10.142.78.137,1566960,159138.138,0.3318972587585449,2928.171,1566960,3460,1576699855,1566960,513.257729768753,74.44
-866.5999999999998,3,14922,513.6586122512817,-202.67500000000237,1125.7,1266,0.6660212480846189,zack-XPS-15-9560,1568062,2019-12-18_12-10-55,575.1999999999997,7.186,0.4913284381768648,0.8244511892063747,387.428,False,e67fcb214a7042fc9e167725570fecfb,1266,1102,0.001,10.142.78.137,1568062,156659.456,0.4008824825286865,2905.575,1568062,3463,1576699855,1568062,513.6586122512817,74.67
-866.5999999999998,2,14922,514.0604915618896,-206.8070000000024,1096.5,1267,0.6660262897144602,zack-XPS-15-9560,1569182,2019-12-18_12-10-55,575.1999999999997,7.11,0.4913242590831251,0.824438972555648,383.253,False,e67fcb214a7042fc9e167725570fecfb,1267,1120,0.001,10.142.78.137,1569182,154212.694,0.40187931060791016,2861.034,1569182,3465,1576699855,1569182,514.0604915618896,74.77
-866.5999999999998,3,14922,514.4635384082794,-194.50600000000247,1104.7,1268,0.6660345408290723,zack-XPS-15-9560,1570250,2019-12-18_12-10-56,575.1999999999997,7.221,0.49131762415169833,0.824419251093482,387.078,False,e67fcb214a7042fc9e167725570fecfb,1268,1068,0.001,10.142.78.137,1570250,152983.185,0.4030468463897705,2853.948,1570250,3468,1576699856,1570250,514.4635384082794,74.64
-866.5999999999998,3,14922,514.8544743061066,-190.64200000000253,1094.1,1269,0.6660432593815894,zack-XPS-15-9560,1571331,2019-12-18_12-10-56,575.1999999999997,7.215,0.49131115360282324,0.8243999081701529,386.729,False,e67fcb214a7042fc9e167725570fecfb,1269,1081,0.001,10.142.78.137,1571331,151645.936,0.39093589782714844,2829.112,1571331,3471,1576699856,1571331,514.8544743061066,74.8
-866.5999999999998,3,14922,515.2864162921906,-174.6270000000026,1097.1,1270,0.666053031120843,zack-XPS-15-9560,1572622,2019-12-18_12-10-57,577.5999999999997,7.244,0.4913070983176898,0.8243845530475994,386.423,False,e67fcb214a7042fc9e167725570fecfb,1270,1291,0.001,10.142.78.137,1572622,151454.152,0.4319419860839844,2839.118,1572622,3474,1576699857,1572622,515.2864162921906,74.37
-866.5999999999998,3,14922,515.655012845993,-174.35700000000253,1091.1,1271,0.6660620534762337,zack-XPS-15-9560,1573651,2019-12-18_12-10-57,577.5999999999997,7.295,0.4913015722978634,0.8243653947724923,382.583,False,e67fcb214a7042fc9e167725570fecfb,1271,1029,0.001,10.142.78.137,1573651,149563.054,0.36859655380249023,2851.926,1573651,3477,1576699857,1573651,515.655012845993,74.33
-866.5999999999998,2,14922,516.0327322483063,-166.24800000000258,1069.6,1272,0.6660679794821488,zack-XPS-15-9560,1574716,2019-12-18_12-10-57,577.5999999999997,7.189,0.4912977311008159,0.8243529022833244,378.374,False,e67fcb214a7042fc9e167725570fecfb,1272,1065,0.002,10.142.78.137,1574716,148792.492,0.3777194023132324,2826.83,1574716,3479,1576699857,1574716,516.0327322483063,74.3
-866.5999999999998,3,14922,516.4660618305206,-174.62200000000252,1097.8,1273,0.6660775945445552,zack-XPS-15-9560,1576038,2019-12-18_12-10-58,577.5999999999997,7.408,0.4912923699709526,0.8243353481597103,383.734,False,e67fcb214a7042fc9e167725570fecfb,1273,1322,0.002,10.142.78.137,1576038,148187.825,0.43332958221435547,2860.838,1576038,3482,1576699858,1576038,516.4660618305206,74.5
-866.5999999999998,3,14922,516.8693776130676,-176.55000000000263,1104.8,1274,0.6660875427163867,zack-XPS-15-9560,1577167,2019-12-18_12-10-58,577.5999999999997,7.587,0.4912872706519925,0.8243174400197436,385.933,False,e67fcb214a7042fc9e167725570fecfb,1274,1129,0.002,10.142.78.137,1577167,145625.212,0.40331578254699707,2862.671,1577167,3485,1576699858,1577167,516.8693776130676,74.51
-866.5999999999998,3,14922,517.2813718318939,-178.51000000000266,1126.7,1275,0.6660991007186319,zack-XPS-15-9560,1578227,2019-12-18_12-10-59,577.5999999999997,7.674,0.49128439254411893,0.8243024045907746,393.858,False,e67fcb214a7042fc9e167725570fecfb,1275,1060,0.002,10.142.78.137,1578227,146820.838,0.41199421882629395,2860.676,1578227,3488,1576699859,1578227,517.2813718318939,74.37
-866.5999999999998,2,14922,517.694304227829,-178.44700000000262,1140.3,1276,0.6661067212643748,zack-XPS-15-9560,1579465,2019-12-18_12-10-59,577.5999999999997,7.543,0.4912821107977703,0.8242923368214171,395.21,False,e67fcb214a7042fc9e167725570fecfb,1276,1238,0.001,10.142.78.137,1579465,151165.318,0.4129323959350586,2885.304,1579465,3490,1576699859,1579465,517.694304227829,74.39
-866.5999999999998,3,14922,518.1752860546112,-186.5330000000026,1146.9,1277,0.6661217307617179,zack-XPS-15-9560,1580651,2019-12-18_12-10-59,577.5999999999997,7.638,0.4912814353349436,0.8242823933808106,403.028,False,e67fcb214a7042fc9e167725570fecfb,1277,1186,0.001,10.142.78.137,1580651,150156.143,0.48098182678222656,2845.71,1580651,3493,1576699859,1580651,518.1752860546112,74.41
-866.5999999999998,3,14922,518.620059967041,-188.5050000000026,1166.5,1278,0.6661377010913325,zack-XPS-15-9560,1581915,2019-12-18_12-11-00,577.5999999999997,7.681,0.4912809129949741,0.8242727049413466,407.162,False,e67fcb214a7042fc9e167725570fecfb,1278,1264,0.002,10.142.78.137,1581915,151860.935,0.44477391242980957,2864.95,1581915,3496,1576699860,1581915,518.620059967041,74.33
-866.5999999999998,2,14922,519.0264329910278,-188.40300000000272,1179.1,1279,0.6661483992984456,zack-XPS-15-9560,1583122,2019-12-18_12-11-00,577.5999999999997,7.64,0.4912802916891765,0.8242666532541604,408.758,False,e67fcb214a7042fc9e167725570fecfb,1279,1207,0.002,10.142.78.137,1583122,154336.23,0.4063730239868164,2884.589,1583122,3498,1576699860,1583122,519.0264329910278,74.35
-866.5999999999998,3,14922,519.4232308864594,-182.2410000000027,1159.1,1280,0.6661647929960154,zack-XPS-15-9560,1584213,2019-12-18_12-11-01,577.5999999999997,7.498,0.49127745946237555,0.82425312175203,405.385,False,e67fcb214a7042fc9e167725570fecfb,1280,1091,0.001,10.142.78.137,1584213,154583.915,0.39679789543151855,2859.258,1584213,3501,1576699861,1584213,519.4232308864594,74.37
-860.6000000000005,3,14922,519.7893846035004,-163.53300000000272,1157.5,1281,0.666180473570049,zack-XPS-15-9560,1585226,2019-12-18_12-11-01,577.5999999999997,7.36,0.49127219104338254,0.8242346845911716,405.336,False,e67fcb214a7042fc9e167725570fecfb,1281,1013,0.001,10.142.78.137,1585226,157277.058,0.3661537170410156,2855.654,1585226,3504,1576699861,1585226,519.7893846035004,74.04
-860.6000000000005,3,14922,520.1532454490662,-165.51500000000266,1152.4,1282,0.6661957351430923,zack-XPS-15-9560,1586240,2019-12-18_12-11-01,577.5999999999997,7.321,0.49126632675523874,0.824215115746411,403.989,False,e67fcb214a7042fc9e167725570fecfb,1282,1014,0.001,10.142.78.137,1586240,157415.827,0.3638608455657959,2852.556,1586240,3507,1576699861,1586240,520.1532454490662,74.02
-860.6000000000005,2,14922,520.5204617977142,-153.1130000000027,1120.9,1283,0.666205991938506,zack-XPS-15-9560,1587247,2019-12-18_12-11-02,577.5999999999997,7.192,0.4912609155932305,0.8241994071819464,397.507,False,e67fcb214a7042fc9e167725570fecfb,1283,1007,0.001,10.142.78.137,1587247,155855.971,0.3672163486480713,2819.826,1587247,3509,1576699862,1587247,520.5204617977142,73.85
-860.6000000000005,3,14922,520.9306609630585,-153.02700000000266,1128.6,1284,0.6662211076891714,zack-XPS-15-9560,1588453,2019-12-18_12-11-02,577.5999999999997,7.145,0.49125192476953594,0.8241736648112281,398.247,False,e67fcb214a7042fc9e167725570fecfb,1284,1206,0.001,10.142.78.137,1588453,157949.245,0.4101991653442383,2833.919,1588453,3512,1576699862,1588453,520.9306609630585,73.96
-860.6000000000005,3,14922,521.3515434265137,-150.93400000000258,1145.0,1285,0.6662361582075416,zack-XPS-15-9560,1589677,2019-12-18_12-11-03,577.5999999999997,7.208,0.4912424153243669,0.8241478586800349,399.072,False,e67fcb214a7042fc9e167725570fecfb,1285,1224,0.002,10.142.78.137,1589677,158848.351,0.4208824634552002,2869.156,1589677,3515,1576699863,1589677,521.3515434265137,73.97
-860.6000000000005,2,14922,521.7790791988373,-171.20000000000252,1147.2,1286,0.6662466315375605,zack-XPS-15-9560,1590937,2019-12-18_12-11-03,577.5999999999997,7.264,0.49123735138370056,0.8241339330662317,400.48,False,e67fcb214a7042fc9e167725570fecfb,1286,1260,0.002,10.142.78.137,1590937,157927.568,0.4275357723236084,2864.565,1590937,3517,1576699863,1590937,521.7790791988373,73.98
-860.6000000000005,2,14922,522.1171326637268,-181.3700000000024,1118.6,1287,0.6662565065666548,zack-XPS-15-9560,1591837,2019-12-18_12-11-03,577.5999999999997,6.927,0.49123115883561225,0.8241179481308174,386.515,False,e67fcb214a7042fc9e167725570fecfb,1287,900,0.002,10.142.78.137,1591837,161486.515,0.33805346488952637,2894.066,1591837,3519,1576699863,1591837,522.1171326637268,74.41
-860.6000000000005,2,14922,522.470597743988,-183.54700000000244,1080.1,1288,0.6662661634502295,zack-XPS-15-9560,1592716,2019-12-18_12-11-04,577.5999999999997,6.827,0.4912239908555606,0.82410046365596,377.477,False,e67fcb214a7042fc9e167725570fecfb,1288,879,0.001,10.142.78.137,1592716,158214.543,0.35346508026123047,2861.367,1592716,3521,1576699864,1592716,522.470597743988,74.57
-860.6000000000005,2,14922,522.8129262924194,-181.80400000000247,1044.7,1289,0.6662756111142669,zack-XPS-15-9560,1593569,2019-12-18_12-11-04,577.5999999999997,6.724,0.49121508650691903,0.8240801146645541,371.161,False,e67fcb214a7042fc9e167725570fecfb,1289,853,0.002,10.142.78.137,1593569,155367.176,0.3423285484313965,2814.679,1593569,3523,1576699864,1593569,522.8129262924194,76.02
-860.6000000000005,3,14922,523.2555830478668,-191.99300000000238,1062.9,1290,0.6662907296463095,zack-XPS-15-9560,1594842,2019-12-18_12-11-05,577.5999999999997,6.865,0.4912034627856157,0.8240527921166381,375.607,False,e67fcb214a7042fc9e167725570fecfb,1290,1273,0.002,10.142.78.137,1594842,154818.072,0.4426567554473877,2829.819,1594842,3526,1576699865,1594842,523.2555830478668,76.07
-860.6000000000005,2,14922,523.7342965602875,-194.36200000000247,1104.3,1291,0.6663016360805125,zack-XPS-15-9560,1596269,2019-12-18_12-11-05,577.5999999999997,7.085,0.49119629166861295,0.8240357358289536,386.644,False,e67fcb214a7042fc9e167725570fecfb,1291,1427,0.002,10.142.78.137,1596269,155867.355,0.4787135124206543,2856.118,1596269,3528,1576699865,1596269,523.7342965602875,76.43
-860.6000000000005,3,14922,524.1215782165527,-200.16900000000248,1102.9,1292,0.6663184152851079,zack-XPS-15-9560,1597269,2019-12-18_12-11-05,577.5999999999997,7.049,0.49118553495374573,0.8240096295276751,389.021,False,e67fcb214a7042fc9e167725570fecfb,1292,1000,0.001,10.142.78.137,1597269,156451.585,0.3872816562652588,2835.062,1597269,3531,1576699865,1597269,524.1215782165527,76.52
-860.6000000000005,3,14922,524.5260782241821,-196.03400000000252,1109.0,1293,0.6663359878678256,zack-XPS-15-9560,1598337,2019-12-18_12-11-06,577.5999999999997,7.057,0.491174774782273,0.8239831948073815,392.746,False,e67fcb214a7042fc9e167725570fecfb,1293,1068,0.002,10.142.78.137,1598337,157139.392,0.40450000762939453,2823.708,1598337,3534,1576699866,1598337,524.5260782241821,76.47
-860.6000000000005,1,14922,524.8736186027527,-198.0920000000025,1076.5,1294,0.6663417086435237,zack-XPS-15-9560,1599218,2019-12-18_12-11-06,577.5999999999997,6.897,0.49117012433428797,0.8239727924691862,386.641,False,e67fcb214a7042fc9e167725570fecfb,1294,881,0.002,10.142.78.137,1599218,156093.226,0.34754037857055664,2784.235,1599218,3535,1576699866,1599218,524.8736186027527,76.5
-860.6000000000005,3,14922,525.3182775974274,-192.18100000000257,1079.0,1295,0.6663600114164602,zack-XPS-15-9560,1600467,2019-12-18_12-11-07,577.5999999999997,7.014,0.49115645554785053,0.8239431579575913,388.895,False,e67fcb214a7042fc9e167725570fecfb,1295,1249,0.002,10.142.78.137,1600467,153824.982,0.4446589946746826,2774.53,1600467,3538,1576699867,1600467,525.3182775974274,77.36
-859.9000000000001,2,14922,525.7790517807007,-192.16700000000256,1090.1,1296,0.6663727878171359,zack-XPS-15-9560,1601838,2019-12-18_12-11-07,577.5999999999997,7.231,0.49114740184318884,0.8239248882998186,391.99,False,e67fcb214a7042fc9e167725570fecfb,1296,1371,0.002,10.142.78.137,1601838,150763.702,0.46077418327331543,2780.935,1601838,3540,1576699867,1601838,525.7790517807007,77.33
-859.9000000000001,2,14922,526.1718020439148,-200.52400000000264,1100.4,1297,0.6663863338656063,zack-XPS-15-9560,1602841,2019-12-18_12-11-08,577.5999999999997,7.393,0.49113907526228234,0.8239074290793912,397.312,False,e67fcb214a7042fc9e167725570fecfb,1297,1003,0.002,10.142.78.137,1602841,148839.13,0.39275026321411133,2769.614,1602841,3542,1576699868,1602841,526.1718020439148,78.06
-859.9000000000001,3,14922,526.8146181106567,-208.94000000000267,1140.1,1298,0.6664156072056052,zack-XPS-15-9560,1604117,2019-12-18_12-11-08,577.5999999999997,7.917,0.49113374238918506,0.8238932634528777,425.701,False,e67fcb214a7042fc9e167725570fecfb,1298,1276,0.002,10.142.78.137,1604117,144010.926,0.6428160667419434,2678.171,1604117,3545,1576699868,1604117,526.8146181106567,78.26
-859.9000000000001,1,14922,527.2615540027618,-210.97000000000256,1124.0,1299,0.6664275061816793,zack-XPS-15-9560,1604809,2019-12-18_12-11-09,577.5999999999997,7.978,0.49113123325543206,0.8238876386908813,436.084,False,e67fcb214a7042fc9e167725570fecfb,1299,692,0.002,10.142.78.137,1604809,140892.734,0.44693589210510254,2577.487,1604809,3546,1576699869,1604809,527.2615540027618,79.4
-859.9000000000001,2,14922,527.6480333805084,-204.83000000000257,1070.5,1300,0.6664537458676928,zack-XPS-15-9560,1605547,2019-12-18_12-11-09,577.5999999999997,7.766,0.49112499647494007,0.8238737557761908,430.662,False,e67fcb214a7042fc9e167725570fecfb,1300,738,0.002,10.142.78.137,1605547,137838.8,0.38647937774658203,2485.706,1605547,3548,1576699869,1605547,527.6480333805084,79.93
-859.9000000000001,2,14922,528.1318037509918,-210.95400000000254,1040.4,1301,0.6664819248808378,zack-XPS-15-9560,1606673,2019-12-18_12-11-09,577.5999999999997,7.759,0.49112019564535325,0.8238623533600135,431.157,False,e67fcb214a7042fc9e167725570fecfb,1301,1126,0.002,10.142.78.137,1606673,134090.288,0.48377037048339844,2413.041,1606673,3550,1576699869,1606673,528.1318037509918,79.97
