timesteps_this_iter,info/opt_samples,time_this_iter_s,iterations_since_restore,episodes_total,info/grad_time_ms,episode_reward_min,timesteps_total,episode_reward_mean,pid,time_since_restore,hostname,date,time_total_s,timestamp,done,episodes_this_iter,node_ip,sampler_perf/mean_inference_ms,info/sample_time_ms,info/sample_peak_throughput,experiment_id,training_iteration,episode_len_mean,info/num_steps_trained,info/update_time_ms,sampler_perf/mean_processing_ms,episode_reward_max,sampler_perf/mean_env_wait_ms,info/opt_peak_throughput,timesteps_since_restore,info/num_steps_sampled
727,748.3,0.38927745819091797,746,2101,5.194,-642.4000000000005,598892,-190.5700000000002,9350,309.7702946662903,zack-XPS-15-9560,2019-12-18_10-57-35,309.7702946662903,1576695455,False,2,10.142.78.137,0.7039540907796155,357.144,2095.232,751c756febcd46d9a439e0a10f7704d1,746,70.0,598892,0.002,0.3896681821797609,383.1999999999991,0.9500548101991937,144076.132,598892,598892
720,752.2,0.42024683952331543,747,2104,5.322,-642.4000000000005,599612,-196.59500000000014,9350,310.1905415058136,zack-XPS-15-9560,2019-12-18_10-57-35,310.1905415058136,1576695455,False,3,10.142.78.137,0.7038467982559042,365.538,2057.791,751c756febcd46d9a439e0a10f7704d1,747,70.14,599612,0.002,0.3896010867195795,383.1999999999991,0.9498826360146679,141347.252,599612,599612
747,748.9,0.37197375297546387,748,2107,5.419,-642.4000000000005,600359,-198.6650000000002,9350,310.56251525878906,zack-XPS-15-9560,2019-12-18_10-57-35,310.56251525878906,1576695455,False,3,10.142.78.137,0.7037417224931914,366.863,2041.361,751c756febcd46d9a439e0a10f7704d1,748,70.23,600359,0.002,0.38953617655081807,383.1999999999991,0.9497122288373723,138186.973,600359,600359
662,738.6,0.3937690258026123,749,2109,5.422,-642.4000000000005,601021,-204.61000000000016,9350,310.9562842845917,zack-XPS-15-9560,2019-12-18_10-57-36,310.9562842845917,1576695456,False,2,10.142.78.137,0.7036758502438282,371.377,1988.816,751c756febcd46d9a439e0a10f7704d1,749,70.39,601021,0.002,0.3894939237394616,383.1999999999991,0.9496010389597916,136234.875,601021,601021
755,745.6,0.39049267768859863,750,2112,5.434,-642.4000000000005,601776,-204.66100000000017,9350,311.3467769622803,zack-XPS-15-9560,2019-12-18_10-57-36,311.3467769622803,1576695456,False,3,10.142.78.137,0.7035796708893943,376.18,1982.031,751c756febcd46d9a439e0a10f7704d1,750,70.5,601776,0.002,0.38943079006897674,383.1999999999991,0.9494340998373143,137208.641,601776,601776
908,757.4,0.4193294048309326,751,2115,5.516,-642.4000000000005,602684,-204.66500000000013,9350,311.7661063671112,zack-XPS-15-9560,2019-12-18_10-57-37,311.7661063671112,1576695457,False,3,10.142.78.137,0.703485669002173,381.795,1983.788,751c756febcd46d9a439e0a10f7704d1,751,70.61,602684,0.002,0.3893695618017236,383.1999999999991,0.949272367624831,137305.97,602684,602684
693,746.1,0.3741750717163086,752,2117,5.478,-642.4000000000005,603377,-202.52300000000017,9350,312.1402814388275,zack-XPS-15-9560,2019-12-18_10-57-37,312.1402814388275,1576695457,False,2,10.142.78.137,0.7034248444326279,381.845,1953.935,751c756febcd46d9a439e0a10f7704d1,752,70.71,603377,0.002,0.3893278596231909,383.1999999999991,0.9491623946759316,136188.658,603377,603377
890,752.5,0.4406313896179199,753,2121,5.502,-642.4000000000005,604267,-208.4470000000001,9350,312.58091282844543,zack-XPS-15-9560,2019-12-18_10-57-37,312.58091282844543,1576695457,False,4,10.142.78.137,0.7033096902915231,385.319,1952.928,751c756febcd46d9a439e0a10f7704d1,753,70.2,604267,0.002,0.38925041645992003,383.1999999999991,0.948952583667311,136780.069,604267,604267
663,755.0,0.3698921203613281,754,2123,5.506,-642.4000000000005,604930,-202.31700000000012,9350,312.95080494880676,zack-XPS-15-9560,2019-12-18_10-57-38,312.95080494880676,1576695458,False,2,10.142.78.137,0.7032541654427874,388.603,1942.854,751c756febcd46d9a439e0a10f7704d1,754,70.23,604930,0.002,0.3892113034182526,383.1999999999991,0.9488455676381298,137119.8,604930,604930
865,763.0,0.44011592864990234,755,2126,5.615,-642.4000000000005,605795,-198.3060000000001,9350,313.39092087745667,zack-XPS-15-9560,2019-12-18_10-57-38,313.39092087745667,1576695458,False,3,10.142.78.137,0.7031728743966462,394.661,1933.305,751c756febcd46d9a439e0a10f7704d1,755,70.14,605795,0.002,0.3891551277692082,383.1999999999991,0.9486932237631513,135879.194,605795,605795
739,764.2,0.4082458019256592,756,2129,5.528,-642.4000000000005,606534,-200.2920000000001,9350,313.7991666793823,zack-XPS-15-9560,2019-12-18_10-57-39,313.7991666793823,1576695459,False,3,10.142.78.137,0.7030943221905948,396.653,1926.622,751c756febcd46d9a439e0a10f7704d1,756,70.07,606534,0.002,0.3890994036864301,383.1999999999991,0.9485390730677383,138231.022,606534,606534
815,773.7,0.3953707218170166,757,2133,5.499,-642.4000000000005,607349,-196.09400000000008,9350,314.19453740119934,zack-XPS-15-9560,2019-12-18_10-57-39,314.19453740119934,1576695459,False,4,10.142.78.137,0.7029942693724633,394.196,1962.73,751c756febcd46d9a439e0a10f7704d1,757,69.91,607349,0.002,0.3890273786210238,383.1999999999991,0.9483395400931368,140695.123,607349,607349
768,775.8,0.36786341667175293,758,2136,5.475,-642.4000000000005,608117,-187.93500000000014,9350,314.5624008178711,zack-XPS-15-9560,2019-12-18_10-57-39,314.5624008178711,1576695459,False,3,10.142.78.137,0.7029196566611663,393.811,1969.979,751c756febcd46d9a439e0a10f7704d1,758,69.83,608117,0.001,0.38897266111435286,383.1999999999991,0.9481856592431405,141699.953,608117,608117
799,789.5,0.3948020935058594,759,2139,5.485,-642.4000000000005,608916,-181.8430000000002,9350,314.95720291137695,zack-XPS-15-9560,2019-12-18_10-57-40,314.95720291137695,1576695460,False,3,10.142.78.137,0.7028468271772258,393.907,2004.278,751c756febcd46d9a439e0a10f7704d1,759,69.7,608916,0.002,0.38891889110843875,383.1999999999991,0.9480326385255945,143947.758,608916,608916
786,792.6,0.40395116806030273,760,2142,5.547,-642.4000000000005,609702,-179.76500000000024,9350,315.36115407943726,zack-XPS-15-9560,2019-12-18_10-57-40,315.36115407943726,1576695460,False,3,10.142.78.137,0.702776836332727,395.187,2005.635,751c756febcd46d9a439e0a10f7704d1,760,69.48,609702,0.001,0.38886673458319315,383.1999999999991,0.9478835416004483,142878.248,609702,609702
764,778.2,0.393204927444458,761,2145,5.509,-642.4000000000005,610466,-175.7670000000001,9350,315.7543590068817,zack-XPS-15-9560,2019-12-18_10-57-41,315.7543590068817,1576695461,False,3,10.142.78.137,0.7027084507805264,392.61,1982.119,751c756febcd46d9a439e0a10f7704d1,761,69.43,610466,0.002,0.3888160374886143,383.1999999999991,0.9477388659770947,141259.272,610466,610466
765,785.4,0.3894472122192383,762,2148,5.5,-642.4000000000005,611231,-179.89800000000017,9350,316.14380621910095,zack-XPS-15-9560,2019-12-18_10-57-41,316.14380621910095,1576695461,False,3,10.142.78.137,0.7026413738827948,394.149,1992.645,751c756febcd46d9a439e0a10f7704d1,762,69.53,611231,0.001,0.38876647970030914,383.1999999999991,0.9475966246379098,142792.399,611231,611231
771,773.5,0.36640071868896484,763,2151,5.428,-642.4000000000005,612002,-173.71500000000017,9350,316.5102069377899,zack-XPS-15-9560,2019-12-18_10-57-41,316.5102069377899,1576695461,False,3,10.142.78.137,0.7025740960381072,386.802,1999.731,751c756febcd46d9a439e0a10f7704d1,763,69.25,612002,0.001,0.388717430819168,383.1999999999991,0.9474561076599755,142495.471,612002,612002
902,797.4,0.41004276275634766,764,2153,5.416,-642.4000000000005,612904,-175.78700000000015,9350,316.92024970054626,zack-XPS-15-9560,2019-12-18_10-57-42,316.92024970054626,1576695462,False,2,10.142.78.137,0.7025297141691494,390.837,2040.237,751c756febcd46d9a439e0a10f7704d1,764,69.29,612904,0.001,0.38868585573791475,383.1999999999991,0.9473649019972968,147228.811,612904,612904
771,788.0,0.3970310688018799,765,2156,5.282,-642.4000000000005,613675,-169.63700000000023,9350,317.31728076934814,zack-XPS-15-9560,2019-12-18_10-57-42,317.31728076934814,1576695462,False,3,10.142.78.137,0.7024650319733727,386.662,2037.958,751c756febcd46d9a439e0a10f7704d1,765,69.14,613675,0.001,0.3886392059833294,383.1999999999991,0.9472303750549768,149176.58,613675,613675
907,804.8,0.43448972702026367,766,2160,5.436,-642.4000000000005,614582,-177.75400000000013,9350,317.7517704963684,zack-XPS-15-9560,2019-12-18_10-57-43,317.7517704963684,1576695463,False,4,10.142.78.137,0.7023845062120172,389.13,2068.204,751c756febcd46d9a439e0a10f7704d1,766,68.76,614582,0.001,0.38858410076978295,382.89999999999907,0.9470699715188918,148058.067,614582,614582
830,806.3,0.38701677322387695,767,2163,5.478,-642.4000000000005,615412,-175.91700000000023,9350,318.1387872695923,zack-XPS-15-9560,2019-12-18_10-57-43,318.1387872695923,1576695463,False,3,10.142.78.137,0.7023264128828075,388.256,2076.725,751c756febcd46d9a439e0a10f7704d1,767,68.67,615412,0.001,0.3885458694350698,382.89999999999907,0.9469600985636688,147201.551,615412,615412
635,793.0,0.31872057914733887,768,2165,5.411,-642.4000000000005,616047,-165.94000000000028,9350,318.4575078487396,zack-XPS-15-9560,2019-12-18_10-57-43,318.4575078487396,1576695463,False,2,10.142.78.137,0.7022868259324546,383.407,2068.296,751c756febcd46d9a439e0a10f7704d1,768,68.75,616047,0.001,0.3885191434642135,382.89999999999907,0.9468838378909652,146544.787,616047,616047
684,781.5,0.35587215423583984,769,2168,5.323,-642.4000000000005,616731,-170.01100000000028,9350,318.81338000297546,zack-XPS-15-9560,2019-12-18_10-57-44,318.81338000297546,1576695464,False,3,10.142.78.137,0.7022284100167959,379.609,2058.699,751c756febcd46d9a439e0a10f7704d1,769,69.17,616731,0.001,0.38847778335250843,382.89999999999907,0.9467652436233577,146823.467,616731,616731
785,781.4,0.3696858882904053,770,2171,5.334,-642.4000000000005,617516,-171.91700000000023,9350,319.18306589126587,zack-XPS-15-9560,2019-12-18_10-57-44,319.18306589126587,1576695464,False,3,10.142.78.137,0.7021692469883988,376.171,2077.247,751c756febcd46d9a439e0a10f7704d1,770,68.97,617516,0.001,0.38843619309929783,382.89999999999907,0.9466451033561611,146487.101,617516,617516
877,792.7,0.401630163192749,771,2174,5.395,-638.0000000000003,618393,-167.9650000000003,9350,319.5846960544586,zack-XPS-15-9560,2019-12-18_10-57-45,319.5846960544586,1576695465,False,3,10.142.78.137,0.7021133052383068,376.957,2102.892,751c756febcd46d9a439e0a10f7704d1,771,69.08,618393,0.001,0.3883989788293695,382.89999999999907,0.9465360143970177,146941.891,618393,618393
680,784.2,0.34325361251831055,772,2176,5.361,-638.0000000000003,619073,-168.0980000000003,9350,319.92794966697693,zack-XPS-15-9560,2019-12-18_10-57-45,319.92794966697693,1576695465,False,2,10.142.78.137,0.7020765685148405,372.366,2105.99,751c756febcd46d9a439e0a10f7704d1,772,69.17,619073,0.001,0.38837329829003975,182.49999999999898,0.9464619740771844,146271.288,619073,619073
767,783.8,0.3834114074707031,773,2179,5.34,-638.0000000000003,619840,-170.1840000000003,9350,320.31136107444763,zack-XPS-15-9560,2019-12-18_10-57-45,320.31136107444763,1576695465,False,3,10.142.78.137,0.7020218090898516,374.091,2095.213,751c756febcd46d9a439e0a10f7704d1,773,69.69,619840,0.001,0.3883344103492673,182.49999999999898,0.9463508643256282,146777.607,619840,619840
819,775.5,0.39098143577575684,774,2182,5.306,-638.7000000000004,620659,-174.2380000000003,9350,320.7023425102234,zack-XPS-15-9560,2019-12-18_10-57-46,320.7023425102234,1576695466,False,3,10.142.78.137,0.7019697980329098,372.217,2083.465,751c756febcd46d9a439e0a10f7704d1,774,69.61,620659,0.001,0.38829914514064606,182.49999999999898,0.946247365019106,146158.429,620659,620659
823,780.7,0.3868846893310547,775,2185,5.351,-640.1000000000007,621482,-184.42900000000031,9350,321.08922719955444,zack-XPS-15-9560,2019-12-18_10-57-46,321.08922719955444,1576695466,False,3,10.142.78.137,0.7019190669920445,371.157,2103.42,751c756febcd46d9a439e0a10f7704d1,775,69.66,621482,0.001,0.38826562488213695,182.49999999999898,0.94614879829517,145896.147,621482,621482
680,758.0,0.36715245246887207,776,2187,5.236,-640.1000000000007,622162,-182.3680000000003,9350,321.4563796520233,zack-XPS-15-9560,2019-12-18_10-57-46,321.4563796520233,1576695466,False,2,10.142.78.137,0.7018861297136678,364.494,2079.596,751c756febcd46d9a439e0a10f7704d1,776,69.69,622162,0.001,0.38824272759664347,182.49999999999898,0.9460813600550376,144757.61,622162,622162
679,742.9,0.3853423595428467,777,2191,5.157,-640.1000000000007,622841,-182.21800000000027,9350,321.84172201156616,zack-XPS-15-9560,2019-12-18_10-57-47,321.84172201156616,1576695467,False,4,10.142.78.137,0.7018244746272831,364.403,2038.675,751c756febcd46d9a439e0a10f7704d1,777,69.79,622841,0.001,0.388197156688484,182.49999999999898,0.945946531992039,144070.115,622841,622841
818,761.2,0.43850040435791016,778,2193,5.308,-640.1000000000007,623659,-184.20700000000025,9350,322.2802224159241,zack-XPS-15-9560,2019-12-18_10-57-47,322.2802224159241,1576695467,False,2,10.142.78.137,0.7017957472439288,376.218,2023.295,751c756febcd46d9a439e0a10f7704d1,778,69.8,623659,0.001,0.38817527715251304,182.49999999999898,0.9458801198838139,143394.365,623659,623659
706,763.4,0.3701205253601074,779,2196,5.753,-640.1000000000007,624365,-188.32000000000022,9350,322.6503429412842,zack-XPS-15-9560,2019-12-18_10-57-48,322.6503429412842,1576695468,False,3,10.142.78.137,0.7017538486417481,377.185,2023.941,751c756febcd46d9a439e0a10f7704d1,779,69.8,624365,0.001,0.3881440246270749,182.49999999999898,0.9457843888855713,132699.454,624365,624365
618,746.7,0.3290746212005615,780,2199,5.661,-640.1000000000007,624983,-182.15800000000021,9350,322.97941756248474,zack-XPS-15-9560,2019-12-18_10-57-48,322.97941756248474,1576695468,False,3,10.142.78.137,0.701710514279211,373.21,2000.749,751c756febcd46d9a439e0a10f7704d1,780,69.9,624983,0.001,0.3881109800738218,381.7999999999988,0.9456831023760464,131900.574,624983,624983
708,729.8,0.35985469818115234,781,2202,5.584,-640.1000000000007,625691,-174.02500000000026,9350,323.3392722606659,zack-XPS-15-9560,2019-12-18_10-57-48,323.3392722606659,1576695468,False,3,10.142.78.137,0.7016639441835334,369.109,1977.194,751c756febcd46d9a439e0a10f7704d1,781,69.58,625691,0.001,0.38807772741445107,381.7999999999988,0.9455799046300681,130696.48,625691,625691
818,743.6,0.40323615074157715,782,2205,5.716,-640.1000000000007,626509,-161.8910000000003,9350,323.74250841140747,zack-XPS-15-9560,2019-12-18_10-57-49,323.74250841140747,1576695469,False,3,10.142.78.137,0.7016165965130144,374.977,1983.058,751c756febcd46d9a439e0a10f7704d1,782,68.97,626509,0.001,0.38804397998985235,587.4,0.9454780972573174,130100.424,626509,626509
607,727.6,0.3923964500427246,783,2208,5.705,-640.1000000000007,627116,-153.7840000000003,9350,324.1349048614502,zack-XPS-15-9560,2019-12-18_10-57-49,324.1349048614502,1576695469,False,3,10.142.78.137,0.70157206921715,375.871,1935.77,751c756febcd46d9a439e0a10f7704d1,783,68.8,627116,0.001,0.38801109110065957,587.4,0.9453757395053173,127533.007,627116,627116
733,719.0,0.3914761543273926,784,2211,5.706,-640.1000000000007,627849,-145.75800000000035,9350,324.5263810157776,zack-XPS-15-9560,2019-12-18_10-57-49,324.5263810157776,1576695469,False,3,10.142.78.137,0.7015266327191221,375.917,1912.656,751c756febcd46d9a439e0a10f7704d1,784,68.74,627849,0.001,0.38797911240731475,587.4,0.9452751558270397,126003.492,627849,627849
678,704.5,0.38187479972839355,785,2214,5.681,-640.1000000000007,628527,-125.42800000000041,9350,324.908255815506,zack-XPS-15-9560,2019-12-18_10-57-50,324.908255815506,1576695470,False,3,10.142.78.137,0.7014821874249041,375.437,1876.479,751c756febcd46d9a439e0a10f7704d1,785,68.39,628527,0.001,0.3879465002654573,587.4,0.9451691141454875,124008.51,628527,628527
719,708.4,0.4124760627746582,786,2218,5.703,-640.1000000000007,629246,-125.21900000000046,9350,325.32073187828064,zack-XPS-15-9560,2019-12-18_10-57-50,325.32073187828064,1576695470,False,4,10.142.78.137,0.7014262956815996,379.99,1864.259,751c756febcd46d9a439e0a10f7704d1,786,67.8,629246,0.001,0.38790519492962583,587.4,0.9450278105844295,124211.253,629246,629246
731,713.6,0.39836812019348145,787,2221,5.653,-640.1000000000007,629977,-117.08000000000047,9350,325.7190999984741,zack-XPS-15-9560,2019-12-18_10-57-51,325.7190999984741,1576695471,False,3,10.142.78.137,0.7013845355450741,381.351,1871.242,751c756febcd46d9a439e0a10f7704d1,787,67.95,629977,0.001,0.3878725434591999,587.4,0.9449189299745675,126229.602,629977,629977
693,701.1,0.3485751152038574,788,2223,5.488,-640.1000000000007,630670,-121.15700000000047,9350,326.067675113678,zack-XPS-15-9560,2019-12-18_10-57-51,326.067675113678,1576695471,False,2,10.142.78.137,0.7013553984089803,372.534,1881.974,751c756febcd46d9a439e0a10f7704d1,788,68.04,630670,0.001,0.38785039859599785,587.4,0.9448458258361794,127758.897,630670,630670
812,711.7,0.3939507007598877,789,2226,5.183,-640.1000000000007,631482,-117.21900000000045,9350,326.46162581443787,zack-XPS-15-9560,2019-12-18_10-57-51,326.46162581443787,1576695471,False,3,10.142.78.137,0.7013095553730762,375.232,1896.694,751c756febcd46d9a439e0a10f7704d1,789,68.21,631482,0.001,0.3878158165225024,587.4,0.9447310907006375,137307.839,631482,631482
690,718.9,0.3659172058105469,790,2229,5.215,-640.1000000000007,632172,-105.06000000000054,9350,326.8275430202484,zack-XPS-15-9560,2019-12-18_10-57-52,326.8275430202484,1576695472,False,3,10.142.78.137,0.7012623420425335,378.888,1897.392,751c756febcd46d9a439e0a10f7704d1,790,68.33,632172,0.001,0.38777992810190104,587.4,0.9446113054424119,137843.497,632172,632172
721,720.2,0.3599388599395752,791,2231,5.214,-640.1000000000007,632893,-107.22000000000058,9350,327.187481880188,zack-XPS-15-9560,2019-12-18_10-57-52,327.187481880188,1576695472,False,2,10.142.78.137,0.7012306677999427,378.897,1900.782,751c756febcd46d9a439e0a10f7704d1,791,68.54,632893,0.001,0.38775462632843827,587.4,0.9445288636244976,138123.071,632893,632893
800,718.4,0.3946540355682373,792,2235,5.173,-640.1000000000007,633693,-103.01000000000056,9350,327.5821359157562,zack-XPS-15-9560,2019-12-18_10-57-53,327.5821359157562,1576695473,False,4,10.142.78.137,0.7011666856103108,378.079,1900.133,751c756febcd46d9a439e0a10f7704d1,792,68.15,633693,0.001,0.38770480007436137,587.4,0.9443652857797864,138874.509,633693,633693
738,731.5,0.3844606876373291,793,2238,5.211,-640.1000000000007,634431,-109.06100000000052,9350,327.96659660339355,zack-XPS-15-9560,2019-12-18_10-57-53,327.96659660339355,1576695473,False,3,10.142.78.137,0.7011201090418595,377.254,1939.011,751c756febcd46d9a439e0a10f7704d1,793,68.37,634431,0.001,0.3876676290377749,587.4,0.9442427739671868,140365.968,634431,634431
725,730.7,0.36363840103149414,794,2241,5.181,-640.1000000000007,635156,-105.05300000000054,9350,328.33023500442505,zack-XPS-15-9560,2019-12-18_10-57-53,328.33023500442505,1576695473,False,3,10.142.78.137,0.7010723919311606,374.502,1951.123,751c756febcd46d9a439e0a10f7704d1,794,68.39,635156,0.001,0.38762917828791893,587.4,0.9441161475953476,141044.863,635156,635156
752,738.1,0.3740870952606201,795,2244,5.137,-640.1000000000007,635908,-105.07000000000058,9350,328.70432209968567,zack-XPS-15-9560,2019-12-18_10-57-54,328.70432209968567,1576695474,False,3,10.142.78.137,0.7010244381185676,373.77,1974.744,751c756febcd46d9a439e0a10f7704d1,795,68.45,635908,0.001,0.3875898697683158,587.4,0.9439868058911727,143682.014,635908,635908
779,744.1,0.3782927989959717,796,2247,5.101,-640.1000000000007,636687,-96.99700000000057,9350,329.08261489868164,zack-XPS-15-9560,2019-12-18_10-57-54,329.08261489868164,1576695474,False,3,10.142.78.137,0.7009758907603237,370.393,2008.947,751c756febcd46d9a439e0a10f7704d1,796,68.56,636687,0.001,0.3875503346979077,587.4,0.9438564073392369,145885.937,636687,636687
734,744.4,0.3610537052154541,797,2250,5.166,-640.1000000000007,637421,-99.1400000000006,9350,329.4436686038971,zack-XPS-15-9560,2019-12-18_10-57-54,329.4436686038971,1576695474,False,3,10.142.78.137,0.7009274330977512,366.589,2030.61,751c756febcd46d9a439e0a10f7704d1,797,68.74,637421,0.001,0.3875102857896029,587.4,0.9437246271912163,144095.178,637421,637421
903,765.4,0.42604994773864746,798,2252,5.282,-640.1000000000007,638324,-97.21700000000062,9350,329.86971855163574,zack-XPS-15-9560,2019-12-18_10-57-55,329.86971855163574,1576695475,False,2,10.142.78.137,0.7008959725976335,374.225,2045.295,751c756febcd46d9a439e0a10f7704d1,798,68.86,638324,0.001,0.3874837627881956,587.4,0.9436396985566566,144910.592,638324,638324
693,753.5,0.3588249683380127,799,2255,5.207,-640.1000000000007,639017,-85.05700000000066,9350,330.22854351997375,zack-XPS-15-9560,2019-12-18_10-57-55,330.22854351997375,1576695475,False,3,10.142.78.137,0.7008481652621108,370.783,2032.189,751c756febcd46d9a439e0a10f7704d1,799,68.91,639017,0.001,0.38744248879191295,587.4,0.9435069637492862,144699.378,639017,639017
756,760.1,0.37699031829833984,800,2258,5.187,-640.1000000000007,639773,-87.13400000000067,9350,330.6055338382721,zack-XPS-15-9560,2019-12-18_10-57-56,330.6055338382721,1576695476,False,3,10.142.78.137,0.7007993995034467,371.911,2043.77,751c756febcd46d9a439e0a10f7704d1,800,69.15,639773,0.001,0.38739905305458633,587.4,0.9433693885789376,146544.51,639773,639773
707,758.7,0.36627697944641113,801,2261,5.201,-640.1000000000007,640480,-79.01400000000072,9350,330.9718108177185,zack-XPS-15-9560,2019-12-18_10-57-56,330.9718108177185,1576695476,False,3,10.142.78.137,0.7007500551942103,372.53,2036.614,751c756febcd46d9a439e0a10f7704d1,801,69.44,640480,0.001,0.38735380570362715,587.4,0.9432260765299796,145870.277,640480,640480
668,745.5,0.35154104232788086,802,2263,5.082,-640.1000000000007,641148,-80.9850000000007,9350,331.3233518600464,zack-XPS-15-9560,2019-12-18_10-57-56,331.3233518600464,1576695476,False,2,10.142.78.137,0.7007169052820938,368.335,2023.971,751c756febcd46d9a439e0a10f7704d1,802,69.67,641148,0.001,0.387322318000216,587.4,0.9431270017750957,146686.321,641148,641148
649,736.6,0.3463263511657715,803,2266,5.406,-640.1000000000007,641797,-88.94900000000061,9350,331.66967821121216,zack-XPS-15-9560,2019-12-18_10-57-57,331.66967821121216,1576695477,False,3,10.142.78.137,0.7006691666058182,364.203,2022.497,751c756febcd46d9a439e0a10f7704d1,803,69.41,641797,0.002,0.38727739578094955,587.4,0.9429833895276452,136244.64,641797,641797
762,740.3,0.37897300720214844,804,2269,5.479,-640.1000000000007,642559,-83.02800000000066,9350,332.0486512184143,zack-XPS-15-9560,2019-12-18_10-57-57,332.0486512184143,1576695477,False,3,10.142.78.137,0.7006215582915216,365.658,2024.567,751c756febcd46d9a439e0a10f7704d1,804,69.49,642559,0.002,0.3872336877056906,587.4,0.9428424731170125,135119.376,642559,642559
628,727.9,0.3448331356048584,805,2272,5.424,-640.1000000000007,643187,-68.80200000000072,9350,332.39348435401917,zack-XPS-15-9560,2019-12-18_10-57-57,332.39348435401917,1576695477,False,3,10.142.78.137,0.7005744657395921,362.789,2006.4,751c756febcd46d9a439e0a10f7704d1,805,69.39,643187,0.002,0.3871885219410484,587.4,0.9426966532564776,134204.601,643187,643187
677,717.7,0.35182642936706543,806,2275,5.357,-640.1000000000007,643864,-68.70400000000069,9350,332.74531078338623,zack-XPS-15-9560,2019-12-18_10-57-58,332.74531078338623,1576695478,False,3,10.142.78.137,0.7005283146430327,360.208,1992.462,751c756febcd46d9a439e0a10f7704d1,806,69.39,643864,0.002,0.3871425205029787,587.4,0.9425458158554204,133965.216,643864,643864
694,713.7,0.3730595111846924,807,2279,5.342,-640.1000000000007,644558,-60.412000000000646,9350,333.1183702945709,zack-XPS-15-9560,2019-12-18_10-57-58,333.1183702945709,1576695478,False,4,10.142.78.137,0.7004687539184803,361.424,1974.691,751c756febcd46d9a439e0a10f7704d1,807,68.49,644558,0.002,0.3870834092298546,587.4,0.9423488520045492,133600.884,644558,644558
729,696.3,0.37105226516723633,808,2282,5.331,-640.1000000000007,645287,-52.186000000000625,9350,333.48942255973816,zack-XPS-15-9560,2019-12-18_10-57-58,333.48942255973816,1576695478,False,3,10.142.78.137,0.700424890650699,355.924,1956.316,751c756febcd46d9a439e0a10f7704d1,808,68.29,645287,0.002,0.38703823428135714,587.4,0.9421992453060881,130603.666,645287,645287
672,694.2,0.3651008605957031,809,2284,5.25,-640.1000000000007,645959,-48.075000000000664,9350,333.85452342033386,zack-XPS-15-9560,2019-12-18_10-57-59,333.85452342033386,1576695479,False,2,10.142.78.137,0.7003967024317561,356.645,1946.476,751c756febcd46d9a439e0a10f7704d1,809,68.12,645959,0.002,0.3870070682203112,587.4,0.9420973373279421,132239.357,645959,645959
817,700.3,0.3974795341491699,810,2287,5.331,-436.99999999999886,646776,-42.014000000000664,9350,334.25200295448303,zack-XPS-15-9560,2019-12-18_10-57-59,334.25200295448303,1576695479,False,3,10.142.78.137,0.7003538306301944,358.612,1952.808,751c756febcd46d9a439e0a10f7704d1,810,68.05,646776,0.002,0.38696148313663514,587.4,0.9419472198088334,131364.513,646776,646776
625,692.1,0.3375234603881836,811,2290,5.19,-436.99999999999886,647401,-40.11100000000067,9350,334.5895264148712,zack-XPS-15-9560,2019-12-18_10-58-00,334.5895264148712,1576695480,False,3,10.142.78.137,0.7003090763642992,355.884,1944.733,751c756febcd46d9a439e0a10f7704d1,811,68.54,647401,0.002,0.3869149587472216,587.4,0.9417948677120884,133357.121,647401,647401
685,693.8,0.3684196472167969,812,2293,5.245,-436.99999999999886,648086,-33.945000000000675,9350,334.957946062088,zack-XPS-15-9560,2019-12-18_10-58-00,334.957946062088,1576695480,False,3,10.142.78.137,0.7002607453792652,357.52,1940.589,751c756febcd46d9a439e0a10f7704d1,812,68.24,648086,0.002,0.38686600579359387,587.4,0.9416375151182603,132277.305,648086,648086
710,699.9,0.36875104904174805,813,2296,4.9,-436.99999999999886,648796,-33.89600000000065,9350,335.32669711112976,zack-XPS-15-9560,2019-12-18_10-58-00,335.32669711112976,1576695480,False,3,10.142.78.137,0.7002110523899789,360.107,1943.589,751c756febcd46d9a439e0a10f7704d1,813,68.2,648796,0.001,0.3868165961809207,587.4,0.9414816128991959,142839.442,648796,648796
649,688.6,0.34345579147338867,814,2298,4.833,-436.99999999999886,649445,-35.98400000000066,9350,335.67015290260315,zack-XPS-15-9560,2019-12-18_10-58-01,335.67015290260315,1576695481,False,2,10.142.78.137,0.7001786989645129,356.624,1930.884,751c756febcd46d9a439e0a10f7704d1,814,68.21,649445,0.001,0.3867838725928811,587.4,0.9413790855165871,142477.887,649445,649445
630,688.8,0.3394136428833008,815,2301,4.835,-436.99999999999886,650075,-33.832000000000605,9350,336.00956654548645,zack-XPS-15-9560,2019-12-18_10-58-01,336.00956654548645,1576695481,False,3,10.142.78.137,0.7001288983850695,356.086,1934.361,751c756febcd46d9a439e0a10f7704d1,815,68.22,650075,0.001,0.38673381303966037,587.4,0.9412212132429686,142475.692,650075,650075
822,703.3,0.3874497413635254,816,2305,4.929,-635.5999999999997,650897,-43.86700000000064,9350,336.39701628685,zack-XPS-15-9560,2019-12-18_10-58-01,336.39701628685,1576695481,False,4,10.142.78.137,0.7000602782075512,359.553,1956.039,751c756febcd46d9a439e0a10f7704d1,816,68.25,650897,0.001,0.38666777656745827,384.4000000000002,0.9410128864780003,142681.481,650897,650897
