episode_reward_max,training_iteration,episode_reward_min,info/grad_time_ms,episode_len_mean,time_since_restore,hostname,sampler_perf/mean_inference_ms,experiment_id,node_ip,info/sample_peak_throughput,date,timesteps_since_restore,time_this_iter_s,info/opt_peak_throughput,info/update_time_ms,episodes_this_iter,timesteps_this_iter,info/num_steps_sampled,timesteps_total,sampler_perf/mean_processing_ms,info/opt_samples,sampler_perf/mean_env_wait_ms,done,timestamp,episode_reward_mean,pid,info/sample_time_ms,iterations_since_restore,episodes_total,time_total_s,info/num_steps_trained
943.0999999999929,788,-1113.3000000000561,3.445,1028.2,297.664115190506,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1664.839,2019-12-18_12-24-19,545022,0.24721932411193848,118534.173,0.002,0,400,545022,545022,0.41849202811710007,408.3,0.8162822467208131,False,1576700659,104.1359999999736,15694,245.249,788,654,297.664115190506,545022
943.0999999999929,789,-1113.3000000000561,3.51,1028.2,297.8967254161835,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1703.876,2019-12-18_12-24-19,545422,0.23261022567749023,119474.166,0.002,0,400,545422,545422,0.41849202811710007,419.3,0.8162822467208131,False,1576700659,104.1359999999736,15694,246.086,789,654,297.8967254161835,545422
943.0999999999929,790,-1113.3000000000561,3.532,1028.2,298.09453415870667,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1705.707,2019-12-18_12-24-19,545644,0.19780874252319336,119347.006,0.002,0,222,545644,545644,0.41849202811710007,421.5,0.8162822467208131,False,1576700659,104.1359999999736,15694,247.112,790,654,298.09453415870667,545644
943.0999999999929,791,-1113.3000000000561,3.348,1028.2,298.2751362323761,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1633.939,2019-12-18_12-24-19,545844,0.1806020736694336,116461.98,0.002,0,200,545844,545844,0.41849202811710007,389.9,0.8162822467208131,False,1576700659,104.1359999999736,15694,238.626,791,654,298.2751362323761,545844
943.0999999999929,792,-1113.3000000000561,3.183,1028.2,298.4655215740204,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1554.23,2019-12-18_12-24-20,546044,0.1903853416442871,111605.959,0.002,0,200,546044,546044,0.41849202811710007,355.2,0.8162822467208131,False,1576700660,104.1359999999736,15694,228.538,792,654,298.4655215740204,546044
943.0999999999929,793,-1113.3000000000561,3.116,1028.2,298.65073108673096,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1536.457,2019-12-18_12-24-20,546244,0.1852095127105713,110087.562,0.002,0,200,546244,546244,0.41849202811710007,343.0,0.8162822467208131,False,1576700660,104.1359999999736,15694,223.241,793,654,298.65073108673096,546244
943.0999999999929,794,-1113.3000000000561,3.127,1028.2,298.83857774734497,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1543.611,2019-12-18_12-24-20,546444,0.18784666061401367,109673.815,0.002,0,200,546444,546444,0.41849202811710007,343.0,0.8162822467208131,False,1576700660,104.1359999999736,15694,222.206,794,654,298.83857774734497,546444
943.0999999999929,795,-1113.3000000000561,2.836,1028.2,299.0301055908203,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1414.911,2019-12-18_12-24-20,546644,0.1915278434753418,105755.055,0.002,0,200,546644,546644,0.41849202811710007,299.9,0.8162822467208131,False,1576700660,104.1359999999736,15694,211.957,795,654,299.0301055908203,546644
943.0999999999929,796,-1113.3000000000561,2.647,1028.2,299.2222807407379,zack-XPS-15-9560,0.793325259653686,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1294.75,2019-12-18_12-24-20,546844,0.19217514991760254,99068.229,0.002,0,200,546844,546844,0.41849202811710007,262.2,0.8162822467208131,False,1576700660,104.1359999999736,15694,202.51,796,654,299.2222807407379,546844
943.0999999999929,797,-1113.3000000000561,2.768,1047.7,299.57037258148193,zack-XPS-15-9560,0.7928212971297345,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1410.656,2019-12-18_12-24-21,547611,0.34809184074401855,107978.835,0.002,1,767,547611,547611,0.4165224341839106,298.9,0.8126731374378297,False,1576700661,105.66399999997353,15694,211.887,797,655,299.57037258148193,547611
943.0999999999929,798,-1113.3000000000561,2.988,1041.98,299.92233204841614,zack-XPS-15-9560,0.7923382539675228,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1518.488,2019-12-18_12-24-21,548395,0.3519594669342041,112868.485,0.002,1,784,548395,548395,0.41459597815288496,337.3,0.809140780984713,False,1576700661,90.46999999997381,15694,222.129,798,656,299.92233204841614,548395
943.0999999999929,799,-1113.3000000000561,3.061,1041.98,300.19825315475464,zack-XPS-15-9560,0.7923382539675228,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1546.884,2019-12-18_12-24-21,548924,0.275921106338501,114411.196,0.002,0,529,548924,548924,0.414595978152885,350.2,0.8091407809847128,False,1576700661,90.46999999997381,15694,226.391,799,656,300.19825315475464,548924
943.0999999999929,800,-1113.3000000000561,3.136,1041.98,300.4460573196411,zack-XPS-15-9560,0.7923382539675228,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1590.87,2019-12-18_12-24-22,549324,0.2478041648864746,117349.056,0.002,0,400,549324,549324,0.414595978152885,368.0,0.8091407809847128,False,1576700662,90.46999999997381,15694,231.32,800,656,300.4460573196411,549324
943.0999999999929,801,-1113.3000000000561,3.324,1042.0,300.7500762939453,zack-XPS-15-9560,0.7918558213787079,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1670.439,2019-12-18_12-24-22,549911,0.3040189743041992,122336.499,0.002,1,587,549911,549911,0.41270382902572167,406.7,0.8056727248473724,False,1576700662,90.09999999997359,15694,243.469,801,657,300.7500762939453,549911
943.0999999999929,802,-1113.3000000000561,3.601,1042.0,301.0664715766907,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1773.561,2019-12-18_12-24-22,550580,0.31639528274536133,125979.929,0.002,0,669,550580,550580,0.41270382902572167,453.6,0.8056727248473724,False,1576700662,90.09999999997359,15694,255.757,802,657,301.0664715766907,550580
943.0999999999929,803,-1113.3000000000561,3.813,1042.0,301.31575655937195,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1822.249,2019-12-18_12-24-23,551017,0.24928498268127441,125192.534,0.002,0,437,551017,551017,0.41270382902572167,477.3,0.8056727248473724,False,1576700663,90.09999999997359,15694,261.929,803,657,301.31575655937195,551017
943.0999999999929,804,-1113.3000000000561,3.868,1042.0,301.569402217865,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1852.463,2019-12-18_12-24-23,551417,0.253645658493042,128575.406,0.002,0,400,551417,551417,0.41270382902572167,497.3,0.8056727248473724,False,1576700663,90.09999999997359,15694,268.453,804,657,301.569402217865,551417
943.0999999999929,805,-1113.3000000000561,3.998,1042.0,301.81535959243774,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1889.599,2019-12-18_12-24-23,551817,0.2459573745727539,129388.363,0.002,0,400,551817,551817,0.41270382902572167,517.3,0.8056727248473724,False,1576700663,90.09999999997359,15694,273.762,805,657,301.81535959243774,551817
943.0999999999929,806,-1113.3000000000561,4.111,1042.0,302.07368516921997,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1917.178,2019-12-18_12-24-23,552217,0.25832557678222656,130684.361,0.002,0,400,552217,552217,0.41270382902572167,537.3,0.8056727248473724,False,1576700663,90.09999999997359,15694,280.256,806,657,302.07368516921997,552217
943.0999999999929,807,-1113.3000000000561,3.966,1042.0,302.3301727771759,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1845.632,2019-12-18_12-24-24,552617,0.2564876079559326,126213.104,0.002,0,400,552617,552617,0.41270382902572167,500.6,0.8056727248473724,False,1576700664,90.09999999997359,15694,271.235,807,657,302.3301727771759,552617
943.0999999999929,808,-1113.3000000000561,3.673,1042.0,302.55548620224,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1738.679,2019-12-18_12-24-24,552896,0.22531342506408691,122540.324,0.002,0,279,552896,552896,0.41270382902572167,450.1,0.8056727248473724,False,1576700664,90.09999999997359,15694,258.875,808,657,302.55548620224,552896
943.0999999999929,809,-1113.3000000000561,3.514,1042.0,302.75325870513916,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1660.725,2019-12-18_12-24-24,553096,0.19777250289916992,118738.668,0.002,0,200,553096,553096,0.41270382902572167,417.2,0.8056727248473724,False,1576700664,90.09999999997359,15694,251.216,809,657,302.75325870513916,553096
943.0999999999929,810,-1113.3000000000561,3.442,1042.0,302.9507677555084,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1612.988,2019-12-18_12-24-24,553296,0.1975090503692627,115408.372,0.002,0,200,553296,553296,0.41270382902572167,397.2,0.8056727248473724,False,1576700664,90.09999999997359,15694,246.251,810,657,302.9507677555084,553296
943.0999999999929,811,-1113.3000000000561,3.268,1042.0,303.1493229866028,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1519.847,2019-12-18_12-24-24,553496,0.19855523109436035,109714.414,0.002,0,200,553496,553496,0.41270382902572167,358.5,0.8056727248473724,False,1576700664,90.09999999997359,15694,235.879,811,657,303.1493229866028,553496
943.0999999999929,812,-1113.3000000000561,3.018,1042.0,303.3489451408386,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1388.073,2019-12-18_12-24-25,553696,0.19962215423583984,103243.183,0.002,0,200,553696,553696,0.41270382902572167,311.6,0.8056727248473724,False,1576700665,90.09999999997359,15694,224.484,812,657,303.3489451408386,553696
943.0999999999929,813,-1113.3000000000561,2.825,1042.0,303.55179476737976,zack-XPS-15-9560,0.7918558213787078,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1308.324,2019-12-18_12-24-25,553896,0.2028496265411377,101927.925,0.002,0,200,553896,553896,0.41270382902572167,287.9,0.8056727248473724,False,1576700665,90.09999999997359,15694,220.053,813,657,303.55179476737976,553896
943.0999999999929,814,-1113.3000000000561,2.996,1055.7,303.87609028816223,zack-XPS-15-9560,0.7913919034246897,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1381.872,2019-12-18_12-24-25,554553,0.3242955207824707,104666.524,0.002,1,657,554553,554553,0.41085514680296553,313.6,0.8022828407377015,False,1576700665,88.05099999997304,15694,226.938,814,658,303.87609028816223,554553
943.0999999999929,815,-1113.3000000000561,3.019,1055.7,304.13224625587463,zack-XPS-15-9560,0.7913919034246895,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1375.833,2019-12-18_12-24-25,554953,0.25615596771240234,103877.947,0.002,0,400,554953,554953,0.41085514680296553,313.6,0.8022828407377015,False,1576700665,88.05099999997304,15694,227.935,815,658,304.13224625587463,554953
943.0999999999929,816,-1113.3000000000561,3.018,1055.7,304.39407777786255,zack-XPS-15-9560,0.7913919034246895,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1373.677,2019-12-18_12-24-26,555353,0.26183152198791504,103908.31,0.002,0,400,555353,555353,0.41085514680296553,313.6,0.8022828407377015,False,1576700666,88.05099999997304,15694,228.292,816,658,304.39407777786255,555353
943.0999999999929,817,-1113.3000000000561,3.029,1055.7,304.65662145614624,zack-XPS-15-9560,0.7913919034246895,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1370.107,2019-12-18_12-24-26,555753,0.2625436782836914,103526.381,0.002,0,400,555753,555753,0.41085514680296553,313.6,0.8022828407377015,False,1576700666,88.05099999997304,15694,228.887,817,658,304.65662145614624,555753
943.0999999999929,818,-1113.3000000000561,3.134,1055.7,304.9131600856781,zack-XPS-15-9560,0.7913919034246895,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1404.475,2019-12-18_12-24-26,556153,0.25653862953186035,103912.434,0.002,0,400,556153,556153,0.41085514680296553,325.7,0.8022828407377015,False,1576700666,88.05099999997304,15694,231.902,818,658,304.9131600856781,556153
943.0999999999929,819,-1113.3000000000561,3.194,1055.7,305.1315670013428,zack-XPS-15-9560,0.7913919034246895,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1422.807,2019-12-18_12-24-26,556424,0.21840691566467285,104205.533,0.002,0,271,556424,556424,0.41085514680296553,332.8,0.8022828407377015,False,1576700666,88.05099999997304,15694,233.904,819,658,305.1315670013428,556424
943.0999999999929,820,-1113.3000000000561,3.41,1063.56,305.4479789733887,zack-XPS-15-9560,0.7909328902565173,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1522.572,2019-12-18_12-24-27,557035,0.31641197204589844,109635.65,0.002,1,611,557035,557035,0.40901733198723744,373.9,0.7989135717767413,False,1576700667,84.58099999997309,15694,245.571,820,659,305.4479789733887,557035
943.0999999999929,821,-1113.3000000000561,3.519,1063.56,305.6881194114685,zack-XPS-15-9560,0.7909328902565171,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1556.382,2019-12-18_12-24-27,557381,0.24014043807983398,110394.368,0.002,0,346,557381,557381,0.40901733198723744,388.5,0.7989135717767414,False,1576700667,84.58099999997312,15694,249.617,821,659,305.6881194114685,557381
943.0999999999929,822,-1113.3000000000561,3.504,1063.56,305.88724970817566,zack-XPS-15-9560,0.7909328902565171,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1556.612,2019-12-18_12-24-27,557581,0.19913029670715332,110875.862,0.002,0,200,557581,557581,0.40901733198723744,388.5,0.7989135717767414,False,1576700667,84.58099999997312,15694,249.581,822,659,305.88724970817566,557581
943.0999999999929,823,-1113.3000000000561,3.484,1063.56,306.0857825279236,zack-XPS-15-9560,0.7909328902565171,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1559.194,2019-12-18_12-24-27,557781,0.1985328197479248,111506.364,0.002,0,200,557781,557781,0.40901733198723744,388.5,0.7989135717767414,False,1576700667,84.58099999997312,15694,249.167,823,659,306.0857825279236,557781
943.0999999999929,824,-1113.3000000000561,3.929,1061.63,306.5844385623932,zack-XPS-15-9560,0.7904912111193114,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1720.051,2019-12-18_12-24-28,559131,0.4986560344696045,116531.071,0.002,1,1350,559131,559131,0.4072210731834698,457.8,0.7956186278459481,False,1576700668,85.9629999999734,15694,266.155,824,660,306.5844385623932,559131
943.0999999999929,825,-1113.3000000000561,4.56,1061.63,307.1330783367157,zack-XPS-15-9560,0.7904912111193113,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1755.435,2019-12-18_12-24-28,560127,0.5486397743225098,113474.561,0.002,0,996,560127,560127,0.40722107318346973,517.4,0.795618627845948,False,1576700668,85.96299999997338,15694,294.742,825,660,307.1330783367157,560127
943.0999999999929,826,-1113.3000000000561,4.938,1049.87,307.6824598312378,zack-XPS-15-9560,0.7900932140300327,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1748.045,2019-12-18_12-24-29,561001,0.5493814945220947,114388.084,0.002,1,874,561001,561001,0.40551492081531393,564.8,0.792492221477024,False,1576700669,89.13399999997286,15694,323.104,826,661,307.6824598312378,561001
943.0999999999929,827,-1113.3000000000561,5.079,1049.87,308.03265404701233,zack-XPS-15-9560,0.7900932140300325,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1749.981,2019-12-18_12-24-29,561558,0.35019421577453613,114305.26,0.002,0,557,561558,561558,0.405514920815314,580.5,0.7924922214770241,False,1576700669,89.13399999997284,15694,331.718,827,661,308.03265404701233,561558
943.0999999999929,828,-1113.3000000000561,5.098,1049.87,308.33615493774414,zack-XPS-15-9560,0.7900932140300325,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1725.706,2019-12-18_12-24-30,561958,0.3035008907318115,113862.655,0.002,0,400,561958,561958,0.405514920815314,580.5,0.7924922214770241,False,1576700670,89.13399999997284,15694,336.384,828,661,308.33615493774414,561958
943.0999999999929,829,-1113.3000000000561,5.204,1049.87,308.6436810493469,zack-XPS-15-9560,0.7900932140300325,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1719.114,2019-12-18_12-24-30,562358,0.3075261116027832,114019.616,0.002,0,400,562358,562358,0.405514920815314,593.4,0.7924922214770241,False,1576700670,89.13399999997284,15694,345.178,829,661,308.6436810493469,562358
943.0999999999929,830,-1113.3000000000561,5.186,1049.87,308.9480743408203,zack-XPS-15-9560,0.7900932140300325,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1663.72,2019-12-18_12-24-30,562758,0.30439329147338867,110351.557,0.002,0,400,562758,562758,0.405514920815314,572.3,0.7924922214770241,False,1576700670,89.13399999997284,15694,343.988,830,661,308.9480743408203,562758
943.0999999999929,831,-1113.3000000000561,5.293,1049.87,309.2541606426239,zack-XPS-15-9560,0.7900932140300325,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1613.102,2019-12-18_12-24-30,563034,0.30608630180358887,106797.352,0.002,0,276,563034,563034,0.405514920815314,565.3,0.7924922214770241,False,1576700670,89.13399999997284,15694,350.443,831,661,309.2541606426239,563034
943.0999999999929,832,-1113.3000000000561,6.078,1042.21,309.85893630981445,zack-XPS-15-9560,0.7897207377591571,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1500.619,2019-12-18_12-24-31,563435,0.6047756671905518,96309.589,0.002,1,401,563435,563435,0.4038925122763432,585.4,0.7895137873992211,False,1576700671,74.98499999997358,15694,390.106,832,662,309.85893630981445,563435
943.0999999999929,833,-1113.3000000000561,6.586,1042.21,310.58091044425964,zack-XPS-15-9560,0.7897207377591572,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1325.051,2019-12-18_12-24-32,563635,0.7219741344451904,88882.253,0.003,0,200,563635,563635,0.4038925122763432,585.4,0.789513787399221,False,1576700672,74.98499999997358,15694,441.794,833,662,310.58091044425964,563635
943.0999999999929,834,-1113.3000000000561,7.914,1003.27,312.1644802093506,zack-XPS-15-9560,0.7885910013363808,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,996.673,2019-12-18_12-24-33,564601,1.5835697650909424,69119.314,0.003,2,966,564601,564601,0.4009125210192255,547.0,0.7840397142100178,False,1576700673,73.67999999997406,15694,548.826,834,664,312.1644802093506,564601
943.0999999999929,835,-1113.3000000000561,7.476,1003.27,312.8673815727234,zack-XPS-15-9560,0.7885910013363808,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,933.913,2019-12-18_12-24-34,565401,0.7029013633728027,70544.434,0.004,0,800,565401,565401,0.4009125210192254,527.4,0.784039714210018,False,1576700674,73.67999999997409,15694,564.72,835,664,312.8673815727234,565401
943.0999999999929,836,-1113.3000000000561,7.251,1003.27,313.17464447021484,zack-XPS-15-9560,0.7885910013363808,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,933.333,2019-12-18_12-24-34,566048,0.3072628974914551,69603.731,0.004,0,647,566048,566048,0.4009125210192254,504.7,0.784039714210018,False,1576700674,73.67999999997409,15694,540.75,836,664,313.17464447021484,566048
943.0999999999929,837,-1113.3000000000561,7.069,1003.27,313.40410137176514,zack-XPS-15-9560,0.7885910013363808,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,924.594,2019-12-18_12-24-35,566448,0.22945690155029297,69171.854,0.004,0,400,566448,566448,0.4009125210192254,489.0,0.784039714210018,False,1576700675,73.67999999997409,15694,528.881,837,664,313.40410137176514,566448
943.0999999999929,838,-1113.3000000000561,7.024,1003.27,313.74987745285034,zack-XPS-15-9560,0.7885910013363808,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,915.098,2019-12-18_12-24-35,566837,0.3457760810852051,69461.353,0.004,0,389,566837,566837,0.4009125210192254,487.9,0.784039714210018,False,1576700675,73.67999999997409,15694,533.167,838,664,313.74987745285034,566837
943.0999999999929,839,-1113.3000000000561,7.363,990.86,314.1472895145416,zack-XPS-15-9560,0.7880791567648301,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1036.313,2019-12-18_12-24-35,567973,0.3974120616912842,76256.616,0.004,1,1136,567973,567973,0.39951004100607557,561.5,0.7814606149241,False,1576700675,79.82699999997376,15694,541.825,839,665,314.1472895145416,567973
943.0999999999929,840,-1113.3000000000561,7.723,990.86,314.575829744339,zack-XPS-15-9560,0.7880791567648299,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1158.173,2019-12-18_12-24-36,569173,0.4285402297973633,83061.294,0.004,0,1200,569173,569173,0.39951004100607557,641.5,0.7814606149241,False,1576700676,79.82699999997374,15694,553.89,840,665,314.575829744339,569173
943.0999999999929,841,-1113.3000000000561,8.071,990.86,315.0187523365021,zack-XPS-15-9560,0.7880791567648299,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1288.991,2019-12-18_12-24-36,570346,0.44292259216308594,90598.176,0.004,0,1173,570346,570346,0.39951004100607557,731.2,0.7814606149241,False,1576700676,79.82699999997374,15694,567.265,841,665,315.0187523365021,570346
943.0999999999929,842,-1113.3000000000561,7.768,990.86,315.39750242233276,zack-XPS-15-9560,0.7880791567648299,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1451.341,2019-12-18_12-24-37,571346,0.3787500858306885,101846.367,0.004,0,1000,571346,571346,0.39951004100607557,791.1,0.7814606149241,False,1576700677,79.82699999997374,15694,545.082,842,665,315.39750242233276,571346
943.0999999999929,843,-1113.3000000000561,7.486,990.86,315.690101146698,zack-XPS-15-9560,0.7880791567648299,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1653.688,2019-12-18_12-24-37,571946,0.2925987243652344,111016.187,0.003,0,600,571946,571946,0.39951004100607557,831.1,0.7814606149241,False,1576700677,79.82699999997374,15694,502.574,843,665,315.690101146698,571946
943.0999999999929,844,-1113.3000000000561,5.537,990.86,315.94374084472656,zack-XPS-15-9560,0.7880791567648299,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2103.719,2019-12-18_12-24-37,572420,0.25363969802856445,141206.73,0.003,0,474,572420,572420,0.39951004100607557,781.9,0.7814606149241,False,1576700677,79.82699999997374,15694,371.675,844,665,315.94374084472656,572420
943.0999999999929,845,-1113.3000000000561,5.46,990.19,316.2332134246826,zack-XPS-15-9560,0.7875962882428218,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2306.241,2019-12-18_12-24-37,573021,0.2894725799560547,139572.628,0.002,1,601,573021,573021,0.3981583890021655,762.0,0.7789800664462295,False,1576700677,69.60199999997407,15694,330.408,845,666,316.2332134246826,573021
943.0999999999929,846,-1113.3000000000561,5.53,990.19,316.514591217041,zack-XPS-15-9560,0.787596288242822,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2272.778,2019-12-18_12-24-38,573496,0.28137779235839844,134694.584,0.002,0,475,573496,573496,0.3981583890021655,744.8,0.7789800664462296,False,1576700678,69.60199999997405,15694,327.705,846,666,316.514591217041,573496
943.0999999999929,847,-1113.3000000000561,5.533,990.19,316.7582805156708,zack-XPS-15-9560,0.787596288242822,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2263.019,2019-12-18_12-24-38,573896,0.24368929862976074,134620.287,0.002,0,400,573896,573896,0.3981583890021655,744.8,0.7789800664462296,False,1576700678,69.60199999997405,15694,329.118,847,666,316.7582805156708,573896
943.0999999999929,848,-1113.3000000000561,5.531,990.19,317.0195801258087,zack-XPS-15-9560,0.787596288242822,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2326.028,2019-12-18_12-24-38,574296,0.26129961013793945,134868.511,0.002,0,400,574296,574296,0.3981583890021655,745.9,0.7789800664462296,False,1576700678,69.60199999997405,15694,320.675,848,666,317.0195801258087,574296
943.0999999999929,849,-1113.3000000000561,5.04,990.19,317.22863030433655,zack-XPS-15-9560,0.787596288242822,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2177.37,2019-12-18_12-24-38,574556,0.20905017852783203,130614.413,0.002,0,260,574556,574556,0.3981583890021655,658.3,0.7789800664462296,False,1576700678,69.60199999997405,15694,302.337,849,666,317.22863030433655,574556
943.0999999999929,850,-1113.3000000000561,4.917,987.63,317.601854801178,zack-XPS-15-9560,0.7871313419983906,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2120.09,2019-12-18_12-24-39,575468,0.37322449684143066,128012.759,0.002,1,912,575468,575468,0.3968388759181331,629.5,0.7765575373653648,False,1576700679,68.11299999997418,15694,296.921,850,667,317.601854801178,575468
943.0999999999929,851,-1113.3000000000561,4.552,987.63,317.92303562164307,zack-XPS-15-9560,0.7871313419983905,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,2006.896,2019-12-18_12-24-39,576068,0.3211808204650879,125694.244,0.002,0,600,576068,576068,0.3968388759181331,572.2,0.7765575373653647,False,1576700679,68.11299999997419,15694,285.117,851,667,317.92303562164307,576068
943.0999999999929,852,-1113.3000000000561,4.225,987.63,318.1807119846344,zack-XPS-15-9560,0.7871313419983905,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1919.544,2019-12-18_12-24-39,576593,0.257676362991333,124199.402,0.002,0,525,576593,576593,0.3968388759181331,524.7,0.7765575373653647,False,1576700679,68.11299999997419,15694,273.346,852,667,318.1807119846344,576593
943.0999999999929,853,-1113.3000000000561,4.552,987.63,318.42645239830017,zack-XPS-15-9560,0.7871313419983905,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1880.86,2019-12-18_12-24-40,576993,0.24574041366577148,110864.886,0.002,0,400,576993,576993,0.3968388759181331,504.7,0.7765575373653647,False,1576700680,68.11299999997419,15694,268.335,853,667,318.42645239830017,576993
943.0999999999929,854,-1113.3000000000561,4.573,987.63,318.67306447029114,zack-XPS-15-9560,0.7871313419983905,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1858.335,2019-12-18_12-24-40,577393,0.2466120719909668,108754.66,0.002,0,400,577393,577393,0.3968388759181331,497.3,0.7765575373653647,False,1576700680,68.11299999997419,15694,267.605,854,667,318.67306447029114,577393
943.0999999999929,855,-1113.3000000000561,4.587,998.54,318.9641613960266,zack-XPS-15-9560,0.7866582122348365,f4b7d30cb8ed4b94a4fe6ba854259c2c,10.142.78.137,1854.717,2019-12-18_12-24-40,577987,0.29109692573547363,108257.262,0.002,1,594,577987,577987,0.39551198448966896,496.6,0.7741213643326088,False,1576700680,81.57799999997351,15694,267.75,855,668,318.9641613960266,577987
