episodes_total,experiment_id,info/sample_peak_throughput,episode_reward_mean,timesteps_this_iter,timesteps_total,time_since_restore,done,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,timesteps_since_restore,info/num_steps_sampled,timestamp,sampler_perf/mean_env_wait_ms,episode_len_mean,info/num_steps_trained,episode_reward_max,info/opt_peak_throughput,time_total_s,iterations_since_restore,episode_reward_min,info/opt_samples,sampler_perf/mean_processing_ms,episodes_this_iter,node_ip,date,sampler_perf/mean_inference_ms,hostname,training_iteration,pid,time_this_iter_s
2871,db15454e139b45a4977ecbeb588ffe50,2967.837,-139.44500000000025,857,772886,312.1451621055603,False,259.853,4.759,0.002,772886,772886,1576687297,0.46738934262863197,68.78,772886,382.39999999999895,162042.674,312.1451621055603,999,-637.7000000000003,771.2,0.36532591399105363,2,10.142.78.137,2019-12-18_08-41-37,0.695976432716939,zack-XPS-15-9560,999,30967,0.27918410301208496
2874,db15454e139b45a4977ecbeb588ffe50,2991.776,-149.8560000000002,833,773719,312.4209921360016,False,259.946,4.827,0.002,773719,773719,1576687297,0.4673388968081655,69.15,773719,382.39999999999895,161114.607,312.4209921360016,1000,-637.7000000000003,777.7,0.36528198033437964,3,10.142.78.137,2019-12-18_08-41-37,0.6959055478534801,zack-XPS-15-9560,1000,30967,0.2758300304412842
2877,db15454e139b45a4977ecbeb588ffe50,2989.243,-154.00300000000018,800,774519,312.70691871643066,False,262.307,4.94,0.002,774519,774519,1576687298,0.4672745232695422,69.25,774519,382.39999999999895,158736.661,312.70691871643066,1001,-637.7000000000003,784.1,0.365226214185321,3,10.142.78.137,2019-12-18_08-41-38,0.6958074174027459,zack-XPS-15-9560,1001,30967,0.28592658042907715
2879,db15454e139b45a4977ecbeb588ffe50,3005.882,-153.96300000000016,808,775327,312.97509717941284,False,262.552,4.926,0.001,775327,775327,1576687298,0.46722527065728264,69.16,775327,382.39999999999895,160223.079,312.97509717941284,1002,-637.7000000000003,789.2,0.365186359815942,2,10.142.78.137,2019-12-18_08-41-38,0.6957318941528712,zack-XPS-15-9560,1002,30967,0.26817846298217773
2882,db15454e139b45a4977ecbeb588ffe50,3033.154,-149.98100000000017,779,776106,313.22570967674255,False,260.884,4.885,0.002,776106,776106,1576687298,0.4671500048250803,69.18,776106,382.39999999999895,161984.683,313.22570967674255,1003,-637.7000000000003,791.3,0.3651252595870352,3,10.142.78.137,2019-12-18_08-41-38,0.6956160520595458,zack-XPS-15-9560,1003,30967,0.2506124973297119
2885,db15454e139b45a4977ecbeb588ffe50,3040.644,-150.1060000000002,815,776921,313.49809169769287,False,261.951,4.982,0.001,776921,776921,1576687298,0.46707469341249047,69.23,776921,382.39999999999895,159887.202,313.49809169769287,1004,-637.7000000000003,796.5,0.36506401369985914,3,10.142.78.137,2019-12-18_08-41-38,0.6954993451851773,zack-XPS-15-9560,1004,30967,0.2723820209503174
2888,db15454e139b45a4977ecbeb588ffe50,3060.383,-154.12300000000016,887,777808,313.7764437198639,False,264.085,5.042,0.002,777808,777808,1576687299,0.4670002599732741,69.13,777808,382.39999999999895,160294.904,313.7764437198639,1005,-637.7000000000003,808.2,0.3650035293155174,3,10.142.78.137,2019-12-18_08-41-39,0.695383424944339,zack-XPS-15-9560,1005,30967,0.2783520221710205
2891,db15454e139b45a4977ecbeb588ffe50,3090.642,-156.1700000000002,892,778700,314.05878829956055,False,265.835,5.151,0.002,778700,778700,1576687299,0.46692663275067536,69.11,778700,382.39999999999895,159507.143,314.05878829956055,1006,-637.7000000000003,821.6,0.3649438023220683,3,10.142.78.137,2019-12-18_08-41-39,0.6952691609184689,zack-XPS-15-9560,1006,30967,0.2823445796966553
2893,db15454e139b45a4977ecbeb588ffe50,3104.895,-162.36500000000018,861,779561,314.3337142467499,False,267.578,5.178,0.002,779561,779561,1576687299,0.46687730583534437,69.74,779561,382.39999999999895,160440.707,314.3337142467499,1007,-637.7000000000003,830.8,0.3649032670586741,2,10.142.78.137,2019-12-18_08-41-39,0.6951914625246007,zack-XPS-15-9560,1007,30967,0.27492594718933105
2896,db15454e139b45a4977ecbeb588ffe50,3161.581,-168.65000000000015,992,780553,314.6213490962982,False,269.612,5.281,0.002,780553,780553,1576687300,0.4668062177939207,69.74,780553,382.39999999999895,161423.541,314.6213490962982,1008,-637.7000000000003,852.4,0.3648447197909219,3,10.142.78.137,2019-12-18_08-41-40,0.695075595824988,zack-XPS-15-9560,1008,30967,0.28763484954833984
2899,db15454e139b45a4977ecbeb588ffe50,3164.779,-176.7210000000001,776,781329,314.8719382286072,False,266.78,5.252,0.002,781329,781329,1576687300,0.4667372673962726,69.5,781329,382.39999999999895,160770.101,314.8719382286072,1009,-637.7000000000003,844.3,0.36478775254292606,3,10.142.78.137,2019-12-18_08-41-40,0.6949607706648661,zack-XPS-15-9560,1009,30967,0.25058913230895996
2902,db15454e139b45a4977ecbeb588ffe50,3161.02,-170.7940000000001,790,782119,315.1367723941803,False,265.737,5.195,0.002,782119,782119,1576687300,0.4666691852893548,69.54,782119,382.39999999999895,161705.879,315.1367723941803,1010,-637.7000000000003,840.0,0.36473112898428317,3,10.142.78.137,2019-12-18_08-41-40,0.6948461294541485,zack-XPS-15-9560,1010,30967,0.2648341655731201
2905,db15454e139b45a4977ecbeb588ffe50,3185.847,-172.77000000000007,818,782937,315.40724778175354,False,264.231,5.156,0.001,782937,782937,1576687300,0.46660115161859267,69.41,782937,382.39999999999895,163279.925,315.40724778175354,1011,-637.7000000000003,841.8,0.36467443911246145,3,10.142.78.137,2019-12-18_08-41-40,0.6947313739156978,zack-XPS-15-9560,1011,30967,0.2704753875732422
2908,db15454e139b45a4977ecbeb588ffe50,3180.771,-172.83700000000007,774,783711,315.6689395904541,False,263.584,5.155,0.001,783711,783711,1576687301,0.46653328126416244,69.57,783711,382.39999999999895,162639.247,315.6689395904541,1012,-637.7000000000003,838.4,0.3646177416837621,3,10.142.78.137,2019-12-18_08-41-41,0.6946168964862178,zack-XPS-15-9560,1012,30967,0.2616918087005615
2911,db15454e139b45a4977ecbeb588ffe50,3163.856,-166.58200000000005,767,784478,315.92995429039,False,264.614,5.164,0.001,784478,784478,1576687301,0.4664640317911701,69.3,784478,382.39999999999895,162138.0,315.92995429039,1013,-637.3000000000002,837.2,0.36456021164491353,3,10.142.78.137,2019-12-18_08-41-41,0.694502445029231,zack-XPS-15-9560,1013,30967,0.2610146999359131
2914,db15454e139b45a4977ecbeb588ffe50,3155.985,-164.53000000000011,741,785219,316.1844823360443,False,262.929,5.07,0.001,785219,785219,1576687301,0.466393947704946,69.28,785219,382.39999999999895,163656.489,316.1844823360443,1014,-637.3000000000002,829.8,0.36450234638327844,3,10.142.78.137,2019-12-18_08-41-41,0.6943884505217782,zack-XPS-15-9560,1014,30967,0.2545280456542969
2916,db15454e139b45a4977ecbeb588ffe50,3121.345,-160.3980000000001,706,785925,316.43313670158386,False,260.048,4.99,0.001,785925,785925,1576687301,0.4663464212210143,69.23,785925,382.39999999999895,162679.92,316.43313670158386,1015,-637.3000000000002,811.7,0.36446295835292475,2,10.142.78.137,2019-12-18_08-41-41,0.6943122232934203,zack-XPS-15-9560,1015,30967,0.24865436553955078
2919,db15454e139b45a4977ecbeb588ffe50,3129.41,-162.4600000000001,901,786826,316.71171712875366,False,259.666,4.995,0.001,786826,786826,1576687302,0.46627588184672253,69.26,786826,382.39999999999895,162685.389,316.71171712875366,1016,-637.3000000000002,812.6,0.3644043157812346,3,10.142.78.137,2019-12-18_08-41-42,0.6941969246451134,zack-XPS-15-9560,1016,30967,0.2785804271697998
2923,db15454e139b45a4977ecbeb588ffe50,3112.972,-166.60100000000008,789,787615,316.97712087631226,False,258.724,4.986,0.001,787615,787615,1576687302,0.46618326789030123,69.49,787615,382.39999999999895,161533.833,316.97712087631226,1017,-637.3000000000002,805.4,0.36432703563587554,4,10.142.78.137,2019-12-18_08-41-42,0.694043600012137,zack-XPS-15-9560,1017,30967,0.26540374755859375
2925,db15454e139b45a4977ecbeb588ffe50,3074.165,-174.7210000000001,749,788364,317.21704506874084,False,254.085,4.852,0.001,788364,788364,1576687302,0.4661356388457907,69.56,788364,382.39999999999895,160992.779,317.21704506874084,1018,-637.3000000000002,781.1,0.36428705368489145,2,10.142.78.137,2019-12-18_08-41-42,0.6939650493889389,zack-XPS-15-9560,1018,30967,0.23992419242858887
2928,db15454e139b45a4977ecbeb588ffe50,3052.387,-174.80600000000013,737,789101,317.4728059768677,False,254.62,4.828,0.001,789101,789101,1576687302,0.46606416967350156,69.96,789101,382.39999999999895,160970.474,317.4728059768677,1019,-637.3000000000002,777.2,0.36422678521618734,3,10.142.78.137,2019-12-18_08-41-42,0.6938476143485269,zack-XPS-15-9560,1019,30967,0.25576090812683105
2932,db15454e139b45a4977ecbeb588ffe50,3025.0,-174.66200000000012,680,789781,317.7239625453949,False,253.289,4.792,0.001,789781,789781,1576687303,0.4659699556208827,69.63,789781,382.39999999999895,159898.684,317.7239625453949,1020,-637.3000000000002,766.2,0.3641477995243731,4,10.142.78.137,2019-12-18_08-41-43,0.6936914748295128,zack-XPS-15-9560,1020,30967,0.2511565685272217
2934,db15454e139b45a4977ecbeb588ffe50,3022.807,-180.88700000000009,787,790568,317.9855592250824,False,252.447,4.748,0.001,790568,790568,1576687303,0.4659237682308382,69.76,790568,382.29999999999905,160724.786,317.9855592250824,1021,-637.3000000000002,763.1,0.36410864790743075,2,10.142.78.137,2019-12-18_08-41-43,0.6936133581312123,zack-XPS-15-9560,1021,30967,0.2615966796875
2937,db15454e139b45a4977ecbeb588ffe50,3018.076,-181.11700000000027,748,791316,318.24270033836365,False,251.982,4.754,0.001,791316,791316,1576687303,0.46585741985730394,69.86,791316,382.29999999999905,159965.908,318.24270033836365,1022,-637.3000000000002,760.5,0.36405187154480956,3,10.142.78.137,2019-12-18_08-41-43,0.6934973815983884,zack-XPS-15-9560,1022,30967,0.25714111328125
2940,db15454e139b45a4977ecbeb588ffe50,3006.356,-168.9140000000003,744,792060,318.5062961578369,False,252.199,4.795,0.002,792060,792060,1576687304,0.4657902414004308,69.7,792060,382.29999999999905,158115.086,318.5062961578369,1023,-637.3000000000002,758.2,0.36399604987940426,3,10.142.78.137,2019-12-18_08-41-44,0.69338314608219,zack-XPS-15-9560,1023,30967,0.2635958194732666
2942,db15454e139b45a4977ecbeb588ffe50,3001.129,-172.98200000000026,695,792755,318.7497982978821,False,251.105,4.786,0.002,792755,792755,1576687304,0.46574395079674474,69.74,792755,382.29999999999905,157461.13,318.7497982978821,1024,-637.3000000000002,753.6,0.36395772866713577,2,10.142.78.137,2019-12-18_08-41-44,0.6933057025112054,zack-XPS-15-9560,1024,30967,0.24350214004516602
2945,db15454e139b45a4977ecbeb588ffe50,2995.861,-168.98500000000024,696,793451,318.9996647834778,False,251.213,4.797,0.002,793451,793451,1576687304,0.4656733711382188,70.36,793451,382.29999999999905,156881.741,318.9996647834778,1025,-637.3000000000002,752.6,0.3638989488065741,3,10.142.78.137,2019-12-18_08-41-44,0.6931889335774577,zack-XPS-15-9560,1025,30967,0.24986648559570312
2948,db15454e139b45a4977ecbeb588ffe50,2974.581,-173.04300000000018,772,794223,319.2515034675598,False,248.674,4.664,0.001,794223,794223,1576687304,0.46560167764749233,70.41,794223,382.29999999999905,158608.585,319.2515034675598,1026,-637.3000000000002,739.7,0.36383953857831874,3,10.142.78.137,2019-12-18_08-41-44,0.693070547507338,zack-XPS-15-9560,1026,30967,0.25183868408203125
2951,db15454e139b45a4977ecbeb588ffe50,2997.351,-171.18800000000027,848,795071,319.51795744895935,False,248.753,4.685,0.001,795071,795071,1576687305,0.46553099246068014,70.46,795071,382.29999999999905,159130.13,319.51795744895935,1027,-637.3000000000002,745.6,0.36378141896227134,3,10.142.78.137,2019-12-18_08-41-45,0.69295283264241,zack-XPS-15-9560,1027,30967,0.26645398139953613
2954,db15454e139b45a4977ecbeb588ffe50,3002.115,-167.19000000000025,846,795917,319.7870202064514,False,251.589,4.763,0.001,795917,795917,1576687305,0.4654608133968706,70.33,795917,382.29999999999905,158592.166,319.7870202064514,1028,-637.3000000000002,755.3,0.3637238006021735,3,10.142.78.137,2019-12-18_08-41-45,0.69283474867251,zack-XPS-15-9560,1028,30967,0.26906275749206543
2957,db15454e139b45a4977ecbeb588ffe50,3038.642,-181.35100000000023,910,796827,320.07010293006897,False,254.258,4.832,0.001,796827,796827,1576687305,0.46539249769433455,70.28,796827,382.29999999999905,159894.569,320.07010293006897,1029,-637.3000000000002,772.6,0.36366750290937583,3,10.142.78.137,2019-12-18_08-41-45,0.6927171453315328,zack-XPS-15-9560,1029,30967,0.2830827236175537
2960,db15454e139b45a4977ecbeb588ffe50,3074.704,-183.43300000000022,802,797629,320.33098220825195,False,255.244,4.822,0.001,797629,797629,1576687305,0.46532444412583723,70.25,797629,382.29999999999905,162749.488,320.33098220825195,1030,-637.3000000000002,784.8,0.36361203165147216,3,10.142.78.137,2019-12-18_08-41-45,0.6925996233557049,zack-XPS-15-9560,1030,30967,0.2608792781829834
2963,db15454e139b45a4977ecbeb588ffe50,3030.542,-183.2230000000002,554,798183,320.5515034198761,False,251.275,4.685,0.001,798183,798183,1576687306,0.46525374685333465,70.31,798183,382.29999999999905,162545.929,320.5515034198761,1031,-637.3000000000002,761.5,0.36355487047115514,3,10.142.78.137,2019-12-18_08-41-46,0.6924807828271391,zack-XPS-15-9560,1031,30967,0.2205212116241455
2965,db15454e139b45a4977ecbeb588ffe50,3037.718,-181.1410000000002,731,798914,320.7971234321594,False,250.122,4.691,0.001,798914,798914,1576687306,0.46520633945528617,70.17,798914,382.29999999999905,161980.268,320.7971234321594,1032,-637.3000000000002,759.8,0.3635163243322112,2,10.142.78.137,2019-12-18_08-41-46,0.6924014827815895,zack-XPS-15-9560,1032,30967,0.2456200122833252
2968,db15454e139b45a4977ecbeb588ffe50,3031.82,-177.00900000000024,656,799570,321.03573083877563,False,247.706,4.607,0.001,799570,799570,1576687306,0.46513303479858936,70.17,799570,382.29999999999905,163009.082,321.03573083877563,1033,-637.3000000000002,751.0,0.3634567531635564,3,10.142.78.137,2019-12-18_08-41-46,0.6922807457973744,zack-XPS-15-9560,1033,30967,0.23860740661621094
2971,db15454e139b45a4977ecbeb588ffe50,3057.362,-179.0220000000002,878,800448,321.31914162635803,False,251.622,4.681,0.001,800448,800448,1576687306,0.46506035637811627,70.06,800448,382.29999999999905,164336.328,321.31914162635803,1034,-637.3000000000002,769.3,0.3633979719444891,3,10.142.78.137,2019-12-18_08-41-46,0.6921602212303068,zack-XPS-15-9560,1034,30967,0.28341078758239746
2974,db15454e139b45a4977ecbeb588ffe50,3090.846,-174.93700000000018,856,801304,321.5941047668457,False,254.073,4.738,0.001,801304,801304,1576687307,0.46498797001486664,69.84,801304,382.29999999999905,165755.152,321.5941047668457,1035,-637.3000000000002,785.3,0.36333942002866026,3,10.142.78.137,2019-12-18_08-41-47,0.6920411856104169,zack-XPS-15-9560,1035,30967,0.2749631404876709
2977,db15454e139b45a4977ecbeb588ffe50,3075.761,-170.8270000000002,758,802062,321.853878736496,False,254.864,4.742,0.001,802062,802062,1576687307,0.4649143572448323,69.8,802062,382.29999999999905,165321.546,321.853878736496,1036,-637.3000000000002,783.9,0.3632799668043949,3,10.142.78.137,2019-12-18_08-41-47,0.6919210691442488,zack-XPS-15-9560,1036,30967,0.25977396965026855
2979,db15454e139b45a4977ecbeb588ffe50,3055.988,-172.9360000000002,749,802811,322.10376930236816,False,253.273,4.677,0.002,802811,802811,1576687307,0.46486455852989345,69.94,802811,382.29999999999905,165506.39,322.10376930236816,1037,-637.3000000000002,774.0,0.3632398444171506,2,10.142.78.137,2019-12-18_08-41-47,0.6918407773897275,zack-XPS-15-9560,1037,30967,0.24989056587219238
2982,db15454e139b45a4977ecbeb588ffe50,3087.694,-183.01100000000017,1003,803814,322.3984191417694,False,255.757,4.751,0.001,803814,803814,1576687307,0.464792784487502,69.83,803814,382.29999999999905,166213.787,322.3984191417694,1038,-637.3000000000002,789.7,0.3631822963775689,3,10.142.78.137,2019-12-18_08-41-47,0.6917214864229595,zack-XPS-15-9560,1038,30967,0.2946498394012451
2985,db15454e139b45a4977ecbeb588ffe50,3072.726,-185.05500000000006,803,804617,322.6587784290314,False,253.521,4.714,0.001,804617,804617,1576687308,0.4647202798364076,69.77,804617,382.29999999999905,165242.821,322.6587784290314,1039,-637.3000000000002,779.0,0.3631245922493941,3,10.142.78.137,2019-12-18_08-41-48,0.6916018851812741,zack-XPS-15-9560,1039,30967,0.2603592872619629
2988,db15454e139b45a4977ecbeb588ffe50,3081.371,-180.98300000000015,856,805473,322.93071699142456,False,254.562,4.779,0.001,805473,805473,1576687308,0.4646472860043801,69.81,805473,382.29999999999905,164140.315,322.93071699142456,1040,-637.3000000000002,784.4,0.36306678775614637,3,10.142.78.137,2019-12-18_08-41-48,0.6914823578830256,zack-XPS-15-9560,1040,30967,0.2719385623931885
2991,db15454e139b45a4977ecbeb588ffe50,3120.01,-172.7700000000001,770,806243,323.19014596939087,False,258.333,4.905,0.001,806243,806243,1576687308,0.46457283558779816,69.66,806243,382.29999999999905,164332.993,323.19014596939087,1041,-633.0999999999989,806.0,0.36300806158308746,3,10.142.78.137,2019-12-18_08-41-48,0.6913624365425584,zack-XPS-15-9560,1041,30967,0.2594289779663086
2995,db15454e139b45a4977ecbeb588ffe50,3096.048,-168.41800000000018,764,807007,323.4661707878113,False,261.398,4.882,0.001,807007,807007,1576687308,0.46447211119604037,69.08,807007,382.29999999999905,165778.638,323.4661707878113,1042,-633.0999999999989,809.3,0.3629300329956284,4,10.142.78.137,2019-12-18_08-41-48,0.6912069885274994,zack-XPS-15-9560,1042,30967,0.27602481842041016
2998,db15454e139b45a4977ecbeb588ffe50,3143.534,-164.32900000000015,850,807857,323.7285351753235,False,263.62,5.032,0.001,807857,807857,1576687309,0.4643965718802609,69.02,807857,382.29999999999905,164692.547,323.7285351753235,1043,-633.0999999999989,828.7,0.36287181783426037,3,10.142.78.137,2019-12-18_08-41-49,0.6910909865549653,zack-XPS-15-9560,1043,30967,0.26236438751220703
3001,db15454e139b45a4977ecbeb588ffe50,3116.586,-170.31900000000024,804,808661,324.01094913482666,False,263.526,5.022,0.001,808661,808661,1576687309,0.46432225711120423,69.01,808661,382.29999999999905,163531.841,324.01094913482666,1044,-637.1000000000001,821.3,0.3628147993813747,3,10.142.78.137,2019-12-18_08-41-49,0.690976227989524,zack-XPS-15-9560,1044,30967,0.28241395950317383
3003,db15454e139b45a4977ecbeb588ffe50,3079.672,-176.3600000000001,750,809411,324.2826249599457,False,263.242,4.977,0.001,809411,809411,1576687309,0.4642725545240422,69.09,809411,382.29999999999905,162883.447,324.2826249599457,1045,-637.1000000000001,810.7,0.36277664039794716,2,10.142.78.137,2019-12-18_08-41-49,0.690899999498784,zack-XPS-15-9560,1045,30967,0.27167582511901855
3006,db15454e139b45a4977ecbeb588ffe50,3034.934,-174.2310000000002,672,810083,324.5530345439911,False,264.289,4.99,0.001,810083,810083,1576687310,0.4641969058429992,69.14,810083,382.29999999999905,160736.698,324.5530345439911,1046,-637.1000000000001,802.1,0.36271979575681285,3,10.142.78.137,2019-12-18_08-41-50,0.6907860331157277,zack-XPS-15-9560,1046,30967,0.27040958404541016
3009,db15454e139b45a4977ecbeb588ffe50,3036.702,-178.4060000000002,899,810982,324.8519332408905,False,269.075,5.098,0.001,810982,810982,1576687310,0.46412375533416794,69.33,810982,382.29999999999905,160282.002,324.8519332408905,1047,-637.1000000000001,817.1,0.3626647671856395,3,10.142.78.137,2019-12-18_08-41-50,0.690673457272375,zack-XPS-15-9560,1047,30967,0.29889869689941406
3012,db15454e139b45a4977ecbeb588ffe50,2960.958,-182.48800000000014,741,811723,325.1261377334595,False,267.109,5.013,0.001,811723,811723,1576687310,0.4640513723301512,69.38,811723,382.29999999999905,157755.138,325.1261377334595,1048,-637.1000000000001,790.9,0.3626103308117324,3,10.142.78.137,2019-12-18_08-41-50,0.6905621096978612,zack-XPS-15-9560,1048,30967,0.2742044925689697
3015,db15454e139b45a4977ecbeb588ffe50,2946.833,-184.55000000000015,777,812500,325.3905711174011,False,267.508,5.017,0.001,812500,812500,1576687310,0.46397940410414484,69.47,812500,382.29999999999905,157134.159,325.3905711174011,1049,-637.1000000000001,788.3,0.3625564159656278,3,10.142.78.137,2019-12-18_08-41-50,0.6904519719670457,zack-XPS-15-9560,1049,30967,0.2644333839416504
3017,db15454e139b45a4977ecbeb588ffe50,2946.423,-186.49900000000008,790,813290,325.64030289649963,False,265.305,4.999,0.002,813290,813290,1576687311,0.4639312121248495,69.3,813290,382.29999999999905,156376.687,325.64030289649963,1050,-637.1000000000001,781.7,0.36252066352849477,2,10.142.78.137,2019-12-18_08-41-51,0.6903785549454484,zack-XPS-15-9560,1050,30967,0.24973177909851074
3020,db15454e139b45a4977ecbeb588ffe50,2990.56,-186.5330000000001,918,814208,325.9108135700226,False,266.338,5.066,0.002,814208,814208,1576687311,0.46385899659668395,69.43,814208,382.29999999999905,157209.424,325.9108135700226,1051,-637.1000000000001,796.5,0.36246700443991087,3,10.142.78.137,2019-12-18_08-41-51,0.6902674594630424,zack-XPS-15-9560,1051,30967,0.2705106735229492
3023,db15454e139b45a4977ecbeb588ffe50,3032.845,-194.76700000000008,864,815072,326.18372988700867,False,265.922,5.176,0.002,815072,815072,1576687311,0.46378693560387513,69.85,815072,382.29999999999905,155821.887,326.18372988700867,1052,-638.5999999999999,806.5,0.36241322550774724,3,10.142.78.137,2019-12-18_08-41-51,0.6901555179143007,zack-XPS-15-9560,1052,30967,0.272916316986084
3026,db15454e139b45a4977ecbeb588ffe50,2827.141,-192.8500000000001,768,815840,326.6093120574951,False,282.37,5.056,0.002,815840,815840,1576687312,0.46372370427534887,69.89,815840,382.29999999999905,157878.221,326.6093120574951,1053,-638.5999999999999,798.3,0.36236708545413054,3,10.142.78.137,2019-12-18_08-41-52,0.6900566958193598,zack-XPS-15-9560,1053,30967,0.4255821704864502
3028,db15454e139b45a4977ecbeb588ffe50,2842.584,-196.94600000000008,756,816596,326.8588938713074,False,279.147,4.999,0.002,816596,816596,1576687312,0.46368090370339066,69.98,816596,382.29999999999905,158716.801,326.8588938713074,1054,-638.5999999999999,793.5,0.36233578295557783,2,10.142.78.137,2019-12-18_08-41-52,0.6899899513840251,zack-XPS-15-9560,1054,30967,0.24958181381225586
3031,db15454e139b45a4977ecbeb588ffe50,2882.263,-200.92300000000012,819,817415,327.11620473861694,False,277.698,5.018,0.002,817415,817415,1576687312,0.46361769051380025,69.87,817415,381.99999999999886,159512.733,327.11620473861694,1055,-638.5999999999999,800.4,0.36228900844729706,3,10.142.78.137,2019-12-18_08-41-52,0.6898900408899347,zack-XPS-15-9560,1055,30967,0.2573108673095703
3034,db15454e139b45a4977ecbeb588ffe50,2992.586,-209.31900000000005,1018,818433,327.4010558128357,False,279.023,5.14,0.002,818433,818433,1576687312,0.4635561481617214,70.22,818433,381.99999999999886,162437.969,327.4010558128357,1056,-638.5999999999999,835.0,0.3622433208582936,3,10.142.78.137,2019-12-18_08-41-52,0.6897886016563297,zack-XPS-15-9560,1056,30967,0.28485107421875
3037,db15454e139b45a4977ecbeb588ffe50,2987.645,-209.35999999999996,751,819184,327.65394043922424,False,274.531,5.039,0.002,819184,819184,1576687313,0.46349497195082684,70.18,819184,381.99999999999886,162757.283,327.65394043922424,1057,-638.5999999999999,820.2,0.3621982367655414,3,10.142.78.137,2019-12-18_08-41-53,0.689688468630462,zack-XPS-15-9560,1057,30967,0.2528846263885498
3039,db15454e139b45a4977ecbeb588ffe50,3016.606,-211.40899999999993,755,819939,327.9062604904175,False,272.359,5.027,0.002,819939,819939,1576687313,0.4634542129902374,70.18,819939,381.99999999999886,163425.55,327.9062604904175,1058,-638.5999999999999,821.6,0.3621675138164612,2,10.142.78.137,2019-12-18_08-41-53,0.6896215834628502,zack-XPS-15-9560,1058,30967,0.2523200511932373
3042,db15454e139b45a4977ecbeb588ffe50,3041.116,-213.42999999999995,918,820857,328.19550585746765,False,274.8,5.074,0.002,820857,820857,1576687313,0.4633952903630413,70.17,820857,381.99999999999886,164715.55,328.19550585746765,1059,-638.5999999999999,835.7,0.3621229660721689,3,10.142.78.137,2019-12-18_08-41-53,0.6895211280974941,zack-XPS-15-9560,1059,30967,0.2892453670501709
3045,db15454e139b45a4977ecbeb588ffe50,3024.907,-223.61699999999996,761,821618,328.450026512146,False,275.314,5.036,0.002,821618,821618,1576687313,0.46333775388873943,70.14,821618,187.20000000000005,165369.458,328.450026512146,1060,-638.5999999999999,832.8,0.36207963401899446,3,10.142.78.137,2019-12-18_08-41-53,0.6894224105720838,zack-XPS-15-9560,1060,30967,0.2545206546783447
3048,db15454e139b45a4977ecbeb588ffe50,3010.558,-229.8219999999999,883,822501,328.7223620414734,False,275.464,5.067,0.002,822501,822501,1576687314,0.4632818737891479,70.24,822501,187.20000000000005,163665.619,328.7223620414734,1061,-638.5999999999999,829.3,0.3620373388122358,3,10.142.78.137,2019-12-18_08-41-54,0.6893241590159411,zack-XPS-15-9560,1061,30967,0.2723355293273926
3050,db15454e139b45a4977ecbeb588ffe50,3018.382,-229.8549999999999,948,823449,329.0160233974457,False,277.533,5.065,0.002,823449,823449,1576687314,0.46324598257895633,70.29,823449,187.20000000000005,165388.761,329.0160233974457,1062,-638.5999999999999,837.7,0.3620098092908772,2,10.142.78.137,2019-12-18_08-41-54,0.6892594657124378,zack-XPS-15-9560,1062,30967,0.29366135597229004
3053,db15454e139b45a4977ecbeb588ffe50,3223.283,-234.05399999999986,767,824216,329.26525020599365,False,259.859,5.098,0.001,824216,824216,1576687314,0.4631905512893772,70.91,824216,185.59999999999985,164307.884,329.26525020599365,1063,-638.5999999999999,837.6,0.36196743629932043,3,10.142.78.137,2019-12-18_08-41-54,0.6891607124965929,zack-XPS-15-9560,1063,30967,0.24922680854797363
3056,db15454e139b45a4977ecbeb588ffe50,3184.984,-229.8929999999999,709,824925,329.5310707092285,False,261.508,5.072,0.001,824925,824925,1576687315,0.46313373475840186,70.85,824925,185.59999999999985,164213.832,329.5310707092285,1064,-638.5999999999999,832.9,0.36192435535396195,3,10.142.78.137,2019-12-18_08-41-55,0.6890627381722807,zack-XPS-15-9560,1064,30967,0.2658205032348633
3058,db15454e139b45a4977ecbeb588ffe50,3187.201,-223.9189999999999,837,825762,329.7925319671631,False,261.891,5.098,0.001,825762,825762,1576687315,0.4630956938062523,70.94,825762,185.59999999999985,163731.348,329.7925319671631,1065,-638.5999999999999,834.7,0.36189509961040756,2,10.142.78.137,2019-12-18_08-41-55,0.6889969193809677,zack-XPS-15-9560,1065,30967,0.2614612579345703
3061,db15454e139b45a4977ecbeb588ffe50,3133.627,-226.01099999999985,783,826545,330.04601073265076,False,258.869,4.985,0.001,826545,826545,1576687315,0.4630392233805029,70.88,826545,185.59999999999985,162732.118,330.04601073265076,1066,-638.5999999999999,811.2,0.36185111439897794,3,10.142.78.137,2019-12-18_08-41-55,0.6888978122540951,zack-XPS-15-9560,1066,30967,0.2534787654876709
3064,db15454e139b45a4977ecbeb588ffe50,3149.025,-224.10299999999978,793,827338,330.2998013496399,False,258.937,5.007,0.001,827338,827338,1576687315,0.4629849595680924,70.84,827338,380.89999999999884,162856.506,330.2998013496399,1067,-638.5999999999999,815.4,0.36180841377961676,3,10.142.78.137,2019-12-18_08-41-55,0.6887991765322532,zack-XPS-15-9560,1067,30967,0.25379061698913574
